district_id,year,species,Lambda_import_year,p_ge1_major_year_mean,p_ge1_major_year_p2_5,p_ge1_major_year_p97_5,mean_q_import_year_mean,mean_q_import_year_p2_5,mean_q_import_year_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_year_mean,mean_p_est_year_p2_5,mean_p_est_year_p97_5,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.021183781627398708,1.419519617595899e-5,1.419519617595899e-5,1.419519617595899e-5,1.7350221915647204e-4,1.7350221915647204e-4,1.7350221915647204e-4,1.1829330146642183e-6,1.1829330146642183e-6,1.1829330146642183e-6,0.0040787404992632574,0.0040787404992632574,0.0040787404992632574,12.91337389579869,79.13168515668873
TUR.10.4_1,2026,aegypti,0.02007084553571357,3.1438185388310558e-12,3.1438185388310558e-12,3.1438185388310558e-12,1.6438775749355594e-4,1.6438775749355594e-4,1.6438775749355594e-4,2.6198745517785106e-13,2.6198745517785106e-13,2.6198745517785106e-13,9.534334618107228e-10,9.534334618107228e-10,9.534334618107228e-10,12.262030165209937,80.68418937828704
TUR.10.4_1,2027,aegypti,0.019842298102028914,8.677846998539351e-5,8.677846998539351e-5,8.677846998539351e-5,1.6251604185721358e-4,1.6251604185721358e-4,1.6251604185721358e-4,7.231539165445714e-6,7.231539165445714e-6,7.231539165445714e-6,0.026619763703713856,0.026619763703713856,0.026619763703713856,11.779633470688827,81.663183112011
TUR.10.4_1,2028,aegypti,0.019667766642792017,1.0325074129013956e-14,1.0325074129013956e-14,1.0325074129013956e-14,1.608582905694341e-4,1.608582905694341e-4,1.608582905694341e-4,8.607632564443197e-16,8.607632564443197e-16,8.607632564443197e-16,3.799229449559978e-12,3.799229449559978e-12,3.799229449559978e-12,11.733363485152093,81.40257380313241
TUR.10.4_1,2029,aegypti,0.01965135110003318,6.160036170044236e-8,6.160036170044236e-8,6.160036170044236e-8,1.6095225623766196e-4,1.6095225623766196e-4,1.6095225623766196e-4,5.133363476757949e-9,5.133363476757949e-9,5.133363476757949e-9,1.907982807078379e-5,1.907982807078379e-5,1.907982807078379e-5,11.876345901007024,80.02065521385833
TUR.10.4_1,2030,aegypti,0.019348540692943218,1.1219245414917367e-6,1.1219245414917367e-6,1.1219245414917367e-6,1.584723448064355e-4,1.584723448064355e-4,1.584723448064355e-4,9.349371178671829e-8,9.349371178671829e-8,9.349371178671829e-8,3.529377739032724e-4,3.529377739032724e-4,3.529377739032724e-4,12.00747815103786,82.49920898583099
TUR.10.4_1,2031,aegypti,0.0219354235007754,1.287192160526196e-6,1.287192160526196e-6,1.287192160526196e-6,1.796577849424256e-4,1.796577849424256e-4,1.796577849424256e-4,1.0726601337988343e-7,1.0726601337988343e-7,1.0726601337988343e-7,3.571805207050101e-4,3.571805207050101e-4,3.571805207050101e-4,12.978715154841113,81.0626028965569
TUR.10.4_1,2032,aegypti,0.02118423050814783,3.4097169532287808e-12,3.4097169532287808e-12,3.4097169532287808e-12,1.732598849417862e-4,1.732598849417862e-4,1.732598849417862e-4,2.8413951093628337e-13,2.8413951093628337e-13,2.8413951093628337e-13,9.810802725773726e-10,9.810802725773726e-10,9.810802725773726e-10,12.44535743526078,82.29469734337493
TUR.10.4_1,2033,aegypti,0.020775240025282714,6.242784067467255e-13,6.242784067467255e-13,6.242784067467255e-13,1.701564524613138e-4,1.701564524613138e-4,1.701564524613138e-4,5.201809897958449e-14,5.201809897958449e-14,5.201809897958449e-14,2.1714170276669145e-10,2.1714170276669145e-10,2.1714170276669145e-10,12.118127518211372,81.16961659894947
TUR.10.4_1,2034,aegypti,0.021109516165477064,3.8350954834065476e-7,3.8350954834065476e-7,3.8350954834065476e-7,1.7289402033523102e-4,1.7289402033523102e-4,1.7289402033523102e-4,3.1959129502175096e-8,3.1959129502175096e-8,3.1959129502175096e-8,1.1141671563057638e-4,1.1141671563057638e-4,1.1141671563057638e-4,12.98344913454311,81.85869651940033
TUR.10.4_1,2035,aegypti,0.018704928036043872,4.37883063142408e-12,4.37883063142408e-12,4.37883063142408e-12,1.532013587074906e-4,1.532013587074906e-4,1.532013587074906e-4,3.6489594805165016e-13,3.6489594805165016e-13,3.6489594805165016e-13,1.4500944241676212e-9,1.4500944241676212e-9,1.4500944241676212e-9,11.863992176517415,81.79545201765065
TUR.10.4_1,2036,aegypti,0.020729005485585515,3.009284227650788e-5,3.009284227650788e-5,3.009284227650788e-5,1.695370872935309e-4,1.695370872935309e-4,1.695370872935309e-4,2.507736856376384e-6,2.507736856376384e-6,2.507736856376384e-6,0.008848868555302045,0.008848868555302045,0.008848868555302045,12.408152163837917,80.90285036868417
TUR.10.4_1,2037,aegypti,0.02050570029518187,1.4086733193252599e-6,1.4086733193252599e-6,1.4086733193252599e-6,1.679490397870446e-4,1.679490397870446e-4,1.679490397870446e-4,1.173894432767479e-7,1.173894432767479e-7,1.173894432767479e-7,4.1814011389780986e-4,4.1814011389780986e-4,4.1814011389780986e-4,11.716290482197769,80.39480517215097
TUR.10.4_1,2038,aegypti,0.02127599475331237,2.503888985039282e-9,2.503888985039282e-9,2.503888985039282e-9,1.742574002243554e-4,1.742574002243554e-4,1.742574002243554e-4,2.0865741439137487e-10,2.0865741439137487e-10,2.0865741439137487e-10,7.163308153312897e-7,7.163308153312897e-7,7.163308153312897e-7,12.004057817970283,81.50024022565846
TUR.10.4_1,2039,aegypti,0.020528599744058813,6.221466189559877e-6,6.221466189559877e-6,6.221466189559877e-6,1.681365764887588e-4,1.681365764887588e-4,1.681365764887588e-4,5.184555157985668e-7,5.184555157985668e-7,5.184555157985668e-7,0.0018446740400372696,0.0018446740400372696,0.0018446740400372696,11.8200838350401,82.02459516035084
TUR.10.4_1,2040,aegypti,0.021518238882492498,8.55785664555242e-10,8.55785664555242e-10,8.55785664555242e-10,1.7599137145505686e-4,1.7599137145505686e-4,1.7599137145505686e-4,7.131547182233228e-11,7.131547182233228e-11,7.131547182233228e-11,2.4241731871876837e-7,2.4241731871876837e-7,2.4241731871876837e-7,12.125906758819587,81.42982790774667
TUR.10.4_1,2041,aegypti,0.02097823718352053,5.145008863394196e-10,5.145008863394196e-10,5.145008863394196e-10,1.7181890686081744e-4,1.7181890686081744e-4,1.7181890686081744e-4,4.2875071429948064e-11,4.2875071429948064e-11,4.2875071429948064e-11,1.4928260301990312e-7,1.4928260301990312e-7,1.4928260301990312e-7,11.515996623351741,80.29092142886483
TUR.10.4_1,2042,aegypti,0.022291357194918933,1.0503402693995412e-4,1.0503402693995412e-4,1.0503402693995412e-4,1.8257268631222123e-4,1.8257268631222123e-4,1.8257268631222123e-4,8.752835579263526e-6,8.752835579263526e-6,8.752835579263526e-6,0.028680389622095032,0.028680389622095032,0.028680389622095032,13.003773424341846,78.9231944670932
