district_id,province_name,district_name,pi_scenario,year,month,V_TR,rate_pp_year,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month
TUR.10.4_1,Artvin,Hopa,high,2043,2,0.06705690518671184,3.858537867424856e-4,2.810885844395372e-5,0.6545846179366359,1.1283689153508025,0.25,28,3,4.712232638957273e-7,1.413669791687182e-6,1.3194251389080365e-5,1.3194251389080365e-5,1.4136687924715119e-6
TUR.10.4_1,Artvin,Hopa,high,2043,3,0.06705690518671184,3.858537867424856e-4,2.7985410132713717e-5,0.6517097770197132,1.1283689153508025,0.25,31,3,4.6915374847015716e-7,1.4074612454104715e-6,1.4543766202574872e-5,1.4543766202574872e-5,1.4074602548985737e-6
TUR.10.4_1,Artvin,Hopa,high,2043,4,0.06705690518671184,3.858537867424856e-4,3.4410919088845304e-5,0.8013462854757657,1.1283689153508025,0.25,30,3,5.76872434682078e-7,1.7306173040462341e-6,1.730617304046234e-5,1.730617304046234e-5,1.7306158065499844e-6
TUR.10.4_1,Artvin,Hopa,high,2043,5,0.06705690518671184,3.858537867424856e-4,4.7372968396297566e-5,1.103207914941687,1.1283689153508025,0.25,31,3,7.941711625409056e-7,2.3825134876227166e-6,2.461930603876807e-5,2.461930603876807e-5,2.3825106494346215e-6
TUR.10.4_1,Artvin,Hopa,high,2043,6,0.06705690518671184,3.858537867424856e-4,5.365059390460836e-5,1.2494033544433176,1.1283689153508025,0.25,30,3,8.994106971680257e-7,2.6982320915040773e-6,2.698232091504077e-5,2.698232091504077e-5,2.6982284512255816e-6
TUR.10.4_1,Artvin,Hopa,high,2043,7,0.06705690518671184,3.858537867424856e-4,6.15652582334203e-5,1.4337240087847871,1.1283689153508025,0.25,31,3,1.0320939210384738e-6,3.0962817631154213e-6,3.199491155219269e-5,3.199491155219269e-5,3.096276969594136e-6
TUR.10.4_1,Artvin,Hopa,high,2043,8,0.06705690518671184,3.858537867424856e-4,6.588201534918348e-5,1.5342554185233497,1.1283689153508025,0.25,31,3,1.1044610141949226e-6,3.313383042584768e-6,3.4238291440042604e-5,3.4238291440042604e-5,3.313377553326724e-6
TUR.10.4_1,Artvin,Hopa,high,2043,9,0.06705690518671184,3.858537867424856e-4,5.671344713698012e-5,1.3207324366221658,1.1283689153508025,0.25,30,3,9.507570618690175e-7,2.8522711856070526e-6,2.8522711856070525e-5,2.8522711856070525e-5,2.8522671179365133e-6
TUR.10.4_1,Artvin,Hopa,high,2043,10,0.06705690518671184,3.858537867424856e-4,5.340154745436809e-5,1.243603460048037,1.1283689153508025,0.25,31,3,8.952356261178136e-7,2.6857068783534407e-6,2.775230440965222e-5,2.775230440965222e-5,2.6857032718874407e-6
TUR.10.4_1,Artvin,Hopa,high,2043,11,0.06705690518671184,3.858537867424856e-4,3.114038303697608e-5,0.7251823004971923,1.1283689153508025,0.25,30,3,5.220444281970987e-7,1.566133284591296e-6,1.566133284591296e-5,1.566133284591296e-5,1.5661320581505933e-6
TUR.10.4_1,Artvin,Hopa,high,2043,12,0.06705690518671184,3.858537867424856e-4,2.8090065161467948e-5,0.6541469635058071,1.1283689153508025,0.25,31,3,4.709082090552784e-7,1.4127246271658352e-6,1.4598154480713631e-5,1.4598154480713631e-5,1.41272362930156e-6
TUR.10.4_1,Artvin,Hopa,high,2044,1,0.06705690518671184,3.858537867424856e-4,2.7509506967393627e-5,0.6281034622015411,1.1508671403781745,0.25,31,3,4.611756001114258e-7,1.3835268003342773e-6,1.42964436034542e-5,1.42964436034542e-5,1.3835258432237652e-6
TUR.10.4_1,Artvin,Hopa,high,2044,2,0.06705690518671184,3.858537867424856e-4,2.86693048978659e-5,0.6545846179366359,1.1508671403781745,0.25,29,3,4.806187150762818e-7,1.4418561452288454e-6,1.3937942737212172e-5,1.3937942737212172e-5,1.4418551057548967e-6
TUR.10.4_1,Artvin,Hopa,high,2044,3,0.06705690518671184,3.858537867424856e-4,2.8543395256486193e-5,0.6517097770197132,1.1508671403781745,0.25,31,3,4.785079373552588e-7,1.4355238120657764e-6,1.4833746058013023e-5,1.4833746058013023e-5,1.4355227817564042e-6
TUR.10.4_1,Artvin,Hopa,high,2044,4,0.06705690518671184,3.858537867424856e-4,3.5097016520713176e-5,0.8013462854757657,1.1508671403781745,0.25,30,3,5.883743272914807e-7,1.765122981874442e-6,1.765122981874442e-5,1.765122981874442e-5,1.7651214240244073e-6
TUR.10.4_1,Artvin,Hopa,high,2044,5,0.06705690518671184,3.858537867424856e-4,4.8317501642247684e-5,1.103207914941687,1.1508671403781745,0.25,31,3,8.100055316207492e-7,2.4300165948622476e-6,2.5110171480243225e-5,2.5110171480243225e-5,2.4300136424182384e-6
TUR.10.4_1,Artvin,Hopa,high,2044,6,0.06705690518671184,3.858537867424856e-4,5.472028848108046e-5,1.2494033544433176,1.1508671403781745,0.25,30,3,9.173432991163331e-7,2.752029897348999e-6,2.7520298973489995e-5,2.7520298973489995e-5,2.7520261105529187e-6
TUR.10.4_1,Artvin,Hopa,high,2044,7,0.06705690518671184,3.858537867424856e-4,6.27927517654614e-5,1.4337240087847871,1.1508671403781745,0.25,31,3,1.0526719003873194e-6,3.158015701161958e-6,3.26328289120069e-5,3.26328289120069e-5,3.15801071459898e-6
TUR.10.4_1,Artvin,Hopa,high,2044,8,0.06705690518671184,3.858537867424856e-4,6.71955738722474e-5,1.5342554185233497,1.1508671403781745,0.25,31,3,1.1264818065294962e-6,3.3794454195884887e-6,3.492093600241438e-5,3.492093600241438e-5,3.3794397092945516e-6
TUR.10.4_1,Artvin,Hopa,high,2044,9,0.06705690518671184,3.858537867424856e-4,5.7844207630775024e-5,1.3207324366221658,1.1508671403781745,0.25,30,3,9.697133866743387e-7,2.9091401600230162e-6,2.909140160023016e-5,2.909140160023016e-5,2.909135928486073e-6
TUR.10.4_1,Artvin,Hopa,high,2044,10,0.06705690518671184,3.858537867424856e-4,5.446627663607817e-5,1.243603460048037,1.1508671403781745,0.25,31,3,9.13084987064678e-7,2.739254961194034e-6,2.830563459900502e-5,2.830563459900502e-5,2.7392512094159827e-6
TUR.10.4_1,Artvin,Hopa,high,2044,11,0.06705690518671184,3.858537867424856e-4,3.1761272366148674e-5,0.7251823004971923,1.1508671403781745,0.25,30,3,5.324531574165406e-7,1.597359472249622e-6,1.597359472249622e-5,1.597359472249622e-5,1.5973581964923156e-6
TUR.10.4_1,Artvin,Hopa,high,2044,12,0.06705690518671184,3.858537867424856e-4,2.8650136912111712e-5,0.6541469635058071,1.1508671403781745,0.25,31,3,4.80297378625447e-7,1.4408921358763411e-6,1.4889218737388858e-5,1.4889218737388858e-5,1.440891097770347e-6
TUR.10.4_1,Artvin,Hopa,high,2045,1,0.06705690518671184,3.858537867424856e-4,2.6212679571036013e-5,0.6281034622015411,1.09661332912937,0.25,31,3,4.3943529217115507e-7,1.3183058765134653e-6,1.3622494057305806e-5,1.3622494057305806e-5,1.3183050076026603e-6
TUR.10.4_1,Artvin,Hopa,high,2045,2,0.06705690518671184,3.858537867424856e-4,2.7317804141113733e-5,0.6545846179366359,1.09661332912937,0.25,28,3,4.5796185054995694e-7,1.3738855516498709e-6,1.2822931815398795e-5,1.2822931815398795e-5,1.3738846078581446e-6
TUR.10.4_1,Artvin,Hopa,high,2045,3,0.06705690518671184,3.858537867424856e-4,2.7197829930103445e-5,0.6517097770197132,1.09661332912937,0.25,31,3,4.5595057572681507e-7,1.367851727180445e-6,1.4134467847531267e-5,1.4134467847531267e-5,1.3678507916337068e-6
TUR.10.4_1,Artvin,Hopa,high,2045,4,0.06705690518671184,3.858537867424856e-4,3.344251184089764e-5,0.8013462854757657,1.09661332912937,0.25,30,3,5.606378364301403e-7,1.6819135092904208e-6,1.681913509290421e-5,1.681913509290421e-5,1.6819120948197153e-6
TUR.10.4_1,Artvin,Hopa,high,2045,5,0.06705690518671184,3.858537867424856e-4,4.603978584283297e-5,1.103207914941687,1.09661332912937,0.25,31,3,7.718213885198422e-7,2.3154641655595267e-6,2.3926463044115106e-5,2.3926463044115106e-5,2.315461484880821e-6
TUR.10.4_1,Artvin,Hopa,high,2045,6,0.06705690518671184,3.858537867424856e-4,5.214074936676916e-5,1.2494033544433176,1.09661332912937,0.25,30,3,8.740993216628862e-7,2.6222979649886587e-6,2.6222979649886587e-5,2.6222979649886587e-5,2.6222945267440068e-6
TUR.10.4_1,Artvin,Hopa,high,2045,7,0.06705690518671184,3.858537867424856e-4,5.983268447085077e-5,1.4337240087847871,1.09661332912937,0.25,31,3,1.0030486624070716e-6,3.009145987221215e-6,3.109450853461922e-5,3.109450853461922e-5,3.0091414597865906e-6
