district_id,year,species,Lambda_import_year,p_ge1_major_year_mean,p_ge1_major_year_p2_5,p_ge1_major_year_p97_5,mean_q_import_year_mean,mean_q_import_year_p2_5,mean_q_import_year_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_year_mean,mean_p_est_year_p2_5,mean_p_est_year_p97_5,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.018330974880161683,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.5013878490477417e-4,1.5013878490477417e-4,1.5013878490477417e-4,1.2882200924658883e-17,1.2882200924658883e-17,1.2882200924658883e-17,5.13293111718364e-14,5.13293111718364e-14,5.13293111718364e-14,11.25774147442437,82.59211403038665
TUR.10.4_1,2026,aegypti,0.020861873926758666,7.993605777301127e-15,7.993605777301127e-15,7.993605777301127e-15,1.7086594509779784e-4,1.7086594509779784e-4,1.7086594509779784e-4,6.646989825483851e-16,6.646989825483851e-16,6.646989825483851e-16,2.825545353246639e-12,2.825545353246639e-12,2.825545353246639e-12,12.653347005130604,78.06356292870208
TUR.10.4_1,2027,aegypti,0.01986016308077982,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.6266234931059756e-4,1.6266234931059756e-4,1.6266234931059756e-4,9.275825106943335e-18,9.275825106943335e-18,9.275825106943335e-18,3.416711358283919e-14,3.416711358283919e-14,3.416711358283919e-14,12.084069478824306,82.12509335981373
TUR.10.4_1,2028,aegypti,0.01889155900790684,0,0,0,1.5451042071520926e-4,1.5451042071520926e-4,1.5451042071520926e-4,7.168680846351946e-21,7.168680846351946e-21,7.168680846351946e-21,2.7755575615628914e-17,2.7755575615628914e-17,2.7755575615628914e-17,12.151536239499418,80.23289734032318
TUR.10.4_1,2029,aegypti,0.01781064126756222,6.021771969955125e-10,6.021771969955125e-10,6.021771969955125e-10,1.4587737748723387e-4,1.4587737748723387e-4,1.4587737748723387e-4,5.018143148633661e-11,5.018143148633661e-11,5.018143148633661e-11,2.0578933904169538e-7,2.0578933904169538e-7,2.0578933904169538e-7,11.571021723128426,82.09587913658783
TUR.10.4_1,2030,aegypti,0.02104119040211249,4.773959005888173e-15,4.773959005888173e-15,4.773959005888173e-15,1.7233446444798553e-4,1.7233446444798553e-4,1.7233446444798553e-4,4.027328567496774e-16,4.027328567496774e-16,4.027328567496774e-16,1.6524652017106216e-12,1.6524652017106216e-12,1.6524652017106216e-12,12.018559153690505,82.68236404564544
TUR.10.4_1,2031,aegypti,0.02012837858957809,7.15690839925287e-11,7.15690839925287e-11,7.15690839925287e-11,1.6485893046094824e-4,1.6485893046094824e-4,1.6485893046094824e-4,5.964090739283636e-12,5.964090739283636e-12,5.964090739283636e-12,2.164221583426477e-8,2.164221583426477e-8,2.164221583426477e-8,12.263408753588367,81.00572067406341
TUR.10.4_1,2032,aegypti,0.017778870982116418,0,0,0,1.4541071499713878e-4,1.4541071499713878e-4,1.4541071499713878e-4,3.634380690688082e-18,3.634380690688082e-18,3.634380690688082e-18,1.775431653546396e-14,1.775431653546396e-14,1.775431653546396e-14,11.321999185596473,83.34326924787526
TUR.10.4_1,2033,aegypti,0.020470877511147526,0,0,0,1.676638559880983e-4,1.676638559880983e-4,1.676638559880983e-4,3.876027159045624e-20,3.876027159045624e-20,3.876027159045624e-20,1.5728159515523052e-16,1.5728159515523052e-16,1.5728159515523052e-16,12.090877769703237,81.70063390241627
TUR.10.4_1,2034,aegypti,0.020837806217417817,5.950429038392713e-11,5.950429038392713e-11,5.950429038392713e-11,1.7066884145512198e-4,1.7066884145512198e-4,1.7066884145512198e-4,4.958692021170386e-12,4.958692021170386e-12,4.958692021170386e-12,1.738135243141888e-8,1.738135243141888e-8,1.738135243141888e-8,12.198136015052167,81.62732241458261
TUR.10.4_1,2035,aegypti,0.02015741737404409,0,0,0,1.6509674652998943e-4,1.6509674652998943e-4,1.6509674652998943e-4,1.9352582036148617e-20,1.9352582036148617e-20,1.9352582036148617e-20,8.326672684688674e-17,8.326672684688674e-17,8.326672684688674e-17,11.97449657650249,81.1122626255608
TUR.10.4_1,2036,aegypti,0.022305577126221717,0,0,0,1.824301098293605e-4,1.824301098293605e-4,1.824301098293605e-4,1.5488776919385382e-19,1.5488776919385382e-19,1.5488776919385382e-19,6.013708050052932e-16,6.013708050052932e-16,6.013708050052932e-16,13.36302649310685,81.32179377383554
TUR.10.4_1,2037,aegypti,0.02221804240087016,4.397460950933407e-9,4.397460950933407e-9,4.397460950933407e-9,1.8197227922857792e-4,1.8197227922857792e-4,1.8197227922857792e-4,3.664550824799084e-10,3.664550824799084e-10,3.664550824799084e-10,1.204768570831997e-6,1.204768570831997e-6,1.204768570831997e-6,13.86988756389873,80.50319661603932
