district_id,year,month,temp_c,rh,province_name.x,district_name.x,lambda_import,q_import_month,days_in_month,province_name.y,district_name.y,species,p_local_major,p_establishment,q_extinction,lambda_local_i1,p_month_major
TUR.10.4_1,2025,1,1.9657135480631363,81.5102606665912,Artvin,Hopa,0.08123857982022421,0.00783097494075613,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,2,3.5756135087542456,70.99600939237706,Artvin,Hopa,0.06076891619572938,0.006489804965054025,28,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,3,6.340497035642757,78.78458372269813,Artvin,Hopa,0.07459891180592007,0.007193253342989259,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,4,12.522296106114107,66.99001559929393,Artvin,Hopa,0.09864334017277274,0.009815841055718089,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,5,15.194339640000287,82.29067097431889,Artvin,Hopa,0.13787730661299288,0.013254342397861607,31,Artvin,Hopa,aegypti,0,0,1,1.0497351726063096e-4,0
TUR.10.4_1,2025,6,18.075207317576687,86.63648591833791,Artvin,Hopa,0.1550803740002709,0.015388406997314252,30,Artvin,Hopa,aegypti,0,0,1,0.014856096689612209,0
TUR.10.4_1,2025,7,20.67627721674302,85.82045300119134,Artvin,Hopa,0.1821161970308538,0.017469751170336,31,Artvin,Hopa,aegypti,2.520015862650382e-13,2.520015862650382e-13,0.999999999999748,0.06839969505760861,4.4024050065801805e-15
TUR.10.4_1,2025,8,23.336569786071777,85.56484474353869,Artvin,Hopa,0.2162515043077085,0.02071010307027399,31,Artvin,Hopa,aegypti,0.005264696554385861,0.005264696554385861,0.9947353034456141,0.17238492758909202,1.0903240827504751e-4
TUR.10.4_1,2025,9,21.33476978189805,80.64357407747113,Artvin,Hopa,0.17236289165710952,0.01708859412254915,30,Artvin,Hopa,aegypti,5.3194527449562655e-11,5.3194527449562655e-11,0.9999999999468054,0.08311316586109345,9.090196891263758e-13
TUR.10.4_1,2025,10,16.77194219477036,82.89293431083571,Artvin,Hopa,0.16985643627484143,0.01630335753557599,31,Artvin,Hopa,aegypti,0,0,1,0.0036828965891716942,0
TUR.10.4_1,2025,11,9.891834546537961,73.60925639741846,Artvin,Hopa,0.0985251579563449,0.009804138770710624,30,Artvin,Hopa,aegypti,0,0,1,0,0
