district_id,year,species,Lambda_import_year,mean_p_est_year,mean_p_local_major,p_ge1_major_year,mean_q_import_year,mean_p_month_major,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,1.5283581052075499,4.3872471731936584e-4,4.3872471731936584e-4,1.0903240918846979e-4,0.012430027597333424,9.086034099039135e-6,12.91337389579869,79.13168515668873
TUR.10.4_1,2026,aegypti,1.448062484424479,4.320767904575362e-11,4.320767904575362e-11,1.0179079801275748e-11,0.011781395874771691,8.482584370203234e-13,12.262030165209937,80.68418937828704
TUR.10.4_1,2027,aegypti,1.4315733452877468,0.015093101056030046,0.015093101056030046,0.003515744205067395,0.011648135660855449,2.9297868375564265e-4,11.779633470688827,81.663183112011
TUR.10.4_1,2028,aegypti,1.4189813267789546,2.164674643238366e-13,2.164674643238366e-13,4.218847493575595e-14,0.01153009213494661,3.5105438830219432e-15,11.733363485152093,81.40257380313241
TUR.10.4_1,2029,aegypti,1.4177969854621806,8.40672618555254e-7,8.40672618555254e-7,1.939576733667181e-7,0.011536783574318818,1.616313945131655e-8,11.876345901007024,80.02065521385833
TUR.10.4_1,2030,aegypti,1.395949954173935,1.7008132124887305e-5,1.7008132124887305e-5,3.864178994561485e-6,0.011360168188369768,3.220149162131443e-7,12.00747815103786,82.49920898583099
TUR.10.4_1,2031,aegypti,1.5825872305636592,1.607471912758979e-5,1.607471912758979e-5,4.135126110083043e-6,0.012867817978234775,3.4459384249916764e-7,12.978715154841113,81.0626028965569
TUR.10.4_1,2032,aegypti,1.528390490857254,4.1905910394546274e-11,4.1905910394546274e-11,1.0400125205478616e-11,0.012412788058684454,8.666760162815366e-13,12.44535743526078,82.29469734337493
TUR.10.4_1,2033,aegypti,1.4988828264357525,1.0395147432655053e-11,1.0395147432655053e-11,2.1376234116132764e-12,0.012191981419232353,1.781436848570133e-13,12.118127518211372,81.16961659894947
TUR.10.4_1,2034,aegypti,1.5230000335156606,5.3490267344799786e-6,5.3490267344799786e-6,1.3165527197323001e-6,0.012386759985879292,1.0971273133393174e-7,12.98344913454311,81.85869651940033
TUR.10.4_1,2035,aegypti,1.3495148729364084,5.7917517420902344e-11,5.7917517420902344e-11,1.2453926778732693e-11,0.010984658840014797,1.0378248526743592e-12,11.863992176517415,81.79545201765065
TUR.10.4_1,2036,aegypti,1.4955471173197106,0.0016187172484886671,0.0016187172484886671,3.9318478881833485e-4,0.012147907449808601,3.2765399068211164e-5,12.408152163837917,80.90285036868417
TUR.10.4_1,2037,aegypti,1.479436193232063,1.990921679656013e-5,1.990921679656013e-5,4.791083723643119e-6,0.012034892016525392,3.9925697697076766e-7,11.716290482197769,80.39480517215097
TUR.10.4_1,2038,aegypti,1.5350110570211386,3.4553455350153085e-8,3.4553455350153085e-8,8.624256420119991e-9,0.012483748639675227,7.186880324207195e-10,12.004057817970283,81.50024022565846
