district_id,species,year_min,year_max,Lambda_import,p_ge1_major,mean_p_est,mean_p_local_major,mean_q_import,mean_p_month_major
TUR.10.4_1,aegypti,2025,2075,82.22722326672363,0.07405705150857078,0.0054294490217424,0.0054294490217424,0.013102551942947736,1.253524326073809e-4
TUR.39.3_1,albopictus,2025,2075,1.214312808208559,5.198586496835134e-7,2.2780542958860665e-6,2.2780542958860665e-6,1.9494345025768524e-4,8.494423341328676e-10
TUR.40.25_1,albopictus,2025,2075,212.80674669449792,0.3606297394800023,0.013575754013078522,0.013575754013078522,0.03350666813931986,7.283590881411353e-4
TUR.59.4_1,albopictus,2025,2075,1080.7698581866593,0.009607436770665556,5.831025361900223e-5,5.831025361900223e-5,0.15743667955247356,1.5746634850564728e-5
TUR.81.6_1,aegypti,2025,2075,0.8116391308751508,5.505379052623827e-4,0.003944196354825495,0.003944196354825495,1.3030382730842648e-4,8.998054628505812e-7
