district_id,year,species,Lambda_import_year,p_ge1_major_year_mean,p_ge1_major_year_p2_5,p_ge1_major_year_p97_5,mean_q_import_year_mean,mean_q_import_year_p2_5,mean_q_import_year_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_year_mean,mean_p_est_year_p2_5,mean_p_est_year_p97_5,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.018330974880161683,8.426592756904938e-14,8.426592756904938e-14,8.426592756904938e-14,1.5013878490477417e-4,1.5013878490477417e-4,1.5013878490477417e-4,7.018152109870048e-15,7.018152109870048e-15,7.018152109870048e-15,2.79639274699169e-11,2.79639274699169e-11,2.79639274699169e-11,11.25774147442437,82.59211403038665
TUR.10.4_1,2026,aegypti,0.020861873926758666,4.123923424970144e-12,4.123923424970144e-12,4.123923424970144e-12,1.7086594509779784e-4,1.7086594509779784e-4,1.7086594509779784e-4,3.436636828725492e-13,3.436636828725492e-13,3.436636828725492e-13,1.460867121716447e-9,1.460867121716447e-9,1.460867121716447e-9,12.653347005130604,78.06356292870208
TUR.10.4_1,2027,aegypti,0.01986016308077982,6.084022174945858e-14,6.084022174945858e-14,6.084022174945858e-14,1.6266234931059756e-4,1.6266234931059756e-4,1.6266234931059756e-4,5.077515272493949e-15,5.077515272493949e-15,5.077515272493949e-15,1.8703890288425857e-11,1.8703890288425857e-11,1.8703890288425857e-11,12.084069478824306,82.12509335981373
TUR.10.4_1,2028,aegypti,0.01889155900790684,0,0,0,1.5451042071520926e-4,1.5451042071520926e-4,1.5451042071520926e-4,3.502721031512568e-18,3.502721031512568e-18,3.502721031512568e-18,1.3590980193119625e-14,1.3590980193119625e-14,1.3590980193119625e-14,12.151536239499418,80.23289734032318
TUR.10.4_1,2029,aegypti,0.01781064126756222,1.9652248040014086e-7,1.9652248040014086e-7,1.9652248040014086e-7,1.4587737748723387e-4,1.4587737748723387e-4,1.4587737748723387e-4,1.6376873364530476e-8,1.6376873364530476e-8,1.6376873364530476e-8,6.716002006015853e-5,6.716002006015853e-5,6.716002006015853e-5,11.571021723128426,82.09587913658783
TUR.10.4_1,2030,aegypti,0.02104119040211249,2.5238700018803684e-12,2.5238700018803684e-12,2.5238700018803684e-12,1.7233446444798553e-4,1.7233446444798553e-4,1.7233446444798553e-4,2.1032028257241057e-13,2.1032028257241057e-13,2.1032028257241057e-13,8.627901726399045e-10,8.627901726399045e-10,8.627901726399045e-10,12.018559153690505,82.68236404564544
TUR.10.4_1,2031,aegypti,0.02012837858957809,2.7982791861447254e-8,2.7982791861447254e-8,2.7982791861447254e-8,1.6485893046094824e-4,1.6485893046094824e-4,1.6485893046094824e-4,2.3318993259156715e-9,2.3318993259156715e-9,2.3318993259156715e-9,8.461888110257906e-6,8.461888110257906e-6,8.461888110257906e-6,12.263408753588367,81.00572067406341
TUR.10.4_1,2032,aegypti,0.017778870982116418,2.398081733190338e-14,2.398081733190338e-14,2.398081733190338e-14,1.4541071499713878e-4,1.4541071499713878e-4,1.4541071499713878e-4,2.001952865949282e-15,2.001952865949282e-15,2.001952865949282e-15,9.779741831176617e-12,9.779741831176617e-12,9.779741831176617e-12,11.321999185596473,83.34326924787526
TUR.10.4_1,2033,aegypti,0.020470877511147526,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,1.676638559880983e-4,1.676638559880983e-4,1.676638559880983e-4,2.273725268929436e-17,2.273725268929436e-17,2.273725268929436e-17,9.213925918534945e-14,9.213925918534945e-14,9.213925918534945e-14,12.090877769703237,81.70063390241627
TUR.10.4_1,2034,aegypti,0.020837806217417817,2.3572288565532062e-8,2.3572288565532062e-8,2.3572288565532062e-8,1.7066884145512198e-4,1.7066884145512198e-4,1.7066884145512198e-4,1.9643573833837303e-9,1.9643573833837303e-9,1.9643573833837303e-9,6.8855232665069694e-6,6.8855232665069694e-6,6.8855232665069694e-6,12.198136015052167,81.62732241458261
