district_id,province_name,district_name,pi_scenario,year,month,V_TR,pi_global,seasonal_multiplier,M_climate,eta,rho,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.10.4_1,Artvin,Hopa,high,2024,1,0.06705690518671184,1,0.6281034622015411,1,0.25,1.0911248368792599,31,7,0.015165721440728981,0.10616005008510286,0.47013736466259837,0.47013736466259837,0.10071929339631436,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,2,0.06705690518671184,1,0.6545846179366359,1,0.25,1.0911248368792599,29,7,0.01580511583269644,0.11063581082887508,0.45834835914819677,0.45834835914819677,0.10473526471304129,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,3,0.06705690518671184,1,0.6517097770197132,1,0.25,1.0911248368792599,31,7,0.015735702051120324,0.11014991435784226,0.4878067635847301,0.4878067635847301,0.10430015303647178,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,4,0.06705690518671184,1,0.8013462854757657,1,0.25,1.0911248368792599,30,7,0.019348714462568563,0.13544100123797995,0.580461433877057,0.580461433877057,0.12666931316210162,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,5,0.06705690518671184,1,1.103207914941687,1,0.25,1.0911248368792599,31,7,0.026637242008776818,0.18646069406143773,0.8257545022720814,0.8257545022720814,0.1701088190379464,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,6,0.06705690518671184,1,1.2494033544433176,1,0.25,1.0911248368792599,30,7,0.03016716891542911,0.21117018240800375,0.9050150674628733,0.9050150674628733,0.1903637306936704,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,7,0.06705690518671184,1,1.4337240087847871,1,0.25,1.0911248368792599,31,7,0.034617639049310756,0.24232347334517526,1.0731468105286333,1.0731468105286333,0.21519772612832333,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,8,0.06705690518671184,1,1.5342554185233497,1,0.25,1.0911248368792599,31,7,0.03704499608185266,0.2593149725729686,1.1483948785374325,1.1483948785374325,0.2284200417583584,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,9,0.06705690518671184,1,1.3207324366221658,1,0.25,1.0911248368792599,30,7,0.03188942815462459,0.22322599708237215,0.9566828446387377,0.9566828446387377,0.2000659538956827,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,10,0.06705690518671184,1,1.243603460048037,1,0.25,1.0911248368792599,31,7,0.03002712895692264,0.2101899026984585,0.9308409976646019,0.9308409976646019,0.1895696715503118,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,11,0.06705690518671184,1,0.7251823004971923,1,0.25,1.0911248368792599,30,7,0.017509715237898987,0.12256800666529293,0.5252914571369697,0.5252914571369697,0.11535425890908191,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2024,12,0.06705690518671184,1,0.6541469635058071,1,0.25,1.0911248368792599,31,7,0.015794548552646774,0.1105618398685274,0.48963100513204993,0.48963100513204993,0.10466903867143496,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,1,0.06705690518671184,1.165393464128417,0.6281034622015411,1.203212843421189,0.25,1.0911248368792599,31,7,0.021265623074493298,0.14885936152145307,0.6592343153092922,0.6592343153092922,0.13830970681059385,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,2,0.06705690518671184,1.165393464128417,0.6545846179366359,1.203212843421189,0.25,1.0911248368792599,28,7,0.022162192366542172,0.1551353465657952,0.6205413862631808,0.6205413862631808,0.14370072752570429,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,3,0.06705690518671184,1.165393464128417,0.6517097770197132,1.203212843421189,0.25,1.0911248368792599,31,7,0.02206485922476307,0.15445401457334149,0.6840106359676552,0.6840106359676552,0.14311710463835758,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,4,0.06705690518671184,1.165393464128417,0.8013462854757657,1.203212843421189,0.25,1.0911248368792599,30,7,0.027131084422529275,0.18991759095770494,0.8139325326758783,0.8139325326758783,0.17297271433827188,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,5,0.06705690518671184,1.165393464128417,1.103207914941687,1.203212843421189,0.25,1.0911248368792599,31,7,0.03735117716071398,0.26145824012499785,1.1578864919821334,1.1578864919821334,0.23007197314882144,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,6,0.06705690518671184,1.165393464128417,1.2494033544433176,1.203212843421189,0.25,1.0911248368792599,30,7,0.042300898502409104,0.29610628951686374,1.2690269550722733,1.2690269550722733,0.25629162458488797,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,7,0.06705690518671184,1.165393464128417,1.4337240087847871,1.203212843421189,0.25,1.0911248368792599,31,7,0.04854142063920946,0.3397899444744662,1.5047840398154932,1.5047840398154932,0.28808015024424727,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,8,0.06705690518671184,1.165393464128417,1.5342554185233497,1.203212843421189,0.25,1.0911248368792599,31,7,0.05194510043927675,0.3636157030749373,1.6102981136175791,1.6102981136175791,0.3048417093889233,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,9,0.06705690518671184,1.165393464128417,1.3207324366221658,1.203212843421189,0.25,1.0911248368792599,30,7,0.04471587862455056,0.3130111503718539,1.3414763587365168,1.3414763587365168,0.26875824109410296,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,10,0.06705690518671184,1.165393464128417,1.243603460048037,1.203212843421189,0.25,1.0911248368792599,31,7,0.0421045321782217,0.29473172524755187,1.3052404975248728,1.3052404975248728,0.2552686467119083,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,11,0.06705690518671184,1.165393464128417,0.7251823004971923,1.203212843421189,0.25,1.0911248368792599,30,7,0.02455240958012568,0.17186686706087978,0.7365722874037705,0.7365722874037705,0.15790872420738777,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2025,12,0.06705690518671184,1.165393464128417,0.6541469635058071,1.203212843421189,0.25,1.0911248368792599,31,7,0.02214737475332561,0.1550316232732793,0.6865686173530939,0.6865686173530939,0.14361190473936802,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,1,0.06705690518671184,1.35121251537538,0.6281034622015411,1.1633806969029414,0.25,1.0911248368792599,31,7,0.02384012825552894,0.16688089778870258,0.7390439759213971,0.7390439759213971,0.1536995984158509,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,2,0.06705690518671184,1.35121251537538,0.6545846179366359,1.1633806969029414,0.25,1.0911248368792599,28,7,0.024845239972102674,0.17391667980471873,0.6956667192188749,0.6956667192188749,0.15963308572310275,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,3,0.06705690518671184,1.35121251537538,0.6517097770197132,1.1633806969029414,0.25,1.0911248368792599,31,7,0.024736123273504235,0.17315286291452966,0.7668198214786313,0.7668198214786313,0.15899095407574215,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,4,0.06705690518671184,1.35121251537538,0.8013462854757657,1.1633806969029414,0.25,1.0911248368792599,30,7,0.030415686861321505,0.21290980802925052,0.9124706058396451,0.9124706058396451,0.19177097030171386,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,5,0.06705690518671184,1.35121251537538,1.103207914941687,1.1633806969029414,0.25,1.0911248368792599,31,7,0.041873066727795456,0.2931114670945682,1.298065068561659,1.298065068561659,0.25406101158882766,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,6,0.06705690518671184,1.35121251537538,1.2494033544433176,1.1633806969029414,0.25,1.0911248368792599,30,7,0.047422022015951394,0.3319541541116598,1.422660660478542,1.422660660478542,0.28247978254783235,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,7,0.06705690518671184,1.35121251537538,1.4337240087847871,1.1633806969029414,0.25,1.0911248368792599,31,7,0.054418047836668273,0.38092633485667793,1.6869594829367165,1.6869594829367165,0.31677178212925083,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,8,0.06705690518671184,1.35121251537538,1.5342554185233497,1.1633806969029414,0.25,1.0911248368792599,31,7,0.058233791334524415,0.4076365393416709,1.8052475313702567,1.8052475313702567,0.33477938358813586,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,9,0.06705690518671184,1.35121251537538,1.3207324366221658,1.1633806969029414,0.25,1.0911248368792599,30,7,0.05012936972190507,0.3509055880533355,1.5038810916571521,1.5038810916571521,0.2959497785301384,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,10,0.06705690518671184,1.35121251537538,1.243603460048037,1.1633806969029414,0.25,1.0911248368792599,31,7,0.04720188276410367,0.33041317934872566,1.4632583656872138,1.4632583656872138,0.2813732496501734,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,11,0.06705690518671184,1.35121251537538,0.7251823004971923,1.1633806969029414,0.25,1.0911248368792599,30,7,0.02752482686832446,0.1926737880782712,0.8257448060497339,0.8257448060497339,0.17524902613860438,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2026,12,0.06705690518671184,1.35121251537538,0.6541469635058071,1.1633806969029414,0.25,1.0911248368792599,31,7,0.024828628476719433,0.17380039933703603,0.7696874827783023,0.7696874827783023,0.15953536178370298,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2027,1,0.06705690518671184,1.559886660763142,0.6281034622015411,1.1899957644146502,0.25,1.0911248368792599,31,7,0.028151499625305478,0.19706049737713835,0.8726964883844699,0.8726964883844699,0.17885904506406713,0.33,1.32
TUR.10.4_1,Artvin,Hopa,high,2027,2,0.06705690518671184,1.559886660763142,0.6545846179366359,1.1899957644146502,0.25,1.0911248368792599,28,7,0.029338380912571765,0.20536866638800239,0.8214746655520095,0.8214746655520095,0.18565296131766873,0.33,1.32
