district_id,year,species,Lambda_import_year,p_ge1_major_year_mean,p_ge1_major_year_p2_5,p_ge1_major_year_p97_5,mean_q_import_year_mean,mean_q_import_year_p2_5,mean_q_import_year_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_year_mean,mean_p_est_year_p2_5,mean_p_est_year_p97_5,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.021183781627398708,4.835160056781973e-7,4.835160056781973e-7,4.835160056781973e-7,1.7350221915647204e-4,1.7350221915647204e-4,1.7350221915647204e-4,4.0293000480510186e-8,4.0293000480510186e-8,4.0293000480510186e-8,1.389298383095335e-4,1.389298383095335e-4,1.389298383095335e-4,12.91337389579869,79.13168515668873
TUR.10.4_1,2026,aegypti,0.02007084553571357,1.9095836023552692e-14,1.9095836023552692e-14,1.9095836023552692e-14,1.6438775749355594e-4,1.6438775749355594e-4,1.6438775749355594e-4,1.5909764318059291e-15,1.5909764318059291e-15,1.5909764318059291e-15,5.789924095722654e-12,5.789924095722654e-12,5.789924095722654e-12,12.262030165209937,80.68418937828704
TUR.10.4_1,2027,aegypti,0.019842298102028914,4.991580665048012e-5,4.991580665048012e-5,4.991580665048012e-5,1.6251604185721358e-4,1.6251604185721358e-4,1.6251604185721358e-4,4.159650554199148e-6,4.159650554199148e-6,4.159650554199148e-6,0.015311942907591636,0.015311942907591636,0.015311942907591636,11.779633470688827,81.663183112011
TUR.10.4_1,2028,aegypti,0.019667766642792017,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,1.608582905694341e-4,1.608582905694341e-4,1.608582905694341e-4,4.942565604754156e-18,4.942565604754156e-18,4.942565604754156e-18,2.1815882433884326e-14,2.1815882433884326e-14,2.1815882433884326e-14,11.733363485152093,81.40257380313241
TUR.10.4_1,2029,aegypti,0.01965135110003318,5.067252173418524e-10,5.067252173418524e-10,5.067252173418524e-10,1.6095225623766196e-4,1.6095225623766196e-4,1.6095225623766196e-4,4.222710285227113e-11,4.222710285227113e-11,4.222710285227113e-11,1.5695086973595748e-7,1.5695086973595748e-7,1.5695086973595748e-7,11.876345901007024,80.02065521385833
TUR.10.4_1,2030,aegypti,0.019348540692943218,1.3156903899691486e-8,1.3156903899691486e-8,1.3156903899691486e-8,1.584723448064355e-4,1.584723448064355e-4,1.584723448064355e-4,1.0964086595131533e-9,1.0964086595131533e-9,1.0964086595131533e-9,4.1389311022284785e-6,4.1389311022284785e-6,4.1389311022284785e-6,12.00747815103786,82.49920898583099
TUR.10.4_1,2031,aegypti,0.0219354235007754,1.5132051389699086e-8,1.5132051389699086e-8,1.5132051389699086e-8,1.796577849424256e-4,1.796577849424256e-4,1.796577849424256e-4,1.2610042889541875e-9,1.2610042889541875e-9,1.2610042889541875e-9,4.1989643579006435e-6,4.1989643579006435e-6,4.1989643579006435e-6,12.978715154841113,81.0626028965569
TUR.10.4_1,2032,aegypti,0.02118423050814783,2.0761170560490427e-14,2.0761170560490427e-14,2.0761170560490427e-14,1.732598849417862e-4,1.732598849417862e-4,1.732598849417862e-4,1.7261725836653536e-15,1.7261725836653536e-15,1.7261725836653536e-15,5.960149040973306e-12,5.960149040973306e-12,5.960149040973306e-12,12.44535743526078,82.29469734337493
TUR.10.4_1,2033,aegypti,0.020775240025282714,3.774758283725532e-15,3.774758283725532e-15,3.774758283725532e-15,1.701564524613138e-4,1.701564524613138e-4,1.701564524613138e-4,3.1019345567282616e-16,3.1019345567282616e-16,3.1019345567282616e-16,1.2948623654788587e-12,1.2948623654788587e-12,1.2948623654788587e-12,12.118127518211372,81.16961659894947
TUR.10.4_1,2034,aegypti,0.021109516165477064,3.679334836803605e-9,3.679334836803605e-9,3.679334836803605e-9,1.7289402033523102e-4,1.7289402033523102e-4,1.7289402033523102e-4,3.066112432178528e-10,3.066112432178528e-10,3.066112432178528e-10,1.0672574702330628e-6,1.0672574702330628e-6,1.0672574702330628e-6,12.98344913454311,81.85869651940033
TUR.10.4_1,2035,aegypti,0.018704928036043872,2.6645352591003757e-14,2.6645352591003757e-14,2.6645352591003757e-14,1.532013587074906e-4,1.532013587074906e-4,1.532013587074906e-4,2.21969896451556e-15,2.21969896451556e-15,2.21969896451556e-15,8.81753929130961e-12,8.81753929130961e-12,8.81753929130961e-12,11.863992176517415,81.79545201765065
TUR.10.4_1,2036,aegypti,0.020729005485585515,2.6123795070498446e-6,2.6123795070498446e-6,2.6123795070498446e-6,1.695370872935309e-4,1.695370872935309e-4,1.695370872935309e-4,2.1769829224872256e-7,2.1769829224872256e-7,2.1769829224872256e-7,7.681761212310253e-4,7.681761212310253e-4,7.681761212310253e-4,12.408152163837917,80.90285036868417
TUR.10.4_1,2037,aegypti,0.02050570029518187,1.7126463691674587e-8,1.7126463691674587e-8,1.7126463691674587e-8,1.679490397870446e-4,1.679490397870446e-4,1.679490397870446e-4,1.4272053092687581e-9,1.4272053092687581e-9,1.4272053092687581e-9,5.08369214398859e-6,5.08369214398859e-6,5.08369214398859e-6,11.716290482197769,80.39480517215097
