district_id,year,species,Lambda_import_year,p_ge1_major_year_mean,p_ge1_major_year_p2_5,p_ge1_major_year_p97_5,mean_q_import_year_mean,mean_q_import_year_p2_5,mean_q_import_year_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_year_mean,mean_p_est_year_p2_5,mean_p_est_year_p97_5,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.021183781627398708,1.6323429274933687e-9,1.6323429274933687e-9,1.6323429274933687e-9,1.7350221915647204e-4,1.7350221915647204e-4,1.7350221915647204e-4,1.3602858197789511e-10,1.3602858197789511e-10,1.3602858197789511e-10,4.6902510781691536e-7,4.6902510781691536e-7,4.6902510781691536e-7,12.91337389579869,79.13168515668873
TUR.10.4_1,2026,aegypti,0.02007084553571357,0,0,0,1.6438775749355594e-4,1.6438775749355594e-4,1.6438775749355594e-4,2.8753528998887987e-18,2.8753528998887987e-18,2.8753528998887987e-18,1.04638520070921e-14,1.04638520070921e-14,1.04638520070921e-14,12.262030165209937,80.68418937828704
TUR.10.4_1,2027,aegypti,0.019842298102028914,6.607839166172802e-6,6.607839166172802e-6,6.607839166172802e-6,1.6251604185721358e-4,1.6251604185721358e-4,1.6251604185721358e-4,5.506532638460929e-7,5.506532638460929e-7,5.506532638460929e-7,0.00202699030315732,0.00202699030315732,0.00202699030315732,11.779633470688827,81.663183112011
TUR.10.4_1,2028,aegypti,0.019667766642792017,0,0,0,1.608582905694341e-4,1.608582905694341e-4,1.608582905694341e-4,8.380338835688986e-21,8.380338835688986e-21,8.380338835688986e-21,3.700743415417188e-17,3.700743415417188e-17,3.700743415417188e-17,11.733363485152093,81.40257380313241
TUR.10.4_1,2029,aegypti,0.01965135110003318,1.0867973188055657e-12,1.0867973188055657e-12,1.0867973188055657e-12,1.6095225623766196e-4,1.6095225623766196e-4,1.6095225623766196e-4,9.056425942378806e-14,9.056425942378806e-14,9.056425942378806e-14,3.366117569865897e-10,3.366117569865897e-10,3.366117569865897e-10,11.876345901007024,80.02065521385833
TUR.10.4_1,2030,aegypti,0.019348540692943218,3.223832312215791e-11,3.223832312215791e-11,3.223832312215791e-11,1.584723448064355e-4,1.584723448064355e-4,1.584723448064355e-4,2.6865226718609413e-12,2.6865226718609413e-12,2.6865226718609413e-12,1.0141594693665231e-8,1.0141594693665231e-8,1.0141594693665231e-8,12.00747815103786,82.49920898583099
TUR.10.4_1,2031,aegypti,0.0219354235007754,3.710753926355892e-11,3.710753926355892e-11,3.710753926355892e-11,1.796577849424256e-4,1.796577849424256e-4,1.796577849424256e-4,3.0922910677191108e-12,3.0922910677191108e-12,3.0922910677191108e-12,1.0296888027413095e-8,1.0296888027413095e-8,1.0296888027413095e-8,12.978715154841113,81.0626028965569
TUR.10.4_1,2032,aegypti,0.02118423050814783,0,0,0,1.732598849417862e-4,1.732598849417862e-4,1.732598849417862e-4,3.1189546396855557e-18,3.1189546396855557e-18,3.1189546396855557e-18,1.0769163338864018e-14,1.0769163338864018e-14,1.0769163338864018e-14,12.44535743526078,82.29469734337493
TUR.10.4_1,2033,aegypti,0.020775240025282714,0,0,0,1.701564524613138e-4,1.701564524613138e-4,1.701564524613138e-4,5.5183007950370815e-19,5.5183007950370815e-19,5.5183007950370815e-19,2.3037127760972e-15,2.3037127760972e-15,2.3037127760972e-15,12.118127518211372,81.16961659894947
TUR.10.4_1,2034,aegypti,0.021109516165477064,8.40683078706661e-12,8.40683078706661e-12,8.40683078706661e-12,1.7289402033523102e-4,1.7289402033523102e-4,1.7289402033523102e-4,7.005748045900703e-13,7.005748045900703e-13,7.005748045900703e-13,2.437186980008832e-9,2.437186980008832e-9,2.437186980008832e-9,12.98344913454311,81.85869651940033
TUR.10.4_1,2035,aegypti,0.018704928036043872,0,0,0,1.532013587074906e-4,1.532013587074906e-4,1.532013587074906e-4,4.01626675281669e-18,4.01626675281669e-18,4.01626675281669e-18,1.595020412044808e-14,1.595020412044808e-14,1.595020412044808e-14,11.863992176517415,81.79545201765065
TUR.10.4_1,2036,aegypti,0.020729005485585515,1.2923951464571815e-8,1.2923951464571815e-8,1.2923951464571815e-8,1.695370872935309e-4,1.695370872935309e-4,1.695370872935309e-4,1.0769959573065354e-9,1.0769959573065354e-9,1.0769959573065354e-9,3.8003172578478703e-6,3.8003172578478703e-6,3.8003172578478703e-6,12.408152163837917,80.90285036868417
TUR.10.4_1,2037,aegypti,0.02050570029518187,4.245503948396845e-11,4.245503948396845e-11,4.245503948396845e-11,1.679490397870446e-4,1.679490397870446e-4,1.679490397870446e-4,3.537916302720396e-12,3.537916302720396e-12,3.537916302720396e-12,1.2602025228902747e-8,1.2602025228902747e-8,1.2602025228902747e-8,11.716290482197769,80.39480517215097
TUR.10.4_1,2038,aegypti,0.02127599475331237,3.4638958368304884e-14,3.4638958368304884e-14,3.4638958368304884e-14,1.742574002243554e-4,1.742574002243554e-4,1.742574002243554e-4,2.883446139358969e-15,2.883446139358969e-15,2.883446139358969e-15,9.899007539596974e-12,9.899007539596974e-12,9.899007539596974e-12,12.004057817970283,81.50024022565846
TUR.10.4_1,2039,aegypti,0.020528599744058813,3.5824221367164455e-10,3.5824221367164455e-10,3.5824221367164455e-10,1.681365764887588e-4,1.681365764887588e-4,1.681365764887588e-4,2.9853515772348825e-11,2.9853515772348825e-11,2.9853515772348825e-11,1.0621934547668428e-7,1.0621934547668428e-7,1.0621934547668428e-7,11.8200838350401,82.02459516035084
TUR.10.4_1,2040,aegypti,0.021518238882492498,1.1213252548714081e-14,1.1213252548714081e-14,1.1213252548714081e-14,1.7599137145505686e-4,1.7599137145505686e-4,1.7599137145505686e-4,9.343569075494044e-16,9.343569075494044e-16,9.343569075494044e-16,3.1760890214134938e-12,3.1760890214134938e-12,3.1760890214134938e-12,12.125906758819587,81.42982790774667
TUR.10.4_1,2041,aegypti,0.02097823718352053,6.5503158452884236e-15,6.5503158452884236e-15,6.5503158452884236e-15,1.7181890686081744e-4,1.7181890686081744e-4,1.7181890686081744e-4,5.499835722485767e-16,5.499835722485767e-16,5.499835722485767e-16,1.9149311765905472e-12,1.9149311765905472e-12,1.9149311765905472e-12,11.515996623351741,80.29092142886483
TUR.10.4_1,2042,aegypti,0.022291357194918933,1.277100529184505e-5,1.277100529184505e-5,1.277100529184505e-5,1.8257268631222123e-4,1.8257268631222123e-4,1.8257268631222123e-4,1.0642504409821823e-6,1.0642504409821823e-6,1.0642504409821823e-6,0.003487225507878398,0.003487225507878398,0.003487225507878398,13.003773424341846,78.9231944670932
TUR.10.4_1,2043,aegypti,0.02188796154412829,4.6629367034256575e-15,4.6629367034256575e-15,4.6629367034256575e-15,1.792690968648499e-4,1.792690968648499e-4,1.792690968648499e-4,3.8650252583339468e-16,3.8650252583339468e-16,3.8650252583339468e-16,1.5315064031777108e-12,1.5315064031777108e-12,1.5315064031777108e-12,12.86872793566641,82.92946741885507
TUR.10.4_1,2044,aegypti,0.022356080120613013,5.029310301551959e-14,5.029310301551959e-14,5.029310301551959e-14,1.8284311440376158e-4,1.8284311440376158e-4,1.8284311440376158e-4,4.1909088319409705e-15,4.1909088319409705e-15,4.1909088319409705e-15,1.6281772226752384e-11,1.6281772226752384e-11,1.6281772226752384e-11,13.080615573440559,81.53566541181569
TUR.10.4_1,2045,aegypti,0.021271971357391527,0,0,0,1.7422445056403113e-4,1.7422445056403113e-4,1.7422445056403113e-4,1.9041121134799208e-18,1.9041121134799208e-18,1.9041121134799208e-18,6.54106398674988e-15,6.54106398674988e-15,6.54106398674988e-15,12.334752687130935,81.13409477379486
TUR.10.4_1,2046,aegypti,0.022068894162024486,2.4912738538773738e-11,2.4912738538773738e-11,2.4912738538773738e-11,1.8075083745270706e-4,1.8075083745270706e-4,1.8075083745270706e-4,2.0760625693422714e-12,2.0760625693422714e-12,2.0760625693422714e-12,6.872527463785971e-9,6.872527463785971e-9,6.872527463785971e-9,13.62116397749838,79.78309843844735
TUR.10.4_1,2047,aegypti,0.022111196682074306,3.9968028886505635e-15,3.9968028886505635e-15,3.9968028886505635e-15,1.8109727192234618e-4,1.8109727192234618e-4,1.8109727192234618e-4,3.3745280991692306e-16,3.3745280991692306e-16,3.3745280991692306e-16,1.114747183450504e-12,1.114747183450504e-12,1.114747183450504e-12,12.781646165564228,82.47695149885182
TUR.10.4_1,2048,aegypti,0.022460839899953962,1.921561021411833e-9,1.921561021411833e-9,1.921561021411833e-9,1.8369982076833305e-4,1.8369982076833305e-4,1.8369982076833305e-4,1.6013009080827595e-10,1.6013009080827595e-10,1.6013009080827595e-10,6.192077391016978e-7,6.192077391016978e-7,6.192077391016978e-7,12.471287278646795,81.7189806889153
TUR.10.4_1,2049,aegypti,0.02475229866511451,1.1553226965110852e-6,1.1553226965110852e-6,1.1553226965110852e-6,2.0272617929648998e-4,2.0272617929648998e-4,2.0272617929648998e-4,9.627689137139026e-8,9.627689137139026e-8,9.627689137139026e-8,2.841100158320342e-4,2.841100158320342e-4,2.841100158320342e-4,13.31944202712632,80.82809565371835
TUR.10.4_1,2050,aegypti,0.02209081662051619,4.647269191693226e-8,4.647269191693226e-8,4.647269191693226e-8,1.809303703976898e-4,1.809303703976898e-4,1.809303703976898e-4,3.872724329018131e-9,3.872724329018131e-9,3.872724329018131e-9,1.280492662047994e-5,1.280492662047994e-5,1.280492662047994e-5,12.701919101987846,79.87268183535897
