district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.40.25_1,Istanbul,Kartal,high,2026,4,0.7604649293442438,7095480,15317.469086139887,3.858537867424856e-4,1.0938085680393468e-6,3.281420320244699e-6,0.7879489782849164,1.0346927801457857,0.25,30,3,0.01658680792361321,0.049760423770839626,0.4976042377083963,0.4976042377083963,0.0485426562397695,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2026,5,0.7604649293442438,7095480,20719.133794331512,3.858537867424856e-4,1.0938085680393468e-6,3.281420320244699e-6,1.0658170884747757,1.0346927801457857,0.25,31,3,0.022436101594694065,0.06730830478408219,0.6955191494355161,0.6955191494355161,0.0650930793764013,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2026,6,0.7604649293442438,7095480,24081.086776417,3.858537867424856e-4,1.0938085680393468e-6,3.281420320244699e-6,1.2387599814800696,1.0346927801457857,0.25,30,3,0.026076655268964518,0.07822996580689356,0.7822996580689356,0.7822996580689356,0.07524825919099809,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2026,7,0.7604649293442438,7095480,27367.01162134191,3.858537867424856e-4,1.0938085680393468e-6,3.281420320244699e-6,1.407791895937949,1.0346927801457857,0.25,31,3,0.029634880452752577,0.08890464135825774,0.9186812940353299,0.9186812940353299,0.08506718383464662,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2026,8,0.7604649293442438,7095480,32496.601224981023,3.858537867424856e-4,1.0938085680393468e-6,3.281420320244699e-6,1.6716641364809814,1.0346927801457857,0.25,31,3,0.0351895525075187,0.1055686575225561,1.0908761277330796,1.0908761277330796,0.10018730818424326,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2026,9,0.7604649293442438,7095480,26764.73910890727,3.858537867424856e-4,1.0938085680393468e-6,3.281420320244699e-6,1.3768102756615694,1.0346927801457857,0.25,30,3,0.028982698396745384,0.08694809519023615,0.8694809519023615,0.8694809519023615,0.08327532318174846,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2026,10,0.7604649293442438,7095480,25524.709725328677,3.858537867424856e-4,1.0938085680393468e-6,3.281420320244699e-6,1.3130216771444592,1.0346927801457857,0.25,31,3,0.027639909383143535,0.08291972814943059,0.8568371908774496,0.8568371908774496,0.07957497152486137,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2026,11,0.7604649293442438,7095480,15299.117594356516,3.858537867424856e-4,1.0938085680393468e-6,3.281420320244699e-6,0.7870049555407285,1.0346927801457857,0.25,30,3,0.01656693566745844,0.049700807002375315,0.49700807002375325,0.49700807002375325,0.04848593173675386,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2026,12,0.7604649293442438,7095480,12177.83654940464,3.858537867424856e-4,1.0938085680393468e-6,3.281420320244699e-6,0.6264425155919956,1.0346927801457857,0.25,31,3,0.01318699810224554,0.03956099430673662,0.40879694116961174,0.40879694116961174,0.038788676215759654,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,1,0.7604649293442438,7095480,12207.90459216941,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,0.6279892517689902,1.022910682808236,0.25,31,3,0.013069026336484874,0.03920707900945462,0.4051398164310311,0.4051398164310311,0.038448428618488406,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,2,0.7604649293442438,7095480,10110.29801471767,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,0.520085854004514,1.022910682808236,0.25,28,3,0.010823458688300203,0.03247037606490061,0.3030568432724057,0.3030568432724057,0.031948873109703846,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,3,0.7604649293442438,7095480,11210.146706425014,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,0.5766633896290498,1.022910682808236,0.25,31,3,0.012000888558393692,0.036002665675181074,0.37202754531020443,0.37202754531020443,0.035362277931138664,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,4,0.7604649293442438,7095480,15317.469086139887,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,0.7879489782849164,1.022910682808236,0.25,30,3,0.016397933435969066,0.049193800307907196,0.491938003079072,0.491938003079072,0.048003385417493494,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,5,0.7604649293442438,7095480,20719.133794331512,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,1.0658170884747757,1.022910682808236,0.25,31,3,0.022180621021641964,0.06654186306492589,0.6875992516709009,0.6875992516709009,0.06437625304119365,0.33,1.32
TUR.40.25_1,Istanbul,Kartal,high,2027,6,0.7604649293442438,7095480,24081.086776417,3.858537867424856e-4,1.0813533163312312e-6,3.2440546869905162e-6,1.2387599814800696,1.022910682808236,0.25,30,3,0.0257797196002041,0.0773391588006123,0.773391588006123,0.773391588006123,0.0744241168398233,0.33,1.32
