district_id,province_name,district_name,pi_scenario,year,month,V_TR,rate_pp_year,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.59.4_1,Mugla,Fethiye,high,2074,11,0.3169429862769339,3.858537867424856e-4,3.7587499565505667e-5,0.7251823004971923,1.3619839803728355,0.25,30,3,3.931321138461526e-6,1.179396341538458e-5,1.1793963415384579e-4,1.1793963415384579e-4,1.179389386685159e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2074,12,0.3169429862769339,3.858537867424856e-4,3.390567303562797e-5,0.6541469635058071,1.3619839803728355,0.25,31,3,3.546234537001611e-6,1.0638703611004833e-5,1.0993327064704993e-4,1.0993327064704993e-4,1.0638647020222436e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,1,0.3169429862769339,3.858537867424856e-4,3.143034395258759e-5,0.6281034622015411,1.314898919236935,0.25,31,3,3.2873369337746128e-6,9.862010801323838e-6,1.01907444947013e-4,1.01907444947013e-4,9.8619621718976092e-06,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,2,0.3169429862769339,3.858537867424856e-4,3.275544125203034e-5,0.6545846179366359,1.314898919236935,0.25,28,3,3.425930431188265e-6,1.0277791293564796e-5,9.592605207327144e-5,9.592605207327144e-5,1.0277738477282305e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,3,0.3169429862769339,3.858537867424856e-4,3.261158643974582e-5,0.6517097770197132,1.314898919236935,0.25,31,3,3.410884485835663e-6,1.023265345750699e-5,1.0573741906090555e-4,1.0573741906090555e-4,1.023260110410984e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,4,0.3169429862769339,3.858537867424856e-4,4.0099253897141196e-5,0.8013462854757657,1.314898919236935,0.25,30,3,4.1940285016201805e-6,1.2582085504860542e-5,1.2582085504860542e-4,1.2582085504860542e-4,1.2582006350791985e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,5,0.3169429862769339,3.858537867424856e-4,5.5203949869131463e-5,1.103207914941687,1.314898919236935,0.25,31,3,5.773846559515545e-6,1.7321539678546632e-5,1.789892433449819e-4,1.789892433449819e-4,1.7321389661595354e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,6,0.3169429862769339,3.858537867424856e-4,6.251926488465287e-5,1.2494033544433176,1.314898919236935,0.25,30,3,6.538964029085575e-6,1.9616892087256726e-5,1.9616892087256728e-4,1.9616892087256728e-4,1.9616699677316163e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,7,0.3169429862769339,3.858537867424856e-4,7.174220989947244e-5,1.4337240087847871,1.314898919236935,0.25,31,3,7.5036027817229836e-6,2.251080834516895e-5,2.326116862334125e-4,2.326116862334125e-4,2.2510554978816266e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,8,0.3169429862769339,3.858537867424856e-4,7.677251461146728e-5,1.5342554185233497,1.314898919236935,0.25,31,3,8.029728314832835e-6,2.4089184944498504e-5,2.489215777598179e-4,2.489215777598179e-4,2.4088894802432037e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,9,0.3169429862769339,3.858537867424856e-4,6.608840403021787e-5,1.3207324366221658,1.314898919236935,0.25,30,3,6.912264523432557e-6,2.073679357029767e-5,2.073679357029767e-4,2.073679357029767e-4,2.073657856449529e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,10,0.3169429862769339,3.858537867424856e-4,6.222905127972744e-5,1.243603460048037,1.314898919236935,0.25,31,3,6.5086102441065e-6,1.95258307323195e-5,2.017669175673015e-4,2.017669175673015e-4,1.952564010454516e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,11,0.3169429862769339,3.858537867424856e-4,3.628808809774675e-5,0.7251823004971923,1.314898919236935,0.25,30,3,3.795414152633505e-6,1.1386242457900513e-5,1.1386242457900515e-4,1.1386242457900515e-4,1.138617763485339e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2075,12,0.3169429862769339,3.858537867424856e-4,3.273354136468232e-5,0.6541469635058071,1.314898919236935,0.25,31,3,3.4236398960088456e-6,1.0270919688026535e-5,1.0613283677627423e-4,1.0613283677627423e-4,1.0270866942274637e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,1,0.3169429862769339,3.858537867424856e-4,3.0500191143589817e-5,0.6281034622015411,1.275985072880634,0.25,31,3,3.190051148811994e-6,9.570153446435982e-6,9.889158561317182e-5,9.889158561317182e-5,9.57010765267885e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,2,0.3169429862769339,3.858537867424856e-4,3.178607400144973e-5,0.6545846179366359,1.275985072880634,0.25,29,3,3.3245431612928988e-6,9.973629483878696e-6,9.641175167749406e-5,9.641175167749406e-5,9.973579747413197e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,3,0.3169429862769339,3.858537867424856e-4,3.1646476373103916e-5,0.6517097770197132,1.275985072880634,0.25,31,3,3.309942479855216e-6,9.929827439565649e-6,1.026082168755117e-4,1.026082168755117e-4,9.929778138961787e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,4,0.3169429862769339,3.858537867424856e-4,3.8912557473569365e-5,0.8013462854757657,1.275985072880634,0.25,30,3,4.069910515884146e-6,1.2209731547652438e-5,1.2209731547652437e-4,1.2209731547652437e-4,1.2209657009210062e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,5,0.3169429862769339,3.858537867424856e-4,5.357025738428334e-5,1.103207914941687,1.275985072880634,0.25,31,3,5.602976725829581e-6,1.6808930177488744e-5,1.73692278500717e-4,1.73692278500717e-4,1.6808788908195815e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,6,0.3169429862769339,3.858537867424856e-4,6.066909128499276e-5,1.2494033544433176,1.275985072880634,0.25,30,3,6.3454521789692585e-06,1.9036356536907777e-5,1.9036356536907776e-4,1.9036356536907776e-4,1.9036175346598405e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,7,0.3169429862769339,3.858537867424856e-4,6.961910514202696e-5,1.4337240087847871,1.275985072880634,0.25,31,3,7.281544738261817e-6,2.1844634214785452e-5,2.2572788688611633e-4,2.2572788688611633e-4,2.1844395622472312e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,8,0.3169429862769339,3.858537867424856e-4,7.450055096025476e-5,1.5342554185233497,1.275985072880634,0.25,31,3,7.792100943204614e-6,2.3376302829613844e-5,2.4155512923934304e-4,2.4155512923934304e-4,2.3376029606003712e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,9,0.3169429862769339,3.858537867424856e-4,6.413260994264647e-5,1.3207324366221658,1.275985072880634,0.25,30,3,6.707705701275531e-6,2.0123117103826592e-5,2.0123117103826592e-4,2.0123117103826592e-4,2.012291463526772e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,10,0.3169429862769339,3.858537867424856e-4,6.038746590220079e-5,1.243603460048037,1.275985072880634,0.25,31,3,6.315996646324214e-6,1.894798993897264e-5,1.957958960360506e-4,1.957958960360506e-4,1.894781042699467e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,11,0.3169429862769339,3.858537867424856e-4,3.521417724361431e-5,0.7251823004971923,1.275985072880634,0.25,30,3,3.683092543309202e-6,1.1049277629927606e-5,1.1049277629927605e-4,1.1049277629927605e-4,1.1049216586900279e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2076,12,0.3169429862769339,3.858537867424856e-4,3.1764822210900157e-5,0.6541469635058071,1.275985072880634,0.25,31,3,3.3223204113259294e-6,9.966961233977788e-6,1.0299193275110382e-4,1.0299193275110382e-4,9.966911563963343e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,1,0.3169429862769339,3.858537867424856e-4,3.087903487231092e-5,0.6281034622015411,1.2918343639284624,0.25,31,3,3.2296748635073348e-6,9.689024590522005e-6,1.0011992076872737e-4,1.0011992076872737e-4,9.688977652078101e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,2,0.3169429862769339,3.858537867424856e-4,3.218088946022046e-5,0.6545846179366359,1.2918343639284624,0.25,28,3,3.3658373781681596e-6,1.0097512134504479e-5,9.424344658870848e-5,9.424344658870848e-5,1.0097461154767728e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,3,0.3169429862769339,3.858537867424856e-4,3.203955791475366e-5,0.6517097770197132,1.2918343639284624,0.25,31,3,3.3510553442832836e-6,1.0053166032849851e-5,1.0388271567278179e-4,1.0388271567278179e-4,1.0053115499952803e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,4,0.3169429862769339,3.858537867424856e-4,3.9395889381843574e-5,0.8013462854757657,1.2918343639284624,0.25,30,3,4.120462773146694e-6,1.2361388319440082e-5,1.2361388319440084e-4,1.2361388319440084e-4,1.2361311917841178e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,5,0.3169429862769339,3.858537867424856e-4,5.423564728113117e-5,1.103207914941687,1.2918343639284624,0.25,31,3,5.672570643941581e-6,1.7017711931824745e-5,1.7584968996218903e-4,1.7584968996218903e-4,1.7017567131349942e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,6,0.3169429862769339,3.858537867424856e-4,6.142265225861365e-5,1.2494033544433176,1.2918343639284624,0.25,30,3,6.424268014525241e-6,1.9272804043575722e-5,1.9272804043575723e-4,1.9272804043575723e-4,1.9272618324239765e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,7,0.3169429862769339,3.858537867424856e-4,7.048382887275828e-5,1.4337240087847871,1.2918343639284624,0.25,31,3,7.371987218364248e-6,2.2115961655092743e-5,2.285316037692917e-4,2.285316037692917e-4,2.2115717098980525e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,8,0.3169429862769339,3.858537867424856e-4,7.542590377884739e-5,1.5342554185233497,1.2918343639284624,0.25,31,3,7.888884691480506e-6,2.366665407444152e-5,2.445554254358957e-4,2.445554254358957e-4,2.3666374021402703e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,9,0.3169429862769339,3.858537867424856e-4,6.492918932488045e-5,1.3207324366221658,1.2918343639284624,0.25,30,3,6.79102088318545e-6,2.037306264955635e-5,2.037306264955635e-4,2.037306264955635e-4,2.0372855120132094e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,10,0.3169429862769339,3.858537867424856e-4,6.113752895953173e-5,1.243603460048037,1.2918343639284624,0.25,31,3,6.3944466306687495e-6,1.918333989200625e-5,1.9822784555073125e-4,1.9822784555073125e-4,1.9183155892887882e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,11,0.3169429862769339,3.858537867424856e-4,3.5651572481976146e-5,0.7251823004971923,1.2918343639284624,0.25,30,3,3.728840229809006e-6,1.118652068942702e-5,1.1186520689427019e-4,1.1186520689427019e-4,1.1186458120482357e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2077,12,0.3169429862769339,3.858537867424856e-4,3.215937370493194e-5,0.6541469635058071,1.2918343639284624,0.25,31,3,3.3635870198162207e-6,1.0090761059448662e-5,1.0427119761430284e-4,1.0427119761430284e-4,1.0090710147903081e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,1,0.3169429862769339,3.858537867424856e-4,2.956492514272213e-5,0.6281034622015411,1.2368573476693636,0.25,31,3,3.092230569050159e-6,9.276691707150475e-6,9.585914764055491e-5,9.585914764055491e-5,9.276648678779864e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,2,0.3169429862769339,3.858537867424856e-4,3.081137795291067e-5,0.6545846179366359,1.2368573476693636,0.25,28,3,3.222598546101921e-6,9.667795638305762e-6,9.02327592908538e-5,9.02327592908538e-5,9.66774890531763e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,3,0.3169429862769339,3.858537867424856e-4,3.067606091522457e-5,0.6517097770197132,1.2368573476693636,0.25,31,3,3.2084455767158553e-6,9.625336730147565e-6,9.946181287819152e-5,9.946181287819152e-5,9.625290406711784e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,4,0.3169429862769339,3.858537867424856e-4,3.7719337291686195e-5,0.8013462854757657,1.2368573476693636,0.25,30,3,3.9451102025326e-6,1.1835330607597801e-5,1.18353306075978e-4,1.18353306075978e-4,1.1835260570358663e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,5,0.3169429862769339,3.858537867424856e-4,5.192758308358858e-5,1.103207914941687,1.2368573476693636,0.25,31,3,5.431167473376533e-6,1.6293502420129597e-5,1.683661916746725e-4,1.683661916746725e-4,1.629336968178574e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,6,0.3169429862769339,3.858537867424856e-4,5.880874528230162e-5,1.2494033544433176,1.2368573476693636,0.25,30,3,6.150876385160835e-6,1.8452629155482506e-5,1.8452629155482503e-4,1.8452629155482503e-4,1.845245890674807e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,7,0.3169429862769339,3.858537867424856e-4,6.7484326799927e-5,1.4337240087847871,1.2368573476693636,0.25,31,3,7.058265740742937e-6,2.117479722222881e-5,2.1880623796303105e-4,2.1880623796303105e-4,2.1174573037741062e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,8,0.3169429862769339,3.858537867424856e-4,7.221609490426495e-5,1.5342554185233497,1.2368573476693636,0.25,31,3,7.553166976151347e-6,2.2659500928454042e-5,2.3414817626069175e-4,2.3414817626069175e-4,2.2659244203859785e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,9,0.3169429862769339,3.858537867424856e-4,6.216606253395263e-5,1.3207324366221658,1.2368573476693636,0.25,30,3,6.502022176514555e-6,1.9506066529543667e-5,1.9506066529543665e-4,1.9506066529543665e-4,1.9505876287517765e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,10,0.3169429862769339,3.858537867424856e-4,5.8535755356414754e-5,1.243603460048037,1.2368573476693636,0.25,31,3,6.12232404519058e-6,1.8366972135571742e-5,1.89792045400908e-4,1.89792045400908e-4,1.8366803463787384e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,11,0.3169429862769339,3.858537867424856e-4,3.4134362782101135e-5,0.7251823004971923,1.2368573476693636,0.25,30,3,3.57015346869039e-6,1.071046040607117e-5,1.0710460406071171e-4,1.0710460406071171e-4,1.071040304934101e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2078,12,0.3169429862769339,3.858537867424856e-4,3.079077782253137e-5,0.6541469635058071,1.2368573476693636,0.25,31,3,3.2204439540446845e-6,9.661331862134054e-6,9.983376257538522e-5,9.983376257538522e-5,9.661285191642222e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,1,0.3169429862769339,3.858537867424856e-4,2.900967481411776e-5,0.6281034622015411,1.2136279497605726,0.25,31,3,3.034156278948049e-6,9.102468836844148e-6,9.40588446473895e-5,9.40588446473895e-5,9.102427409479752e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,2,0.3169429862769339,3.858537867424856e-4,3.023271870761235e-5,0.6545846179366359,1.2136279497605726,0.25,28,3,3.1620758896521907e-6,9.486227668956572e-6,8.853812491026133e-5,8.853812491026133e-5,9.486182674822707e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,3,0.3169429862769339,3.858537867424856e-4,3.0099942980421623e-5,0.6517097770197132,1.2136279497605726,0.25,31,3,3.148188718943487e-6,9.44456615683046e-6,9.75938502872481e-5,9.75938502872481e-5,9.444521557044894e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,4,0.3169429862769339,3.858537867424856e-4,3.7010944135551505e-5,0.8013462854757657,1.2136279497605726,0.25,30,3,3.871018522552654e-6,1.1613055567657963e-5,1.1613055567657963e-4,1.1613055567657963e-4,1.1612988136344704e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,5,0.3169429862769339,3.858537867424856e-4,5.0952356828948275e-5,1.103207914941687,1.2136279497605726,0.25,31,3,5.329167403300882e-6,1.5987502209902646e-5,1.6520418950232736e-4,1.6520418950232736e-4,1.598737441044218e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,6,0.3169429862769339,3.858537867424856e-4,5.7704291052562695e-5,1.2494033544433176,1.2136279497605726,0.25,30,3,6.035360207973551e-6,1.8106080623920652e-5,1.810608062392065e-4,1.810608062392065e-4,1.8105916709809655e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,7,0.3169429862769339,3.858537867424856e-4,6.62169467094964e-5,1.4337240087847871,1.2136279497605726,0.25,31,3,6.925708954641967e-6,2.07771268639259e-5,2.1469697759390096e-4,2.1469697759390096e-4,2.077691102086998e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,8,0.3169429862769339,3.858537867424856e-4,7.085985364430059e-5,1.5342554185233497,1.2136279497605726,0.25,31,3,7.411316094986465e-6,2.2233948284959395e-5,2.2975079894458044e-4,2.2975079894458044e-4,2.2233701112539528e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,9,0.3169429862769339,3.858537867424856e-4,6.099855832542023e-5,1.3207324366221658,1.2136279497605726,0.25,30,3,6.379911527301318e-6,1.9139734581903953e-5,1.9139734581903955e-4,1.9139734581903955e-4,1.913955141830126e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,10,0.3169429862769339,3.858537867424856e-4,5.743642785083214e-5,1.243603460048037,1.2136279497605726,0.25,31,3,6.007344078160391e-6,1.8022032234481172e-5,1.8622766642297208e-4,1.8622766642297208e-4,1.802186983868026e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,11,0.3169429862769339,3.858537867424856e-4,3.3493296600961564e-5,0.7251823004971923,1.2136279497605726,0.25,30,3,3.5031035968393867e-6,1.050931079051816e-5,1.0509310790518161e-4,1.0509310790518161e-4,1.0509255567892062e-5,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2079,12,0.3169429862769339,3.858537867424856e-4,3.0212505456317373e-5,0.6541469635058071,1.2136279497605726,0.25,31,3,3.159961761737018e-6,9.479885285211055e-6,9.795881461384755e-5,9.795881461384755e-5,9.479840351267477e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2080,1,0.3169429862769339,3.858537867424856e-4,2.8616543630510805e-5,0.6281034622015411,1.1971809601839998,0.25,31,3,2.993038222408828e-6,8.979114667226484e-6,9.278418489467367e-5,9.278418489467367e-5,8.979074355042194e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2080,2,0.3169429862769339,3.858537867424856e-4,2.9823013414587152e-5,0.6545846179366359,1.1971809601839998,0.25,29,3,3.119224327360783e-6,9.35767298208235e-6,9.045750549346271e-5,9.045750549346271e-5,9.357629199180373e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2080,3,0.3169429862769339,3.858537867424856e-4,2.9692036999873217e-5,0.6517097770197132,1.1971809601839998,0.25,31,3,3.1055253488770605e-6,9.316576046631182e-6,9.627128581518887e-5,9.627128581518887e-5,9.316532647463127e-6,0.33,1.32
TUR.59.4_1,Mugla,Fethiye,high,2080,4,0.3169429862769339,3.858537867424856e-4,3.650938391652758e-5,0.8013462854757657,1.1971809601839998,0.25,30,3,3.818559744659653e-6,1.145567923397896e-5,1.145567923397896e-4,1.145567923397896e-4,1.1455613617927796e-5,0.33,1.32
