district_id,species,year_min,year_max,Lambda_import,p_ge1_major,mean_p_est,mean_p_local_major,mean_q_import,mean_p_month_major
TUR.10.4_1,aegypti,2025,2075,99.58200854088665,0.1564078179630467,0.010008044947775874,0.010008044947775874,0.01584226282772277,2.7695086098982434e-4
TUR.39.3_1,albopictus,2025,2075,1.4706043039552468,1.7219216363884016e-7,7.190961860357797e-7,7.190961860357797e-7,2.3608384395997365e-4,2.813597659173336e-10
TUR.40.25_1,albopictus,2025,2075,257.72149934030216,0.4855194779699953,0.01698163185284842,0.01698163185284842,0.040409386133502354,0.0010817335514072335
TUR.59.4_1,albopictus,2025,2075,1308.875929077267,0.0023656567540294438,1.3646496857115788e-5,1.3646496857115788e-5,0.18682844344504618,3.8696616205932006e-6
TUR.81.6_1,aegypti,2025,2075,0.9829427731099837,0.0012877517800313765,0.007801679744229675,0.007801679744229675,1.578040942520589e-4,2.1054902608152877e-6
