district_id,province_name,district_name,pi_scenario,year,month,V_TR,pi_global,seasonal_multiplier,M_climate,eta,rho,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.10.4_1,Artvin,Hopa,high,2082,4,0.06705690518671184,93.3181024455682,0.8013462854757657,1.7199473151931803,0.25,1.0911248368792599,30,7,1.4115961912491357,9.88117333874395,42.34788573747407,42.34788573747407,0.9999488717480982,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2082,5,0.06705690518671184,93.3181024455682,1.103207914941687,1.7199473151931803,0.25,1.0911248368792599,31,7,1.943334759408055,13.603343315856385,60.24337754164971,60.24337754164971,0.9999987636453617,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2082,6,0.06705690518671184,93.3181024455682,1.2494033544433176,1.7199473151931803,0.25,1.0911248368792599,30,7,2.2008625340029946,15.406037738020963,66.02587602008984,66.02587602008984,0.9999997961818654,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2082,7,0.06705690518671184,93.3181024455682,1.4337240087847871,1.7199473151931803,0.25,1.0911248368792599,31,7,2.5255490501231663,17.678843350862163,78.29202055381815,78.29202055381815,0.9999999790020989,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2082,8,0.06705690518671184,93.3181024455682,1.5342554185233497,1.7199473151931803,0.25,1.0911248368792599,31,7,2.702638228247463,18.91846759773224,83.78178507567135,83.78178507567135,0.9999999939212552,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2082,9,0.06705690518671184,93.3181024455682,1.3207324366221658,1.7199473151931803,0.25,1.0911248368792599,30,7,2.3265109116817904,16.285576381772533,69.79532735045372,69.79532735045372,0.9999999154207085,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2082,10,0.06705690518671184,93.3181024455682,1.243603460048037,1.7199473151931803,0.25,1.0911248368792599,31,7,2.190645841186899,15.334520888308294,67.91002107679388,67.91002107679388,0.9999997810715534,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2082,11,0.06705690518671184,93.3181024455682,0.7251823004971923,1.7199473151931803,0.25,1.0911248368792599,30,7,1.277430983205176,8.942016882436233,38.32292949615528,38.32292949615528,0.9998692229878449,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2082,12,0.06705690518671184,93.3181024455682,0.6541469635058071,1.7199473151931803,0.25,1.0911248368792599,31,7,1.1523000467316822,8.066100327121775,35.72130144868215,35.72130144868215,0.9996859945850439,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,1,0.06705690518671184,94.02871272191925,0.6281034622015411,1.7710212056218766,0.25,1.0911248368792599,31,7,1.1479544232060197,8.035680962442138,35.586587119386614,35.586587119386614,0.9996762959748983,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,2,0.06705690518671184,94.02871272191925,0.6545846179366359,1.7710212056218766,0.25,1.0911248368792599,28,7,1.1963527551482744,8.37446928603792,33.49787714415168,33.49787714415168,0.9997693177385916,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,3,0.06705690518671184,94.02871272191925,0.6517097770197132,1.7710212056218766,0.25,1.0911248368792599,31,7,1.1910985469720805,8.337689828804564,36.9240549561345,36.9240549561345,0.9997606754144323,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,4,0.06705690518671184,94.02871272191925,0.8013462854757657,1.7710212056218766,0.25,1.0911248368792599,30,7,1.4645819809801424,10.252073866860997,43.93745942940427,43.93745942940427,0.9999647157499165,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,5,0.06705690518671184,94.02871272191925,1.103207914941687,1.7710212056218766,0.25,1.0911248368792599,31,7,2.0162799313894513,14.113959519726157,62.50467787307298,62.50467787307298,0.9999992580318504,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,6,0.06705690518671184,94.02871272191925,1.2494033544433176,1.7710212056218766,0.25,1.0911248368792599,30,7,2.283474289529439,15.984320026706076,68.50422868588318,68.50422868588318,0.9999998856863701,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,7,0.06705690518671184,94.02871272191925,1.4337240087847871,1.7710212056218766,0.25,1.0911248368792599,31,7,2.620348265192423,18.34243785634696,81.23079622096512,81.23079622096512,0.9999999891861472,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,8,0.06705690518671184,94.02871272191925,1.5342554185233497,1.7710212056218766,0.25,1.0911248368792599,31,7,2.804084677145983,19.62859274002188,86.92662499152547,86.92662499152547,0.9999999970117943,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,9,0.06705690518671184,94.02871272191925,1.3207324366221658,1.7710212056218766,0.25,1.0911248368792599,30,7,2.4138390149576847,16.896873104703793,72.41517044873054,72.41517044873054,0.9999999541033223,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,10,0.06705690518671184,94.02871272191925,1.243603460048037,1.7710212056218766,0.25,1.0911248368792599,31,7,2.2728741020987675,15.910118714691372,70.45909716506179,70.45909716506179,0.9999998768815227,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,11,0.06705690518671184,94.02871272191925,0.7251823004971923,1.7710212056218766,0.25,1.0911248368792599,30,7,1.3253807367477146,9.277665157234003,39.761422102431446,39.761422102431446,0.9999065108486959,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2083,12,0.06705690518671184,94.02871272191925,0.6541469635058071,1.7710212056218766,0.25,1.0911248368792599,31,7,1.195552875240043,8.368870126680301,37.06213913244133,37.06213913244133,0.9997680224890786,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,1,0.06705690518671184,94.66805400809164,0.6281034622015411,1.6440329370767608,0.25,1.0911248368792599,31,7,1.0728879259760826,7.510215481832578,33.25952570525856,33.25952570525856,0.9994525368923505,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2084,2,0.06705690518671184,94.66805400809164,0.6545846179366359,1.6440329370767608,0.25,1.0911248368792599,29,7,1.118121416895703,7.82684991826992,32.42552108997538,32.42552108997538,0.9996011199920547,0.15,0.6
