district_id,province_name,district_name,pi_scenario,year,month,V_TR,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.10.4_1,Artvin,Hopa,high,2024,1,0.05967879665188663,4198.117435651615,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6279892517689902,1,0.25,31,3,0.001997083900038141,0.005991251700114423,0.061909600901182374,0.061909600901182374,0.005973339940785971,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,2,0.05967879665188663,3476.7816257710115,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.520085854004514,1,0.25,29,3,0.0016539376792583675,0.004961813037775102,0.04796419269849265,0.04796419269849265,0.00494952357786671,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,3,0.05967879665188663,3855.003288168089,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.5766633896290498,1,0.25,31,3,0.0018338612769653534,0.00550158383089606,0.05684969958592596,0.05684969958592596,0.005486477833571257,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,4,0.05967879665188663,5267.450573116841,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7879489782849164,1,0.25,30,3,0.0025057757185359734,0.00751732715560792,0.07517327155607921,0.07517327155607921,0.007489142719919961,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,5,0.05967879665188663,7125.0029992349955,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.0658170884747757,1,0.25,31,3,0.0033894308569495926,0.010168292570848779,0.10507235656543737,0.10507235656543737,0.010116770263119967,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,6,0.05967879665188663,8281.128796694715,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.2387599814800696,1,0.25,30,3,0.003939410759111903,0.011818232277335708,0.11818232277335708,0.11818232277335708,0.011748671269304345,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,7,0.05967879665188663,9411.109644723994,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.407791895937949,1,0.25,31,3,0.004476953263232073,0.013430859789696221,0.13878555116019425,0.13878555116019425,0.013341068234469344,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,8,0.05967879665188663,11175.099475262783,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.6716641364809814,1,0.25,31,3,0.005316099796028677,0.01594829938808603,0.164799093676889,0.164799093676889,0.01582179864478095,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,9,0.05967879665188663,9203.997054977232,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3768102756615694,1,0.25,30,3,0.004378427858733887,0.01313528357620166,0.1313528357620166,0.1313528357620166,0.013049392219285028,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,10,0.05967879665188663,8777.569330496097,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3130216771444592,1,0.25,31,3,0.004175572184459736,0.012526716553379209,0.12944273771825182,0.12944273771825182,0.012448583828690962,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,11,0.05967879665188663,5261.139767110427,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7870049555407285,1,0.25,30,3,0.0025027736088368393,0.007508320826510518,0.07508320826510519,0.07508320826510519,0.007480203800253271,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2024,12,0.05967879665188663,4187.777481433127,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6264425155919956,1,0.25,31,3,0.0019921650866858726,0.005976495260057619,0.06175711768726205,0.06175711768726205,0.005958671537735549,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,1,0.05967879665188663,4198.117435651615,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,0.6279892517689902,1.203212843421189,0.25,31,3,0.002402916223604779,0.0072087486708143364,0.07449040293174815,0.07449040293174815,0.007182827964798411,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,2,0.05967879665188663,3476.7816257710115,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,0.520085854004514,1.203212843421189,0.25,28,3,0.001990038416636009,0.005970115249908026,0.05572107566580825,0.05572107566580825,0.005952329523739808,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,3,0.05967879665188663,3855.003288168089,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,0.5766633896290498,1.203212843421189,0.25,31,3,0.0022065247304714963,0.006619574191414489,0.06840226664461638,0.06840226664461638,0.00659771307387047,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,4,0.05967879665188663,5267.450573116841,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,0.7879489782849164,1.203212843421189,0.25,30,3,0.0030149805557342967,0.00904494166720289,0.0904494166720289,0.0904494166720289,0.009004159233190201,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,5,0.05967879665188663,7125.0029992349955,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,1.0658170884747757,1.203212843421189,0.25,31,3,0.004078205424817293,0.012234616274451876,0.12642436816933608,0.12642436816933608,0.012160077650255952,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,6,0.05967879665188663,8281.128796694715,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,1.2387599814800696,1.203212843421189,0.25,30,3,0.004739948093483914,0.014219844280451742,0.1421984428045174,0.1421984428045174,0.014119219814167527,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,7,0.05967879665188663,9411.109644723994,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,1.407791895937949,1.203212843421189,0.25,31,3,0.005386725929909729,0.016160177789729186,0.1669885038272016,0.1669885038272016,0.01603030265948746,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,8,0.05967879665188663,11175.099475262783,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,1.6716641364809814,1.203212843421189,0.25,31,3,0.006396397490328472,0.019189192470985418,0.19828832220018264,0.19828832220018264,0.019006251946259378,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,9,0.05967879665188663,9203.997054977232,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,1.3768102756615694,1.203212843421189,0.25,30,3,0.005268178936014583,0.01580453680804375,0.1580453680804375,0.1580453680804375,0.015680300476505593,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,10,0.05967879665188663,8777.569330496097,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,1.3130216771444592,1.203212843421189,0.25,31,3,0.005024100462018406,0.015072301386055219,0.15574711432257057,0.15574711432257057,0.014959282780820593,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,11,0.05967879665188663,5261.139767110427,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,0.7870049555407285,1.203212843421189,0.25,30,3,0.003011368379950919,0.009034105139852758,0.09034105139852758,0.09034105139852758,0.008993420221471093,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2025,12,0.05967879665188663,4187.777481433127,3.858537867424856e-4,1.27195679970208e-6,3.815863118705742e-6,0.6264425155919956,1.203212843421189,0.25,31,3,0.0023969978461120633,0.0071909935383361896,0.07430693322947396,0.07430693322947396,0.0071652002078912425,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,1,0.05967879665188663,4198.117435651615,3.858537867424856e-4,1.2298488967756488e-6,3.6895398839442706e-6,0.6279892517689902,1.1633806969029414,0.25,31,3,0.0023233682574477716,0.006970104772343315,0.07202441598088091,0.07202441598088091,0.006945869931225146,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,2,0.05967879665188663,3476.7816257710115,3.858537867424856e-4,1.2298488967756488e-6,3.6895398839442706e-6,0.520085854004514,1.1633806969029414,0.25,28,3,0.0019241586714070123,0.005772476014221037,0.05387644279939635,0.05387644279939635,0.005755847286250337,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,3,0.05967879665188663,3855.003288168089,3.858537867424856e-4,1.2298488967756488e-6,3.6895398839442706e-6,0.5766633896290498,1.1633806969029414,0.25,31,3,0.002133478257664871,0.006400434772994614,0.06613782598761099,0.06613782598761099,0.006379995620089729,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,4,0.05967879665188663,5267.450573116841,3.858537867424856e-4,1.2298488967756488e-6,3.6895398839442706e-6,0.7879489782849164,1.1633806969029414,0.25,30,3,0.002915170346432954,0.00874551103929886,0.0874551103929886,0.0874551103929886,0.00870738029620477,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,5,0.05967879665188663,7125.0029992349955,3.858537867424856e-4,1.2298488967756488e-6,3.6895398839442706e-6,1.0658170884747757,1.1633806969029414,0.25,31,3,0.003943197410835009,0.011829592232505027,0.12223911973588529,0.12223911973588529,0.011759897696328792,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,6,0.05967879665188663,8281.128796694715,3.858537867424856e-4,1.2298488967756488e-6,3.6895398839442706e-6,1.2387599814800696,1.1633806969029414,0.25,30,3,0.004583033246922686,0.013749099740768057,0.13749099740768056,0.13749099740768056,0.013655012567174829,0.15,0.6
TUR.10.4_1,Artvin,Hopa,high,2026,7,0.05967879665188663,9411.109644723994,3.858537867424856e-4,1.2298488967756488e-6,3.6895398839442706e-6,1.407791895937949,1.1633806969029414,0.25,31,3,0.005208399657957266,0.0156251989738718,0.16146038939667523,0.16146038939667523,0.015503758883639973,0.15,0.6
