district_id,province_name,district_name,pi_scenario,year,month,V_TR,pi_global,seasonal_multiplier,M_climate,eta,rho,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month
TUR.10.4_1,Artvin,Hopa,main,2060,11,0.06705690518671184,25.174152853210128,0.7251823004971923,1.4440478418841924,0.25,0.5455624184396299,30,7,0.24110799021841195,1.6877559315288837,7.233239706552358,7.233239706552358,0.8150659366074774
TUR.10.4_1,Artvin,Hopa,main,2060,12,0.06705690518671184,25.174152853210128,0.6541469635058071,1.4440478418841924,0.25,0.5455624184396299,31,7,0.2174902222106463,1.522431555474524,6.742196888530035,6.742196888530035,0.781819277094717
TUR.10.4_1,Artvin,Hopa,main,2061,1,0.06705690518671184,26.66191879122164,0.6281034622015411,1.474456940745894,0.25,0.5455624184396299,31,7,0.22583052456474548,1.5808136719532184,7.00074626150711,7.00074626150711,0.794192429789929
TUR.10.4_1,Artvin,Hopa,main,2061,2,0.06705690518671184,26.66191879122164,0.6545846179366359,1.474456940745894,0.25,0.5455624184396299,28,7,0.23535165229388746,1.6474615660572123,6.589846264228849,6.589846264228849,0.807461966097711
TUR.10.4_1,Artvin,Hopa,main,2061,3,0.06705690518671184,26.66191879122164,0.6517097770197132,1.474456940745894,0.25,0.5455624184396299,31,7,0.23431802189479167,1.6402261532635416,7.263858678738542,7.263858678738542,0.8060638219685244
TUR.10.4_1,Artvin,Hopa,main,2061,4,0.06705690518671184,26.66191879122164,0.8013462854757657,1.474456940745894,0.25,0.5455624184396299,30,7,0.28811885763644246,2.016832003455097,8.643565729093273,8.643565729093273,0.8669236164827999
TUR.10.4_1,Artvin,Hopa,main,2061,5,0.06705690518671184,26.66191879122164,1.103207914941687,1.474456940745894,0.25,0.5455624184396299,31,7,0.396651247967996,2.7765587357759722,12.296188687007875,12.296188687007875,0.9377476339656674
TUR.10.4_1,Artvin,Hopa,main,2061,6,0.06705690518671184,26.66191879122164,1.2494033544433176,1.474456940745894,0.25,0.5455624184396299,30,7,0.449214869693477,3.1445040878543393,13.476446090804311,13.476446090804311,0.9569117132458829
TUR.10.4_1,Artvin,Hopa,main,2061,7,0.06705690518671184,26.66191879122164,1.4337240087847871,1.474456940745894,0.25,0.5455624184396299,31,7,0.5154861650500607,3.608403155350425,15.980071116551883,15.980071116551883,0.9729049210284285
TUR.10.4_1,Artvin,Hopa,main,2061,8,0.06705690518671184,26.66191879122164,1.5342554185233497,1.474456940745894,0.25,0.5455624184396299,31,7,0.5516315811522381,3.861421068065667,17.10057901571938,17.10057901571938,0.9789619182756394
TUR.10.4_1,Artvin,Hopa,main,2061,9,0.06705690518671184,26.66191879122164,1.3207324366221658,1.474456940745894,0.25,0.5455624184396299,30,7,0.4748607783925161,3.3240254487476126,14.245823351775483,14.245823351775483,0.9639924070953646
TUR.10.4_1,Artvin,Hopa,main,2061,10,0.06705690518671184,26.66191879122164,1.243603460048037,1.474456940745894,0.25,0.5455624184396299,31,7,0.4471295552946112,3.1299068870622784,13.861016214132947,13.861016214132947,0.9562781318651932
TUR.10.4_1,Artvin,Hopa,main,2061,11,0.06705690518671184,26.66191879122164,0.7251823004971923,1.474456940745894,0.25,0.5455624184396299,30,7,0.2607345910056472,1.8251421370395304,7.822037730169416,7.822037730169416,0.838805269240422
TUR.10.4_1,Artvin,Hopa,main,2061,12,0.06705690518671184,26.66191879122164,0.6541469635058071,1.474456940745894,0.25,0.5455624184396299,31,7,0.23519429648287868,1.6463600753801508,7.291023190969239,7.291023190969239,0.8072497704040533
TUR.10.4_1,Artvin,Hopa,main,2062,1,0.06705690518671184,28.139036711778832,0.6281034622015411,1.5881011946053998,0.25,0.5455624184396299,31,7,0.2567122223398216,1.7969855563787513,7.95807889253447,7.95807889253447,0.8342020758192219
TUR.10.4_1,Artvin,Hopa,main,2062,2,0.06705690518671184,28.139036711778832,0.6545846179366359,1.5881011946053998,0.25,0.5455624184396299,28,7,0.2675353378740929,1.8727473651186504,7.4909894604746015,7.4909894604746015,0.8462991910257505
TUR.10.4_1,Artvin,Hopa,main,2062,3,0.06705690518671184,28.139036711778832,0.6517097770197132,1.5881011946053998,0.25,0.5455624184396299,31,7,0.2663603613852356,1.8645225296966492,8.257171202942304,8.257171202942304,0.8450298141155053
TUR.10.4_1,Artvin,Hopa,main,2062,4,0.06705690518671184,28.139036711778832,0.8013462854757657,1.5881011946053998,0.25,0.5455624184396299,30,7,0.32751831216978156,2.292628185188471,9.825549365093448,9.825549365093448,0.8989993357256225
TUR.10.4_1,Artvin,Hopa,main,2062,5,0.06705690518671184,28.139036711778832,1.103207914941687,1.5881011946053998,0.25,0.5455624184396299,31,7,0.45089220580778777,3.1562454406545144,13.97765838004142,13.97765838004142,0.9574146695504209
TUR.10.4_1,Artvin,Hopa,main,2062,6,0.06705690518671184,28.139036711778832,1.2494033544433176,1.5881011946053998,0.25,0.5455624184396299,30,7,0.5106437569915132,3.5745062989405927,15.319312709745397,15.319312709745397,0.9719707395655816
