district_id,province_name,district_name,pi_scenario,year,lambda_import_year,q_import_year,M_climate_mean,weighted_rate_pp_year
TUR.10.4_1,Artvin,Hopa,high,2024,0.026944131977684183,0.002641189471701222,1,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2025,0.02542606938876011,0.0024961026186279822,0.9449988234365747,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2026,0.028936563761259856,0.0028402415059528563,1.0754719476161918,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2027,0.02754713648759719,0.002704048120904412,1.0238316597676584,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2028,0.02620363005861486,0.0025686953288078795,0.9725170934514388,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2029,0.024704338370354358,0.0024253355557160017,0.9181745453371569,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2030,0.029185285431146513,0.0028646195498210902,1.0847160873686814,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2031,0.027919165951588533,0.0027405167339223935,1.0376587292610897,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2032,0.024660271271545978,0.0024175856409500707,0.9152370533713479,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2033,0.028394230532975427,0.002787083543267066,1.0553152644018373,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2034,0.02890318054342688,0.0028369694596027673,1.0742312068379716,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2035,0.02795944431979335,0.002744464986951467,1.0391557392313107,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2036,0.03093905831291101,0.0030321965133583983,1.1482672966816596,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2037,0.03081764289074034,0.003024597581077537,1.1453852768651192,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2038,0.0284661758339391,0.002794135580353463,1.0579892266895694,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2039,0.03145851122651243,0.0030873984096110307,1.1692041821586598,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2040,0.026676574928032482,0.0026149966040158734,0.9900699168911139,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2041,0.03187218081026613,0.0031279331727945836,1.1845788803509414,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2042,0.030396860679878228,0.002983361575444432,1.1297462283374116,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2043,0.027573373276131775,0.0027066200557681608,1.0248067919304436,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2044,0.029289394370761748,0.0028707527413736056,1.087041825575943,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2045,0.03041271841682723,0.0029849156400572063,1.1303356066766037,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2046,0.030861481311396266,0.0030288935803767236,1.147014602437371,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2047,0.03065353351928297,0.003008515319458338,1.139285887702081,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2048,0.03190756036647075,0.003126966442569601,1.184212195560138,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2049,0.028947414630645797,0.002841305048435605,1.0758752375758727,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2050,0.029573164632476986,0.0029026356999780623,1.0991322404612933,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2051,0.03050414865757217,0.0029938757932568283,1.1337337587353757,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2052,0.02949783440955412,0.002891153094126242,1.0947778487361988,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2053,0.030663338664558105,0.003009476203690742,1.1396503117034507,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2054,0.030012522690989835,0.0029456955567965792,1.1154616886919977,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2055,0.029471044795536087,0.0028926270464603165,1.095336792749361,3.858537867424856e-4
TUR.10.4_1,Artvin,Hopa,high,2056,0.032614103376120064,0.003196097454230329,1.2104347724505988,3.858537867424856e-4
