year,month,M_climate,deltaT_centered
2071,7,1.1798433751520636,1.3834105780927963
2071,8,1.1798433751520636,1.3834105780927963
2071,9,1.1798433751520636,1.3834105780927963
2071,10,1.1798433751520636,1.3834105780927963
2071,11,1.1798433751520636,1.3834105780927963
2071,12,1.1798433751520636,1.3834105780927963
2072,1,1.1908146841448441,1.4678052626526465
2072,2,1.1908146841448441,1.4678052626526465
2072,3,1.1908146841448441,1.4678052626526465
2072,4,1.1908146841448441,1.4678052626526465
2072,5,1.1908146841448441,1.4678052626526465
2072,6,1.1908146841448441,1.4678052626526465
2072,7,1.1908146841448441,1.4678052626526465
2072,8,1.1908146841448441,1.4678052626526465
2072,9,1.1908146841448441,1.4678052626526465
2072,10,1.1908146841448441,1.4678052626526465
2072,11,1.1908146841448441,1.4678052626526465
2072,12,1.1908146841448441,1.4678052626526465
2073,1,1.1251244497646584,0.9624957674204495
2073,2,1.1251244497646584,0.9624957674204495
2073,3,1.1251244497646584,0.9624957674204495
2073,4,1.1251244497646584,0.9624957674204495
2073,5,1.1251244497646584,0.9624957674204495
2073,6,1.1251244497646584,0.9624957674204495
2073,7,1.1251244497646584,0.9624957674204495
2073,8,1.1251244497646584,0.9624957674204495
2073,9,1.1251244497646584,0.9624957674204495
2073,10,1.1251244497646584,0.9624957674204495
2073,11,1.1251244497646584,0.9624957674204495
2073,12,1.1251244497646584,0.9624957674204495
2074,1,1.167628440649936,1.2894495434610462
2074,2,1.167628440649936,1.2894495434610462
2074,3,1.167628440649936,1.2894495434610462
2074,4,1.167628440649936,1.2894495434610462
2074,5,1.167628440649936,1.2894495434610462
2074,6,1.167628440649936,1.2894495434610462
2074,7,1.167628440649936,1.2894495434610462
2074,8,1.167628440649936,1.2894495434610462
2074,9,1.167628440649936,1.2894495434610462
2074,10,1.167628440649936,1.2894495434610462
2074,11,1.167628440649936,1.2894495434610462
2074,12,1.167628440649936,1.2894495434610462
2075,1,1.1308960153880834,1.0068924260621799
2075,2,1.1308960153880834,1.0068924260621799
2075,3,1.1308960153880834,1.0068924260621799
2075,4,1.1308960153880834,1.0068924260621799
2075,5,1.1308960153880834,1.0068924260621799
2075,6,1.1308960153880834,1.0068924260621799
2075,7,1.1308960153880834,1.0068924260621799
2075,8,1.1308960153880834,1.0068924260621799
2075,9,1.1308960153880834,1.0068924260621799
2075,10,1.1308960153880834,1.0068924260621799
2075,11,1.1308960153880834,1.0068924260621799
2075,12,1.1308960153880834,1.0068924260621799
2076,1,0.9981009864256197,-0.01460779672600232
2076,2,0.9981009864256197,-0.01460779672600232
2076,3,0.9981009864256197,-0.01460779672600232
2076,4,0.9981009864256197,-0.01460779672600232
2076,5,0.9981009864256197,-0.01460779672600232
2076,6,0.9981009864256197,-0.01460779672600232
2076,7,0.9981009864256197,-0.01460779672600232
2076,8,0.9981009864256197,-0.01460779672600232
2076,9,0.9981009864256197,-0.01460779672600232
2076,10,0.9981009864256197,-0.01460779672600232
2076,11,0.9981009864256197,-0.01460779672600232
2076,12,0.9981009864256197,-0.01460779672600232
2077,1,1.013004028268516,0.10003098668089194
2077,2,1.013004028268516,0.10003098668089194
2077,3,1.013004028268516,0.10003098668089194
2077,4,1.013004028268516,0.10003098668089194
2077,5,1.013004028268516,0.10003098668089194
2077,6,1.013004028268516,0.10003098668089194
2077,7,1.013004028268516,0.10003098668089194
2077,8,1.013004028268516,0.10003098668089194
2077,9,1.013004028268516,0.10003098668089194
2077,10,1.013004028268516,0.10003098668089194
2077,11,1.013004028268516,0.10003098668089194
2077,12,1.013004028268516,0.10003098668089194
2078,1,1.3161276860915518,2.431751431473476
2078,2,1.3161276860915518,2.431751431473476
2078,3,1.3161276860915518,2.431751431473476
2078,4,1.3161276860915518,2.431751431473476
2078,5,1.3161276860915518,2.431751431473476
2078,6,1.3161276860915518,2.431751431473476
2078,7,1.3161276860915518,2.431751431473476
2078,8,1.3161276860915518,2.431751431473476
2078,9,1.3161276860915518,2.431751431473476
2078,10,1.3161276860915518,2.431751431473476
2078,11,1.3161276860915518,2.431751431473476
2078,12,1.3161276860915518,2.431751431473476
2079,1,1.1134325300574275,0.8725579235186736
2079,2,1.1134325300574275,0.8725579235186736
2079,3,1.1134325300574275,0.8725579235186736
2079,4,1.1134325300574275,0.8725579235186736
2079,5,1.1134325300574275,0.8725579235186736
2079,6,1.1134325300574275,0.8725579235186736
2079,7,1.1134325300574275,0.8725579235186736
2079,8,1.1134325300574275,0.8725579235186736
2079,9,1.1134325300574275,0.8725579235186736
2079,10,1.1134325300574275,0.8725579235186736
2079,11,1.1134325300574275,0.8725579235186736
2079,12,1.1134325300574275,0.8725579235186736
2080,1,1.069526126925978,0.5348163609690602
2080,2,1.069526126925978,0.5348163609690602
2080,3,1.069526126925978,0.5348163609690602
2080,4,1.069526126925978,0.5348163609690602
2080,5,1.069526126925978,0.5348163609690602
2080,6,1.069526126925978,0.5348163609690602
2080,7,1.069526126925978,0.5348163609690602
2080,8,1.069526126925978,0.5348163609690602
2080,9,1.069526126925978,0.5348163609690602
2080,10,1.069526126925978,0.5348163609690602
2080,11,1.069526126925978,0.5348163609690602
2080,12,1.069526126925978,0.5348163609690602
2081,1,1.169104018075231,1.3008001390402377
2081,2,1.169104018075231,1.3008001390402377
2081,3,1.169104018075231,1.3008001390402377
2081,4,1.169104018075231,1.3008001390402377
2081,5,1.169104018075231,1.3008001390402377
2081,6,1.169104018075231,1.3008001390402377
2081,7,1.169104018075231,1.3008001390402377
2081,8,1.169104018075231,1.3008001390402377
2081,9,1.169104018075231,1.3008001390402377
2081,10,1.169104018075231,1.3008001390402377
2081,11,1.169104018075231,1.3008001390402377
2081,12,1.169104018075231,1.3008001390402377
2082,1,1.0331085382891847,0.25468106376295907
2082,2,1.0331085382891847,0.25468106376295907
2082,3,1.0331085382891847,0.25468106376295907
2082,4,1.0331085382891847,0.25468106376295907
2082,5,1.0331085382891847,0.25468106376295907
2082,6,1.0331085382891847,0.25468106376295907
2082,7,1.0331085382891847,0.25468106376295907
2082,8,1.0331085382891847,0.25468106376295907
2082,9,1.0331085382891847,0.25468106376295907
2082,10,1.0331085382891847,0.25468106376295907
2082,11,1.0331085382891847,0.25468106376295907
2082,12,1.0331085382891847,0.25468106376295907
2083,1,1.028187683577582,0.2168283352121705
2083,2,1.028187683577582,0.2168283352121705
2083,3,1.028187683577582,0.2168283352121705
2083,4,1.028187683577582,0.2168283352121705
2083,5,1.028187683577582,0.2168283352121705
2083,6,1.028187683577582,0.2168283352121705
2083,7,1.028187683577582,0.2168283352121705
2083,8,1.028187683577582,0.2168283352121705
2083,9,1.028187683577582,0.2168283352121705
2083,10,1.028187683577582,0.2168283352121705
2083,11,1.028187683577582,0.2168283352121705
2083,12,1.028187683577582,0.2168283352121705
2084,1,1.0661766930411753,0.5090514849321188
2084,2,1.0661766930411753,0.5090514849321188
2084,3,1.0661766930411753,0.5090514849321188
2084,4,1.0661766930411753,0.5090514849321188
2084,5,1.0661766930411753,0.5090514849321188
2084,6,1.0661766930411753,0.5090514849321188
2084,7,1.0661766930411753,0.5090514849321188
2084,8,1.0661766930411753,0.5090514849321188
2084,9,1.0661766930411753,0.5090514849321188
2084,10,1.0661766930411753,0.5090514849321188
2084,11,1.0661766930411753,0.5090514849321188
2084,12,1.0661766930411753,0.5090514849321188
2085,1,1.0536904475104978,0.4130034423884439
2085,2,1.0536904475104978,0.4130034423884439
2085,3,1.0536904475104978,0.4130034423884439
2085,4,1.0536904475104978,0.4130034423884439
2085,5,1.0536904475104978,0.4130034423884439
2085,6,1.0536904475104978,0.4130034423884439
2085,7,1.0536904475104978,0.4130034423884439
