district_id,province_name,district_name,pi_scenario,year,month,V_TR,A_d,V_in_day,rate_pp_year,daily_rate,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month
TUR.10.4_1,Artvin,Hopa,high,2024,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6279892517689902,1,0.25,31,3,4.613424594433934e-5,1.3840273783301802e-4,0.0014301616242745196,0.0014301616242745196,1.3839316061592388e-4
TUR.10.4_1,Artvin,Hopa,high,2024,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.520085854004514,1,0.25,29,3,3.820729197709624e-5,1.1462187593128874e-4,0.001108011467335791,0.001108011467335791,1.1461530709500067e-4
TUR.10.4_1,Artvin,Hopa,high,2024,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.5766633896290498,1,0.25,31,3,4.2363671940725175e-5,1.270910158221755e-4,0.0013132738301624804,0.0013132738301624804,1.2708294010110865e-4
TUR.10.4_1,Artvin,Hopa,high,2024,4,0.003624691199245481,33820,73.00940943998869,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7879489782849164,1,0.25,30,3,5.788543649973062e-5,1.7365630949919185e-4,0.0017365630949919186,0.0017365630949919186,1.7364123211505156e-4
TUR.10.4_1,Artvin,Hopa,high,2024,5,0.003624691199245481,33820,98.75598337593676,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.0658170884747757,1,0.25,31,3,7.829858162837272e-5,2.3489574488511815e-4,0.0024272560304795542,0.0024272560304795542,2.34868159039614e-4
TUR.10.4_1,Artvin,Hopa,high,2024,6,0.003624691199245481,33820,114.78044540727659,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.2387599814800696,1,0.25,30,3,9.100356015747461e-5,2.730106804724238e-4,0.0027301068047242386,0.0027301068047242386,2.7297341644783035e-4
TUR.10.4_1,Artvin,Hopa,high,2024,7,0.003624691199245481,33820,130.44252580992173,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.407791895937949,1,0.25,31,3,1.034212247784464e-4,3.1026367433533916e-4,0.003206057968131838,0.003206057968131838,3.102155475389612e-4
TUR.10.4_1,Artvin,Hopa,high,2024,8,0.003624691199245481,33820,154.89227697475835,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.6716641364809814,1,0.25,31,3,1.228061852834301e-4,3.684185558502903e-4,0.0038069917437863333,0.0038069917437863333,3.68350698067732e-4
TUR.10.4_1,Artvin,Hopa,high,2024,9,0.003624691199245481,33820,127.5718452681487,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3768102756615694,1,0.25,30,3,1.0114520861167544e-4,3.0343562583502634e-4,0.0030343562583502633,0.0030343562583502633,3.033895939015263e-4
TUR.10.4_1,Artvin,Hopa,high,2024,10,0.003624691199245481,33820,121.66135101650853,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,1.3130216771444592,1,0.25,31,3,9.645907921671628e-5,2.8937723765014886e-4,0.002990231455718205,0.002990231455718205,2.893353720957448e-4
TUR.10.4_1,Artvin,Hopa,high,2024,11,0.003624691199245481,33820,72.92193862023956,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.7870049555407285,1,0.25,30,3,5.7816085348680295e-5,1.7344825604604088e-4,0.0017344825604604088,0.0017344825604604088,1.7343321476692708e-4
TUR.10.4_1,Artvin,Hopa,high,2024,12,0.003624691199245481,33820,58.04461884197614,3.858537867424856e-4,1.0571336623081797e-6,3.171395958068146e-6,0.6264425155919956,1,0.25,31,3,4.602061739576232e-5,1.3806185218728697e-4,0.001426639139268632,0.001426639139268632,1.3805232208841112e-4
TUR.10.4_1,Artvin,Hopa,high,2025,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,0.6279892517689902,0.9449988234365747,0.25,31,3,4.359681193941727e-5,1.307904358182518e-4,0.0013515011701219354,0.0013515011701219354,1.307818831220997e-4
TUR.10.4_1,Artvin,Hopa,high,2025,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,0.520085854004514,0.9449988234365747,0.25,28,3,3.610584911368329e-5,1.0831754734104987e-4,0.0010109637751831322,0.0010109637751831322,1.0831168120728485e-4
TUR.10.4_1,Artvin,Hopa,high,2025,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,0.5766633896290498,0.9449988234365747,0.25,31,3,4.0033623631591634e-5,1.2010087089477491e-4,0.0012410423325793407,0.0012410423325793407,1.2009365907394987e-4
TUR.10.4_1,Artvin,Hopa,high,2025,4,0.003624691199245481,33820,73.00940943998869,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,0.7879489782849164,0.9449988234365747,0.25,30,3,5.4701674156646405e-5,1.6410502246993921e-4,0.0016410502246993921,0.0016410502246993921,1.6409155797725283e-4
TUR.10.4_1,Artvin,Hopa,high,2025,5,0.003624691199245481,33820,98.75598337593676,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,1.0658170884747757,0.9449988234365747,0.25,31,3,7.399207396808275e-5,2.2197622190424826e-4,0.0022937542930105653,0.0022937542930105653,2.2195158700555329e-4
TUR.10.4_1,Artvin,Hopa,high,2025,6,0.003624691199245481,33820,114.78044540727659,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,1.2387599814800696,0.9449988234365747,0.25,30,3,8.599826477687721e-5,2.5799479433063165e-4,0.0025799479433063163,0.0025799479433063163,2.579615165355653e-4
TUR.10.4_1,Artvin,Hopa,high,2025,7,0.003624691199245481,33820,130.44252580992173,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,1.407791895937949,0.9449988234365747,0.25,31,3,9.773294425685445e-5,2.9319883277056333e-4,0.003029721271962488,0.003029721271962488,2.931558541933166e-4
TUR.10.4_1,Artvin,Hopa,high,2025,8,0.003624691199245481,33820,154.89227697475835,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,1.6716641364809814,0.9449988234365747,0.25,31,3,1.1605171072392622e-4,3.481551321717787e-4,0.003597603032441713,0.003597603032441713,3.48094533206611e-4
TUR.10.4_1,Artvin,Hopa,high,2025,9,0.003624691199245481,33820,127.5718452681487,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,1.3768102756615694,0.9449988234365747,0.25,30,3,9.558211146956876e-5,2.867463344087063e-4,0.002867463344087063,0.002867463344087063,2.867052266077863e-4
TUR.10.4_1,Artvin,Hopa,high,2025,10,0.003624691199245481,33820,121.66135101650853,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,1.3130216771444592,0.9449988234365747,0.25,31,3,9.115372431868095e-5,2.7346117295604284e-4,0.0028257654538791093,0.0028257654538791093,2.7342378585748506e-4
TUR.10.4_1,Artvin,Hopa,high,2025,11,0.003624691199245481,33820,72.92193862023956,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,0.7870049555407285,0.9449988234365747,0.25,30,3,5.463613739478471e-5,1.6390841218435413e-4,0.0016390841218435412,0.0016390841218435412,1.6389497993440916e-4
TUR.10.4_1,Artvin,Hopa,high,2025,12,0.003624691199245481,33820,58.04461884197614,3.858537867424856e-4,9.989900670964272e-7,2.9969657103778857e-6,0.6264425155919956,0.9449988234365747,0.25,31,3,4.348943308533916e-5,1.304682992560175e-4,0.001348172425645514,0.001348172425645514,1.3045978863757135e-4
TUR.10.4_1,Artvin,Hopa,high,2026,1,0.003624691199245481,33820,58.187935602266435,3.858537867424856e-4,1.1369175986932157e-6,3.4107469795152667e-6,0.6279892517689902,1.0754719476161918,0.25,31,3,4.961608139991478e-5,1.4884824419974434e-4,0.0015380985233973581,0.0015380985233973581,1.4883716684943593e-4
TUR.10.4_1,Artvin,Hopa,high,2026,2,0.003624691199245481,33820,48.189872828582644,3.858537867424856e-4,1.1369175986932157e-6,3.4107469795152667e-6,0.520085854004514,1.0754719476161918,0.25,28,3,4.109086579832827e-5,1.232725973949848e-4,0.0011505442423531916,0.0011505442423531916,1.2326499964054882e-4
TUR.10.4_1,Artvin,Hopa,high,2026,3,0.003624691199245481,33820,53.43220777329991,3.858537867424856e-4,1.1369175986932157e-6,3.4107469795152667e-6,0.5766633896290498,1.0754719476161918,0.25,31,3,4.5560935317903705e-5,1.366828059537111e-4,0.0014123889948550149,0.0014123889948550149,1.366734652845647e-4
