district_id,species,year_min,year_max,Lambda_import,p_ge1_major_mean,p_ge1_major_p2_5,p_ge1_major_p97_5,mean_q_import_mean,mean_q_import_p2_5,mean_q_import_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_mean,mean_p_est_p2_5,mean_p_est_p97_5,scenario,m_val,beta_vh,beta_hv,ip_days,gamma_day,p_base_mean,p_base_p2_5,p_base_p97_5,delta_abs,delta_pct
TUR.10.4_1,aegypti,2025,2075,1.1397090351891614,0.0010467472469666284,0.0010467472469666284,0.0010467472469666284,1.8296796198330993e-4,1.8296796198330993e-4,1.8296796198330993e-4,1.7111930922163688e-6,1.7111930922163688e-6,1.7111930922163688e-6,0.005266907932736654,0.005266907932736654,0.005266907932736654,base,1,0.3,0.33,5,0.2,0.0010467472469666284,0.0010467472469666284,0.0010467472469666284,0,0
TUR.39.3_1,albopictus,2025,2075,0.08930304385722287,7.213322716914661e-9,7.213322716914661e-9,7.213322716914661e-9,1.4338026506301598e-5,1.4338026506301598e-5,1.4338026506301598e-5,1.1786475713032235e-11,1.1786475713032235e-11,1.1786475713032235e-11,4.25238403177894e-7,4.25238403177894e-7,4.25238403177894e-7,base,1,0.3,0.33,5,0.2,7.213322716914661e-9,7.213322716914661e-9,7.213322716914661e-9,0,0
TUR.40.25_1,albopictus,2025,2075,239.1124383502067,0.3678355461761219,0.3678355461761219,0.3678355461761219,0.037558238947917745,0.037558238947917745,0.037558238947917745,7.464115677995406e-4,7.464115677995406e-4,7.464115677995406e-4,0.012325916760995467,0.012325916760995467,0.012325916760995467,base,1,0.3,0.33,5,0.2,0.3678355461761219,0.3678355461761219,0.3678355461761219,0,0
TUR.59.4_1,albopictus,2025,2075,73.93375411456199,3.141217086176651e-4,3.141217086176651e-4,3.141217086176651e-4,0.011790003984745676,0.011790003984745676,0.011790003984745676,5.133033045459706e-7,5.133033045459706e-7,5.133033045459706e-7,2.3298632848682708e-5,2.3298632848682708e-5,2.3298632848682708e-5,base,1,0.3,0.33,5,0.2,3.141217086176651e-4,3.141217086176651e-4,3.141217086176651e-4,0,0
TUR.81.6_1,aegypti,2025,2075,0.15407302510008414,8.987490870770998e-5,8.987490870770998e-5,8.987490870770998e-5,2.47370059369938e-5,2.47370059369938e-5,2.47370059369938e-5,1.4686054311672322e-7,1.4686054311672322e-7,1.4686054311672322e-7,0.003342541754460746,0.003342541754460746,0.003342541754460746,base,1,0.3,0.33,5,0.2,8.987490870770998e-5,8.987490870770998e-5,8.987490870770998e-5,0,0
TUR.10.4_1,aegypti,2025,2075,1.1397090351891614,7.03092240539327e-7,7.03092240539327e-7,7.03092240539327e-7,1.8296796198330993e-4,1.8296796198330993e-4,1.8296796198330993e-4,1.1488436234534252e-9,1.1488436234534252e-9,1.1488436234534252e-9,3.238971099634799e-6,3.238971099634799e-6,3.238971099634799e-6,m_050,0.5,0.3,0.33,5,0.2,0.0010467472469666284,0.0010467472469666284,0.0010467472469666284,-0.001046044154726089,-99.93283075330966
TUR.39.3_1,albopictus,2025,2075,0.08930304385722287,0,0,0,1.4338026506301598e-5,1.4338026506301598e-5,1.4338026506301598e-5,5.985529963480505e-20,5.985529963480505e-20,5.985529963480505e-20,2.146793998923873e-15,2.146793998923873e-15,2.146793998923873e-15,m_050,0.5,0.3,0.33,5,0.2,7.213322716914661e-9,7.213322716914661e-9,7.213322716914661e-9,-7.213322716914661e-9,-100
TUR.40.25_1,albopictus,2025,2075,239.1124383502067,4.612137924908666e-7,4.612137924908666e-7,4.612137924908666e-7,0.037558238947917745,0.037558238947917745,0.037558238947917745,7.536174656411227e-10,7.536174656411227e-10,7.536174656411227e-10,1.1402609720994689e-8,1.1402609720994689e-8,1.1402609720994689e-8,m_050,0.5,0.3,0.33,5,0.2,0.3678355461761219,0.3678355461761219,0.3678355461761219,-0.3678350849623294,-99.99987461413197
TUR.59.4_1,albopictus,2025,2075,73.93375411456199,3.5750291615954666e-12,3.5750291615954666e-12,3.5750291615954666e-12,0.011790003984745676,0.011790003984745676,0.011790003984745676,5.841769183186616e-15,5.841769183186616e-15,5.841769183186616e-15,2.587080876323585e-13,2.587080876323585e-13,2.587080876323585e-13,m_050,0.5,0.3,0.33,5,0.2,3.141217086176651e-4,3.141217086176651e-4,3.141217086176651e-4,-3.141217050426359e-4,-99.99999886189683
TUR.81.6_1,aegypti,2025,2075,0.15407302510008414,1.2206247124169067e-10,1.2206247124169067e-10,1.2206247124169067e-10,2.47370059369938e-5,2.47370059369938e-5,2.47370059369938e-5,1.99449331083458e-13,1.99449331083458e-13,1.99449331083458e-13,4.4462276266346776e-9,4.4462276266346776e-9,4.4462276266346776e-9,m_050,0.5,0.3,0.33,5,0.2,8.987490870770998e-5,8.987490870770998e-5,8.987490870770998e-5,-8.987478664523874e-5,-99.99986418626399
