district_id,year,month,temp_c,rh,pr_mm_day,pr_mm,a_raw,lf_raw,eip_dr,R_suit,a_norm,lf_norm,eip_norm,R_norm,CSI_3,CSI_4
TUR.10.4_1,2025,1,1.9657135480631363,81.5102606665912,662.0468181265691,20523.451361923642,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2025,2,3.5756135087542456,70.99600939237706,323.78512784740735,9065.983579727406,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2025,3,6.340497035642757,78.78458372269813,527.4001713939645,16349.405313212897,0,0.4585738953154889,0,0.3,0,0.012518777888441936,0,0.3,0.004172925962813979,0.07812969447211048
TUR.10.4_1,2025,4,12.522296106114107,66.99001559929393,286.0587563842082,8581.762691526246,0.02789309648517496,23.1129547208297,0.016080703748209628,0.3,0.08287022653820454,0.630969074889487,0.06603003254071708,0.3,0.25995644465613615,0.2699673334921021
TUR.10.4_1,2025,5,15.194339640000287,82.29067097431889,490.5264211118808,15206.319054468304,0.06972596064680381,29.522094528773803,0.04199511348408936,0.3,0.20715542132318132,0.8059345461717631,0.17243889031997475,0.3,0.3951762859383064,0.3713822144537298
TUR.10.4_1,2025,6,18.075207317576687,86.63648591833791,522.8506149841862,15685.518449525587,0.12282679381480575,34.144518119942084,0.07566870799568423,0.3,0.3649176861308393,0.9321237925184582,0.31070824570257577,0.3,0.5359165747839578,0.4769374310879684
TUR.10.4_1,2025,7,20.67627721674302,85.82045300119134,215.73026681217763,6687.638271177507,0.1747648288500188,36.278976137588536,0.10965443337767636,0.3,0.5192252844860425,0.9903931491217962,0.4502592621276289,0.3,0.6532925652451559,0.5649694239338668
TUR.10.4_1,2025,8,23.336569786071777,85.56484474353869,159.99760516815573,4959.925760212827,0.228152787471959,36.460495557505325,0.14621749337830675,0.3,0.6778405973382371,0.9953485147097431,0.6003932413011841,0.3,0.7578607844497215,0.643395588337291
TUR.10.4_1,2025,9,21.33476978189805,80.64357407747113,425.0560279555136,12751.680838665408,0.18810817346969314,36.512405350857726,0.118605084866377,0.3,0.5588682833190138,0.9967656193025951,0.4870121193603431,0.3,0.6808820073273173,0.5856615054954879
TUR.10.4_1,2025,10,16.77194219477036,82.89293431083571,405.59804194662865,12573.539300345488,0.09799900745684521,32.34740984626793,0.059808010077989346,0.3,0.2911544780546088,0.8830638709890607,0.2455815935347266,0.3,0.473266647526132,0.429949985644599
TUR.10.4_1,2025,11,9.891834546537961,73.60925639741846,525.9503444871501,15778.510334614504,0,14.808983943953056,0,0.3,0,0.4042759141802143,0,0.3,0.13475863806007143,0.17606897854505357
TUR.10.4_1,2025,12,5.2754260674119,73.84113307619232,479.2361759759782,14856.321455255324,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2026,1,5.386256086229182,74.13976200936463,258.52210971566694,8014.185401185675,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2026,2,1.5337925952010076,80.52215532743566,611.838233486014,17131.47053760839,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2026,3,6.737254161497249,72.80940214310829,331.6783054856953,10282.027470056555,0,2.2407876932012876,0,0.3,0,0.06117208963026989,0,0.3,0.020390696543423296,0.09029302240756747
TUR.10.4_1,2026,4,10.405821000828462,76.2376886339619,444.66209411224577,13339.862823367373,0.0016533777122261317,16.58712278445731,1.0252733702940853e-4,0.3,0.004912175514045961,0.45281798215765545,4.209942242806786e-4,0.3,0.152717050631994,0.1895377879739955
TUR.10.4_1,2026,5,14.795085794785443,84.62063465840092,512.6375524572748,15891.764126175518,0.0629478507735453,28.694208876896756,0.037761162304876396,0.3,0.18701769652821937,0.7833337904402436,0.1550535856394899,0.3,0.375135024202651,0.35635126815198825
TUR.10.4_1,2026,6,16.16892966102151,88.49244294958791,661.3795998045109,19841.387994135326,0.08693188920086604,31.351519375717373,0.052805414592304006,0.3,0.2582741344367697,0.8558766897530659,0.21682777684677468,0.3,0.44365953367887007,0.4077446502591526
TUR.10.4_1,2026,7,19.954179819892435,83.88656170480462,335.65266119007583,10405.232496892351,0.16016041667369801,35.88044001004491,0.0999711774426455,0.3,0.4758356613170169,0.9795133643974477,0.41049820971962303,0.3,0.6219490784780292,0.5414618088585219
TUR.10.4_1,2026,8,21.21584415435791,89.36805977039415,792.9921688289268,24582.75723369673,0.1856994072443285,36.479423444089434,0.11698139290195184,0.3,0.5517118529499568,0.9958652340661318,0.4803449712724349,0.3,0.6759740194295079,0.5819805145721308
TUR.10.4_1,2026,9,20.747897681067972,81.0951045340141,522.0725309770991,15662.175929312973,0.17621610755233447,36.31037547947071,0.11062291903011694,0.3,0.5235370250235226,0.9912503313357898,0.45423602459693246,0.3,0.6563411269854149,0.5672558452390611
TUR.10.4_1,2026,10,12.93986135370591,88.65097569267165,913.0743521687283,28305.304917230576,0.03384260791596131,24.249142027573917,0.01973463350005862,0.3,0.10054619020623792,0.6619862711976465,0.08103367318940109,0.3,0.2811887115310952,0.28589153364832137
TUR.10.4_1,2026,11,12.600487042875852,70.11733592622706,157.8875870301939,4736.627610905817,0.02898904261488105,23.329505459240607,0.016752976481779036,0.3,0.08612627608045179,0.6368807733604154,0.06879049571253362,0.3,0.2639325150511336,0.2729493862883502
TUR.10.4_1,2026,12,4.658952631056309,78.27014918947357,405.8362280832438,12580.923070580557,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2027,1,1.3178260797251236,78.31272038338807,354.5540246953574,10991.17476555608,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2027,2,2.4267673593096655,84.70047716581456,513.8161614010806,14386.852519230259,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2027,3,4.539976615568294,78.74471250687782,315.38456181099656,9776.921416140893,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2027,4,8.463714277043062,78.48745975212596,414.86343201076255,12445.902960322877,0,9.471775001577926,0,0.3,0,0.25857347892093546,0,0.3,0.08619115964031182,0.13964336973023386
TUR.10.4_1,2027,5,15.688494570115033,74.57418690449467,257.7158872599448,7989.192505058289,0.07833827459061177,30.483633401348115,0.04739475227092302,0.3,0.2327425556852925,0.832183950465872,0.19461070135420516,0.3,0.41984573583512325,0.38988430187634243
TUR.10.4_1,2027,6,18.603863323436062,86.30595002966604,557.51144845821,16725.3434537463,0.13318604568659517,34.73500726446907,0.08235353160735905,0.3,0.395694962860864,0.9482437734449428,0.3381572384530943,0.3,0.560698658252967,0.4955239936897253
TUR.10.4_1,2027,7,20.820234354804544,89.60231335275384,570.4274591633579,17683.251234064093,0.1776820905229081,36.34059970344671,0.11160242214142894,0.3,0.5278924518560063,0.992075433572684,0.45825802657684367,0.3,0.659408637335178,0.5695564780013834
TUR.10.4_1,2027,8,24.242478370666504,92.88365425281603,1031.6791941339218,31982.055018151575,0.24563603116479202,36.06032503769688,0.15874380300721408,0.3,0.7297832121073704,0.9844241121081999,0.6518283429834681,0.3,0.7886785557330128,0.6665089167997595
TUR.10.4_1,2027,9,17.628123816321878,83.52886613069379,680.3718783803358,20411.156351410074,0.11418505774019723,33.58276054055575,0.07012330838354784,0.3,0.3392431387901807,0.9167881651848351,0.28793791658178636,0.3,0.5146564068522673,0.46099230513920053
TUR.10.4_1,2027,10,13.965504702399757,84.82090519706618,481.43661586535814,14924.535091826103,0.04942211497470525,26.828227514233213,0.02935291607290085,0.3,0.14683281456857317,0.7323936770544041,0.12052793421272812,0.3,0.33325147527856847,0.32493860645892636
TUR.10.4_1,2027,11,9.297504712553586,73.05932201021143,611.0253886792033,18330.761660376098,0,12.658701881762063,0,0.3,0,0.34557457114901036,0,0.3,0.11519152371633679,0.1613936427872526
TUR.10.4_1,2027,12,4.361113466322422,74.93762965822357,677.2504820325032,20994.764943007598,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2028,1,2.2980104857672226,76.63059147713807,346.93910056555455,10755.112117532191,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2028,2,4.838685761027805,71.61239580595128,469.2832656973081,13609.214705221935,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2028,3,8.946312446256771,71.02184263383094,298.3442654896736,9248.672230179882,0,11.340605611751835,0,0.3,0,0.30959137496535155,0,0.3,0.10319712498845052,0.15239784374133789
TUR.10.4_1,2028,4,11.199972306980806,80.21775302605174,614.3364961828636,18430.09488548591,0.010693755921267555,19.18593652124279,0.005580441046669666,0.3,0.031771086304839484,0.5237639567903077,0.02291421505381419,0.3,0.19281641938298713,0.21961231453724034
TUR.10.4_1,2028,5,13.215268976548138,84.72950611836185,583.0919141823988,18075.849339654364,0.03789441405782674,24.971229518107872,0.02222917623230363,0.3,0.1125840825586965,0.6816988039047207,0.09127667874210808,0.3,0.29518652173517507,0.2963898913013813
TUR.10.4_1,2028,6,17.455156887278836,89.76124177771291,455.7230295902899,13671.690887708697,0.11087460077638878,33.350092197639015,0.06800616747075622,0.3,0.3294077905103082,0.9104364662843938,0.27924458539716834,0.3,0.5063629473972902,0.4547722105479676
TUR.10.4_1,2028,7,20.706586893867044,90.41083843820306,1083.3309674134725,33583.25998981765,0.17537897987282047,36.2924433464276,0.11006413257984876,0.3,0.5210499235832219,0.9907607954225469,0.45194155489758064,0.3,0.6545840913011165,0.5659380684758374
TUR.10.4_1,2028,8,20.22187900543213,91.71339668445665,990.4487742146116,30703.91200065296,0.16556653523767975,36.04558192111143,0.10354273054766798,0.3,0.4918972079555435,0.984021634331331,0.4251635982149362,0.3,0.6336941468339369,0.5502706101254526
TUR.10.4_1,2028,9,19.721629675696878,79.587879497393,361.0525608556728,10831.576825670185,0.15547560791484746,35.72034569051897,0.0968877774318158,0.3,0.4619171218913044,0.9751428905265623,0.3978372586667936,0.3,0.6116324236948868,0.533724317771165
TUR.10.4_1,2028,10,12.535780962775734,84.63954685966384,1492.6033520966919,46270.70391499745,0.028081500263582,23.150425968269868,0.016196247721463174,0.3,0.0834299730620637,0.6319920162926028,0.06650447522887772,0.3,0.2606421548611814,0.27048161614588606
TUR.10.4_1,2028,11,5.703599263640012,79.05849803560206,229.92540045652325,6897.7620136956975,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2028,12,3.9574791565537453,77.44739528322357,429.65316577519917,13319.248139031175,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2029,1,2.585593270658351,80.35810765145447,619.4230056025822,19202.11317368005,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2029,2,2.635614882045261,71.76618914091222,174.80369322325544,4894.503410251153,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2029,3,6.635465163847103,75.03612486039344,416.9947655795508,12926.837732966074,0,1.7878499494468674,0,0.3,0,0.048807175121883796,0,0.3,0.016269058373961264,0.08720179378047095
TUR.10.4_1,2029,4,11.801244889988618,74.38216647820018,468.55786888410717,14056.736066523215,0.018194581131446053,21.033584600901893,0.010147827197134375,0.3,0.05405599413934049,0.5742035831221673,0.041668658942800245,0.3,0.2233094120681027,0.242482059051077
TUR.10.4_1,2029,5,14.94385326609892,77.22593556172123,333.9499022251923,10352.446968980961,0.06545395219949507,29.008019235916517,0.03932500439502692,0.3,0.19446330920899707,0.7919006151631335,0.16147498023253926,0.3,0.3826129682015566,0.36195972615116745
TUR.10.4_1,2029,6,17.30479201148538,84.78430543738088,488.9030425330884,14667.091275992652,0.10801268291123488,33.14087491432093,0.0661790008021757,0.3,0.32090504926947494,0.9047249665085934,0.27174193647876405,0.3,0.4991239840856108,0.44934298806420814
TUR.10.4_1,2029,7,20.031726893256693,86.75939495675775,782.3730573246164,24253.564777063108,0.16172515719767608,35.93038694316025,0.10100342095712171,0.3,0.48048449626312945,0.9808768841447933,0.41473677252869146,0.3,0.6253660509788714,0.5440245382341535
TUR.10.4_1,2029,8,22.319058418273926,87.42350258045275,261.045304314321,8092.404433743952,0.2079597741833993,36.630099270147625,0.13213505389067995,0.3,0.6178472729469735,0.9999785890103383,0.5425684127252454,0.3,0.7201314248941858,0.6150985686706393
TUR.10.4_1,2029,9,19.67801814920762,87.48245652376019,539.7078413432564,16191.235240297692,0.15459844313378646,35.68859997241145,0.09631161830546518,0.3,0.45931107045644504,0.974276252460251,0.3954714538825473,0.3,0.609686258933081,0.5322646941998108
TUR.10.4_1,2029,10,13.797747668098,79.45858525077712,556.8358092360648,17261.91008631801,0.04678411398993937,26.4269652848882,0.02771926951119338,0.3,0.13899532906990342,0.7214394714716041,0.11381991089990609,0.3,0.3247515704804712,0.3185636778603534
TUR.10.4_1,2029,11,6.741824437590207,82.15520061128565,969.8094108617163,29094.282325851487,0,2.26105486479727,0,0.3,0,0.061725370622120704,0,0.3,0.0205751235407069,0.09043134265553017
TUR.10.4_1,2029,12,4.041211761534214,73.41589351320404,260.4927295856225,8075.274617154298,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2030,1,3.8657716387499343,80.45009526131776,742.5643153765849,23019.49377667413,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2030,2,4.000797043376438,76.83013109647862,338.95063043756795,9490.617652251902,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2030,3,4.194285888334408,82.18651548539344,588.765947944161,18251.74438626899,0,0.25,0,0.3,0,0.00682484219900333,0,0.3,0.0022749473996677766,0.07670621054975083
TUR.10.4_1,2030,4,10.523950731053072,76.62612399773143,309.14789628071054,9274.436888421316,0.0029335947203533736,16.98511515199337,8.763267122524865e-4,0.3,0.008715692758463563,0.4636829225770208,0.003598342599450827,0.3,0.15866565264497842,0.19399923948373382
