district_id,year,species,Lambda_import_year,p_ge1_major_year_mean,p_ge1_major_year_p2_5,p_ge1_major_year_p97_5,mean_q_import_year_mean,mean_q_import_year_p2_5,mean_q_import_year_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_year_mean,mean_p_est_year_p2_5,mean_p_est_year_p97_5,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.023339772865035243,2.4790397956664377e-9,2.1891503276805223e-9,2.7557059245619795e-9,1.9115857818375695e-4,1.9115857818375695e-4,1.9115857818375695e-4,2.065866497277546e-10,1.8242919831005064e-10,2.2964216302003934e-10,6.47608332695393e-7,5.720209779428351e-7,7.19732972178505e-7,11.987555373027492,82.00079144941334
TUR.10.4_1,2026,aegypti,0.022567114876814898,1.5759616486255012e-9,1.410497194043181e-9,1.740651600634635e-9,1.8483098352996738e-4,1.8483098352996738e-4,1.8483098352996738e-4,1.3133013792631365e-10,1.1754143271810647e-10,1.4505429930024476e-10,4.250714004837471e-7,3.804420083138027e-7,4.694918860438657e-7,12.571779522612262,79.88245572553639
TUR.10.4_1,2027,aegypti,0.023083389962273798,1.4369344809583851e-9,1.2804494409213163e-9,1.589942591473381e-9,1.890589646490933e-4,1.890589646490933e-4,1.890589646490933e-4,1.1974454034284525e-10,1.0670412002839232e-10,1.32495216815252e-10,3.789059055155826e-7,3.3764228757407476e-7,4.192526583209992e-7,12.158861481462486,81.48944526817962
TUR.10.4_1,2028,aegypti,0.022390774658325518,0,0,0,1.831268400967756e-4,1.831268400967756e-4,1.831268400967756e-4,2.0959629220842784e-20,1.8036756229152947e-20,2.3253970837386804e-20,7.544890638181793e-17,6.47630097698008e-17,8.326672684688674e-17,11.52963851721542,83.77635818627044
TUR.10.4_1,2029,aegypti,0.02539449660329965,4.7009171063780664e-5,4.6037179942168276e-5,4.798876951177533e-5,2.0798528198567867e-4,2.0798528198567867e-4,2.0798528198567867e-4,3.917447668198106e-6,3.836446975816046e-6,3.99908242305194e-6,0.013165998346440711,0.012895499991720853,0.013434318014365098,13.321432067269651,80.11147806948983
TUR.10.4_1,2030,aegypti,0.02466717953822914,5.459976915034303e-13,4.812761300598822e-13,6.173006550369564e-13,2.0202911734032436e-4,2.0202911734032436e-4,2.0202911734032436e-4,4.5499665604625785e-14,4.010796189644249e-14,5.144371863995412e-14,1.598492710697119e-10,1.4089888630830494e-10,1.807350954082428e-10,13.04720964363671,79.66073216901783
TUR.10.4_1,2031,aegypti,0.024058109373840945,1.1995544588333518e-6,1.0961395171676935e-6,1.2967975516003925e-6,1.970412722641183e-4,1.970412722641183e-4,1.970412722641183e-4,9.996287156939833e-8,9.134495976442014e-8,1.0806646263536479e-7,3.0349754773559593e-4,2.773326821432128e-4,3.281008827311196e-4,12.51264945995268,81.87432533409759
TUR.10.4_1,2032,aegypti,0.025439061236297217,3.734039551026802e-6,3.4778969704302165e-6,4.0082347491365855e-6,2.0805482105989057e-4,2.0805482105989057e-4,2.0805482105989057e-4,3.111699625855217e-7,2.8982474753769254e-7,3.340195624303086e-7,8.947358075211175e-4,8.333599341436146e-4,9.604373778101872e-4,13.1178748938586,78.91104306684498
TUR.10.4_1,2033,aegypti,0.024526308677413053,2.599903761169031e-10,2.3574720786623257e-10,2.8608612145930576e-10,2.008754891825356e-4,2.008754891825356e-4,2.008754891825356e-4,2.1665867633591954e-11,1.9645606160366017e-11,2.3840514003808186e-11,7.802267887618841e-8,7.07209781590501e-8,8.586731225941151e-8,12.991372260763812,83.02621958560312
TUR.10.4_1,2034,aegypti,0.023590985362700986,5.9290122744378616e-5,5.821134241730252e-5,6.040065752605239e-5,1.9321584449516482e-4,1.9321584449516482e-4,1.9321584449516482e-4,4.94084356203157e-6,4.85094520144084e-6,5.0333881271713545e-6,0.015297892024535065,0.015019547770920561,0.015584429484624946,12.21449005188005,80.53120984540944
TUR.10.4_1,2035,aegypti,0.022988501523995085,2.0686978574602223e-11,1.8510437627128338e-11,2.297153023356202e-11,1.8828188718298758e-4,1.8828188718298758e-4,1.8828188718298758e-4,1.7239167780900527e-12,1.542537285988898e-12,1.9142945421258494e-12,5.477476261478431e-9,4.901171311855191e-9,6.08237179326269e-9,11.759104741925565,83.11171585228607
TUR.10.4_1,2036,aegypti,0.023661089279628865,3.1574434178338608e-12,2.8149593767068383e-12,3.5492442318485473e-12,1.9351518144748262e-4,1.9351518144748262e-4,1.9351518144748262e-4,2.631204500092794e-13,2.3458131021762335e-13,2.9577181537717913e-13,8.138207496048248e-10,7.255815332822084e-10,9.147261168425864e-10,12.044812334889738,82.43104416039154
TUR.10.4_1,2037,aegypti,0.023981799713483347,1.872531907309849e-11,1.6764922783352176e-11,2.08212225238924e-11,1.9641634921688245e-4,1.9641634921688245e-4,1.9641634921688245e-4,1.5604433119386807e-12,1.3970806399959223e-12,1.7351059698919864e-12,4.75273889833742e-9,4.255175085204899e-9,5.284719777759461e-9,11.991824139097897,80.47836929466888
TUR.10.4_1,2038,aegypti,0.02473269866206443,4.134813923473146e-10,3.7270864727823037e-10,4.5861694164539555e-10,2.0256566998697045e-4,2.0256566998697045e-4,2.0256566998697045e-4,3.4456782808867254e-11,3.1059050669545354e-11,3.821807375169795e-11,1.0176163170673898e-7,9.172709098184684e-8,1.1286986706058691e-7,12.374981515918739,80.26988273766204
TUR.10.4_1,2039,aegypti,0.025598571615012736,4.672207798546713e-6,4.3384112306227294e-6,4.991515079652565e-6,2.0965649133318035e-4,2.0965649133318035e-4,2.0965649133318035e-4,3.893506499161348e-7,3.6153426926164235e-7,4.1595959001293395e-7,0.0011109880261169199,0.0010316160145046013,0.001186914757571426,12.797790451163618,82.29003832644784
TUR.10.4_1,2040,aegypti,0.02343044720981027,2.752169984021613e-9,2.4766325296132764e-9,3.0434641196119827e-9,1.9162905270181385e-4,1.9162905270181385e-4,1.9162905270181385e-4,2.2934749866212637e-10,2.0638604608041486e-10,2.536220106044692e-10,7.159879245907478e-7,6.44305770325602e-7,7.917692499912384e-7,11.54308981529332,81.75367790367767
TUR.10.4_1,2041,aegypti,0.02461750913729994,6.382345945077361e-9,5.69159419594456e-9,7.087131534411206e-9,2.016223536678389e-4,2.016223536678389e-4,2.016223536678389e-4,5.318621619859271e-10,4.742995180529762e-10,5.905942979545336e-10,1.6099008790958214e-6,1.437226820433235e-6,1.7841691816689503e-6,12.449291294008065,79.67336199588144
TUR.10.4_1,2042,aegypti,0.027262278084803294,8.085557060969028e-6,7.523896445138511e-6,8.605943859041343e-6,2.2328078323054687e-4,2.2328078323054687e-4,2.2328078323054687e-4,6.737964659588145e-7,6.269914123382981e-7,7.171620363199559e-7,0.001808482417682236,0.00168314271620677,0.0019247397621322052,13.354591184173591,78.80983819471363
TUR.10.4_1,2043,aegypti,0.025992773538255534,1.2867218889989207e-6,1.172476716396198e-6,1.3975084635936552e-6,2.1288467733693306e-4,2.1288467733693306e-4,2.1288467733693306e-4,1.0722682408339388e-7,9.770639303458928e-8,1.1645903863068986e-7,3.013245632226353e-4,2.745706262908047e-4,3.272685656132345e-4,12.488820983285276,81.65715652611419
TUR.10.4_1,2044,aegypti,0.028459015791772044,2.0494539050264216e-7,1.9100662251581026e-7,2.1951348336268772e-7,2.3275041164140994e-4,2.3275041164140994e-4,2.3275041164140994e-4,1.707878340682929e-8,1.591721929955719e-8,1.8292791264017407e-8,4.7563871915069596e-5,4.4324688283288915e-5,5.099213404021405e-5,14.294597301199603,80.63331403242115
TUR.10.4_1,2045,aegypti,0.028010471550819878,9.535099219407895e-5,9.436043558637141e-5,9.646077546328624e-5,2.294077602159513e-4,2.294077602159513e-4,2.294077602159513e-4,7.945916016171787e-6,7.86336963220458e-6,8.03839795527238e-6,0.02072112159894569,0.0205058596132598,0.02096229322747625,14.052092918072708,80.3769765486972
TUR.10.4_1,2046,aegypti,0.02528879719760992,2.5309356765257362e-8,2.2769544880119065e-8,2.785330310006717e-8,2.0711968805959638e-4,2.0711968805959638e-4,2.0711968805959638e-4,2.10911306744592e-9,1.897462075652487e-9,2.321108596405198e-9,6.091907578236726e-6,5.4805803334861954e-6,6.704229975068587e-6,13.069648835375476,81.02913210696542
TUR.10.4_1,2047,aegypti,0.025754296997838474,1.0464584754288353e-13,9.336420525585253e-14,1.15915610443551e-13,2.1093175416684687e-4,2.1093175416684687e-4,2.1093175416684687e-4,8.720409774388503e-15,7.781381252497101e-15,9.660262098661445e-15,2.5034817228523448e-11,2.2358613802990014e-11,2.773540263197501e-11,12.847621850236822,82.86321566409433
TUR.10.4_1,2048,aegypti,0.028152005988428486,2.436480136203123e-9,2.1982188153080173e-9,2.6909321937385048e-9,2.302398796925805e-4,2.302398796925805e-4,2.302398796925805e-4,2.0304001518570517e-10,1.831848974012526e-10,2.2424435527404184e-10,5.275689055879532e-7,4.7597846862118543e-7,5.8266516984364e-7,14.073932800009418,80.57291529483163
TUR.10.4_1,2049,aegypti,0.026000896785570316,2.2265284220525094e-6,2.0473833952899814e-6,2.421899298005181e-6,2.129511998535024e-4,2.129511998535024e-4,2.129511998535024e-4,1.855440351710479e-7,1.7061528294594706e-7,2.0182494149666078e-7,5.212456047483003e-4,4.7930652300338895e-4,5.669832691432208e-4,12.97736103665289,81.58262687828704
TUR.10.4_1,2050,aegypti,0.02648057621407642,5.180562054741822e-7,4.705789028253138e-7,5.663549754036934e-7,2.1687935921294957e-4,2.1687935921294957e-4,2.1687935921294957e-4,4.317135045656601e-8,3.9214908573408874e-8,4.719624794957886e-8,1.1908398613083915e-4,1.0817052464899165e-4,1.3018627577678147e-4,13.621351791734067,79.53390810794198
TUR.10.4_1,2051,aegypti,0.0258715475990572,4.089478381921529e-6,3.7795784568167566e-6,4.393989290982225e-6,2.1189193895140845e-4,2.1189193895140845e-4,2.1189193895140845e-4,3.407898666521601e-7,3.1496487275189696e-7,3.661657758134271e-7,9.623740686876206e-4,8.894596831969514e-4,0.0010340127172425704,12.587287925992973,81.31001398867929
TUR.10.4_1,2052,aegypti,0.02606957521240473,1.8090040808691476e-6,1.6666195044950925e-6,1.97085085949511e-6,2.13210888277184e-4,2.13210888277184e-4,2.13210888277184e-4,1.5075034007241251e-7,1.3888495870811856e-7,1.6423757162593212e-7,4.229844965846868e-4,3.8969188608286394e-4,4.608277932226595e-4,13.132692012503314,81.4045332859612
TUR.10.4_1,2053,aegypti,0.029176942686706234,1.06039911618816e-6,9.693590714066057e-7,1.1486123804499425e-6,2.3895993911515756e-4,2.3895993911515756e-4,2.3895993911515756e-4,8.836659303434106e-8,8.077992261700086e-8,9.571769838969651e-8,2.2123668424139996e-4,2.0224271288624533e-4,2.3964054385989066e-4,14.337174786443082,79.84946781304046
TUR.10.4_1,2054,aegypti,0.02687646145944183,1.0270923893346607e-4,1.011319044954523e-4,1.0416032210801839e-4,2.2012130346720413e-4,2.2012130346720413e-4,2.2012130346720413e-4,8.559302483940265e-6,8.427851658904057e-6,8.6802309072192e-6,0.02477557322313582,0.024391103909444857,0.025137027329342445,13.687591387147275,81.122718074983
TUR.10.4_1,2055,aegypti,0.0283871717923242,4.577860172552117e-5,4.441228050410251e-5,4.705022974588469e-5,2.3249255269095862e-4,2.3249255269095862e-4,2.3249255269095862e-4,3.814911112670088e-6,3.701048308687872e-6,3.92088135196896e-6,0.010178977051977523,0.009879391337005453,0.010463304551256242,13.528915160213478,81.24533325340911
TUR.10.4_1,2056,aegypti,0.02854186436761743,1.7415674680421235e-4,1.7247708914143456e-4,1.7592740387184502e-4,2.334278936494775e-4,2.334278936494775e-4,2.334278936494775e-4,1.4513683249512938e-5,1.4373700278299333e-5,1.4661249123639993e-5,0.04022244618760754,0.03984480262095974,0.040630846387287055,14.318627470050819,79.79980585879647
TUR.10.4_1,2057,aegypti,0.029400022190655056,3.813428831411925e-5,3.6940003313065685e-5,3.930381770790858e-5,2.4078671512692273e-4,2.4078671512692273e-4,2.4078671512692273e-4,3.1778573902751132e-6,3.07833363864337e-6,3.275318173551855e-6,0.007895909677658117,0.007648632698772549,0.008138048303511542,14.18362666499075,80.47391817874276
TUR.10.4_1,2058,aegypti,0.027861449055518118,1.313175984618553e-10,1.180736480810296e-10,1.4443112261730563e-10,2.2818741429848446e-4,2.2818741429848446e-4,2.2818741429848446e-4,1.0943133187287642e-11,9.839466542109623e-12,1.2035929734235289e-11,2.951429838164247e-8,2.66255732785566e-8,3.2384809256491566e-8,13.763075205996204,79.94498783257171
TUR.10.4_1,2059,aegypti,0.027975849311815154,2.5735002068237312e-5,2.4650422745603473e-5,2.681178280699581e-5,2.291242386889362e-4,2.291242386889362e-4,2.291242386889362e-4,2.1445835118723535e-6,2.0542019011374122e-6,2.2343152402101135e-6,0.0055996181223671405,0.005363627047423595,0.005833904743483281,13.747523718391426,82.36300013369882
TUR.10.4_1,2060,aegypti,0.02805122963234864,1.289610850684353e-7,1.163373454543537e-7,1.4218871262627884e-7,2.29415792837843e-4,2.29415792837843e-4,2.29415792837843e-4,1.0746757091882356e-8,9.69477878412091e-9,1.1849059384483976e-8,3.326076896717365e-5,3.0003492129581966e-5,3.667564497036567e-5,14.009596599454252,80.04080380903248
