district_id,year,month,temp_c,rh,pr_mm_day,pr_mm,a_raw,lf_raw,eip_dr,R_suit,a_norm,lf_norm,eip_norm,R_norm,CSI_3,CSI_4
TUR.10.4_1,2025,1,2.7727157944429885,76.6627035987201,343.0507167740909,10634.572219996819,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2025,2,3.4530387025408666,78.01872972929112,740.8844686769434,20744.765122954414,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2025,3,3.8387143799268144,80.33849302445594,681.2202675565571,21117.82829425327,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2025,4,8.20473734070273,78.41148624138377,376.6907272967053,11300.721818901158,0,8.441440072485811,0,0.3,0,0.23044599005530414,0,0.3,0.07681533001843471,0.13261149751382603
TUR.10.4_1,2025,5,13.103286630967084,84.1166521144556,470.63630701487364,14589.725517461084,0.03623491048029426,24.68024154001761,0.021206890649642266,0.3,0.11082092168267052,0.6737550284851546,0.09302946359144046,0.3,0.2925351379197552,0.2944013534398164
TUR.10.4_1,2025,6,17.328715885386746,85.52858339148244,351.03409443860386,10531.022833158117,0.10846701168259436,33.17459509712939,0.06646887183250266,0.3,0.3317357224703838,0.9056455232987939,0.2915827498837147,0.3,0.5096546652176308,0.4572409989132231
TUR.10.4_1,2025,7,20.174097117255716,89.0994218122265,674.4243932711033,20907.156191404203,0.16460071330122553,36.01760823378452,0.10290357952190873,0.3,0.5034151462189203,0.9832579888723127,0.4514129375549825,0.3,0.6460286908820718,0.5595215181615538
TUR.10.4_1,2025,8,21.26083469390869,91.83991493396837,921.0147770091456,28551.458087283514,0.18661078990634414,36.49237644199092,0.11759530892207726,0.3,0.5707308079206908,0.996218861525252,0.5158619757430173,0.3,0.69427054839632,0.59570291129724
TUR.10.4_1,2025,9,16.832815703223734,89.47135575471722,591.9659271921412,17758.977815764236,0.09913237895406629,32.44216491769516,0.06052739715813564,0.3,0.3031866633218237,0.8856506413359108,0.2655189477436392,0.3,0.4847854174671246,0.43858906310034346
TUR.10.4_1,2025,10,14.24745183832505,84.5692496184529,649.5648700986802,20136.51097305909,0.05393103794954002,27.48449252144162,0.03214990276022247,0.3,0.16494279283845412,0.7503093116677294,0.14103379216278084,0.3,0.3520952988896548,0.3390714741672411
TUR.10.4_1,2025,11,8.906155396910275,82.83230937593409,1208.9710612360234,36269.1318370807,0,11.187640700611249,0,0.3,0,0.3054155352045484,0,0.3,0.10180517840151614,0.1513538838011371
TUR.10.4_1,2025,12,4.970334209501743,70.2164687695517,243.32671711262088,7543.128230491247,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2026,1,1.8115797676693868,80.1125327002826,892.9335734353186,27680.940776494877,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2026,2,3.0632181268267553,77.09554247343175,311.81439801489796,8730.803144417143,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2026,3,6.078476447721615,72.78224149857704,337.72299973805355,10469.41299187966,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2026,4,11.10763279129477,72.5617624254658,359.4032485779979,10782.097457339936,0.00959098831947284,18.893027962159422,0.004910591818029566,0.3,0.029333097593541396,0.5157677477416803,0.02154157015731644,0.3,0.18888080516417938,0.21666060387313452
TUR.10.4_1,2026,5,17.62525261149687,75.90224323994389,225.29604098842756,6984.177270641255,0.11412994920390016,33.57896814649784,0.07008803272325684,0.3,0.3490552617551236,0.9166846525129109,0.30745912713676854,0.3,0.5243996804682677,0.4682997603512008
TUR.10.4_1,2026,6,16.925881946788113,87.71531282263479,781.4281800235431,23442.84540070629,0.10087056621427257,32.584982163447336,0.061631512154999776,0.3,0.3085027386668392,0.8895494620716765,0.27036243128860993,0.3,0.48947154400904186,0.4421036580067814
TUR.10.4_1,2026,7,21.25227170832017,81.73313458078118,87.60720547824086,2715.8233698254667,0.18643733866758688,36.48995572206247,0.11747843084777318,0.3,0.5702003243099604,0.9961527773979266,0.5153492601008356,0.3,0.6939007872695742,0.5954255904521806
TUR.10.4_1,2026,8,19.769139289855957,83.774881974984,584.8846187412357,18131.42318097831,0.15643170699225875,35.754309840386995,0.09751619815282954,0.3,0.4784310412110279,0.9760701087919657,0.42777980777617586,0.3,0.6274269859263898,0.5455702394447923
TUR.10.4_1,2026,9,22.450978812049417,74.76035721956097,154.69901168730578,4640.970350619174,0.2106019227873197,36.6248164752451,0.13395768222150103,0.3,0.6441053360439777,0.9998343909046163,0.5876397217726541,0.3,0.7438598162404161,0.632894862180312
TUR.10.4_1,2026,10,13.548200663398292,83.82819126884353,564.6330647150938,17503.62500616791,0.04292346575252437,25.815176000740426,0.025332152342325956,0.3,0.13127721231976572,0.7047380234721857,0.1111259817838024,0.3,0.315713739191918,0.3117853043939385
TUR.10.4_1,2026,11,11.63870077273425,75.7367817270083,432.4004356120031,12972.013068360093,0.01611290978964907,20.544301163343377,0.008878351420470729,0.3,0.04927975508176649,0.5608464646941269,0.03894716504499108,0.3,0.21635779494029483,0.23726834620522114
TUR.10.4_1,2026,12,6.568831123411655,70.75977321291107,214.92137488399231,6662.562621403762,0,1.4897388724336562,0,0.3,0,0.04066893165549075,0,0.3,0.01355631055183025,0.08516723291387268
TUR.10.4_1,2027,1,2.6312952512491714,82.39309605477479,863.3822865168672,26764.850882022885,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2027,2,4.10417414718198,76.04988817655675,362.2041530579143,10141.7162856216,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2027,3,5.848443526884212,74.95265165482704,557.1838856593104,17272.700455438622,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2027,4,10.344501649632173,68.8018976183369,512.6744017648559,15380.232052945677,9.97918761556735e-4,16.378957453843643,0,0.3,0.0030520367086401146,0.4471352084613222,0,0.3,0.1500624150566541,0.18754681129249057
TUR.10.4_1,2027,5,14.772794611313763,81.68725453144779,480.1153833940881,14883.576885216731,0.0625743750438354,28.646642542988232,0.03752826787292606,0.3,0.19137759205576546,0.7820352743006949,0.164627369821096,0.3,0.3793467453925188,0.3595100590443891
TUR.10.4_1,2027,6,16.155334079966824,90.16433320837697,605.5822406064613,18167.467218193837,0.08668587135112447,31.327867139481267,0.052650196497054894,0.3,0.26512023991949446,0.8552310147660441,0.23096358721440277,0.3,0.45043828063331376,0.4128287104749853
TUR.10.4_1,2027,7,20.839901026557474,91.30192883126946,564.9329227241806,17512.9206044496,0.17808068024076013,36.34855822810079,0.11186895316524514,0.3,0.54464230369468,0.9922927149906197,0.490741847894344,0.3,0.6758922888598812,0.5819192166449109
TUR.10.4_1,2027,8,21.258151054382324,90.72874702625353,659.8498424518139,20455.34511600623,0.18655643086871596,36.491620044670256,0.11755867771261323,0.3,0.570564556132791,0.9961982123554493,0.5157012835499257,0.3,0.6941546840127221,0.5956160130095415
TUR.10.4_1,2027,9,20.6839461887584,89.09328110872113,633.2417669857135,18997.253009571406,0.17492021741934627,36.282408447772355,0.10975807298945413,0.3,0.534976337967971,0.9904868677075934,0.48148193074270085,0.3,0.6689817121394217,0.5767362841045662
TUR.10.4_1,2027,10,13.879729327033546,86.98307560722243,1152.4851160934795,35727.03859889787,0.04806905142158485,26.624064834225056,0.028514743382454688,0.3,0.14701448167917364,0.7268201784690111,0.12508723344419584,0.3,0.33297396453079353,0.32473047339809513
TUR.10.4_1,2027,11,8.96229581973132,80.0199848520083,683.5191146986023,20505.57344095807,0,11.401360636304629,0,0.3,0,0.3112499546581611,0,0.3,0.10374998488605369,0.15281248866454028
TUR.10.4_1,2027,12,5.528267063200474,73.32498164796966,186.8864971277765,5793.481410961072,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2028,1,3.0632868880022537,78.05544957039979,572.4810706650169,17746.913190615523,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2028,2,4.153016577296726,79.47307543241612,507.73370998211163,14724.277589481237,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2028,3,7.739366073270931,67.88737455521766,351.3909664687266,10893.119960530525,0,6.541765141872904,0,0.3,0,0.17858606255369025,0,0.3,0.05952868751789675,0.11964651563842256
TUR.10.4_1,2028,4,10.642464792027193,76.00086459831736,431.0722865289797,12932.16859586939,0.004240957686450338,17.38039184992845,0.0016672185820310434,0.3,0.012970553353104786,0.47447373588076053,0.00731368180929656,0.3,0.16491932368105394,0.19868949276079045
TUR.10.4_1,2028,5,15.21073330149931,73.89347706562748,382.07226185214034,11844.240117416351,0.07000779871929312,29.555113733054082,0.042171461374533176,0.3,0.21411198968647047,0.8068359648266888,0.18499592869858794,0.3,0.4019812944039158,0.37648597080293683
TUR.10.4_1,2028,6,17.909264171824734,86.30735383825979,681.4198644042507,20442.595932127522,0.11960557721445786,33.94268303544366,0.07359843437045932,0.3,0.36580193326274213,0.9266138395901451,0.3228584040805229,0.3,0.53842472564447,0.4788185442333525
TUR.10.4_1,2028,7,20.41263204462388,88.21127636544915,498.2365307559914,15445.332453435733,0.16942535189367053,36.150750732683825,0.1061011904567222,0.3,0.5181708304061713,0.9868926951207517,0.4654400778347311,0.3,0.6568345344538847,0.5676259008404135
TUR.10.4_1,2028,8,20.729853630065918,88.99398292713244,645.4203575671879,20008.031084582824,0.1758504517247609,36.302602976307604,0.1103787937521799,0.3,0.5378213684024452,0.9910381656001382,0.4842048815302753,0.3,0.6710214718442863,0.5782661038832146
TUR.10.4_1,2028,9,18.396689947913675,85.1749156302055,657.4440162899347,19723.32048869804,0.12910971805513108,34.51312646825062,0.07971807754862538,0.3,0.3948694163558248,0.942186585533366,0.34970378804752184,0.3,0.5622532633122376,0.49668994748417816
TUR.10.4_1,2028,10,13.963743265937355,84.63095616142165,151.1428737571537,4685.429086471764,0.04939424065077048,26.82405610234952,0.0293356435459222,0.3,0.15106744303151823,0.7322798139565123,0.1286883225020487,0.3,0.33734519316335976,0.32800889487251983
TUR.10.4_1,2028,11,9.696109105558957,78.15791667573878,749.3253286303873,22479.759858911617,0,14.112006811676297,0,0.3,0,0.38524888567103033,0,0.3,0.12841629522367679,0.1713122214177576
TUR.10.4_1,2028,12,3.9012750759720802,76.00812526369232,416.9159416243457,12924.394190354717,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2029,1,-0.06905628502478489,81.89533909676697,640.308207807207,19849.55444202342,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2029,2,1.2513954032294672,74.52103380643956,411.5932809257965,11524.611865922301,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2029,3,4.555977363248958,74.16633573685829,489.6931286899494,15180.486989388432,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2029,4,7.5291644685408645,80.99514255241893,429.28231189301687,12878.469356790505,0,5.663401974379409,0,0.3,0,0.15460730205512227,0,0.3,0.05153576735170742,0.11365182551378056
TUR.10.4_1,2029,5,15.89919651255888,82.47756062275639,399.36629250087634,12380.355067527167,0.08208139988769832,30.872384843125555,0.04974864796219234,0.3,0.25103791531389225,0.8427966353432159,0.21823520056676632,0.3,0.43735658374129144,0.4030174378059686
TUR.10.4_1,2029,6,18.625439251170437,88.45271669226369,570.1577978649375,17104.733935948127,0.13361172628596754,34.75740911293113,0.08262912819852693,0.3,0.4086383672087762,0.9488553476667624,0.3624738581592581,0.3,0.5733225243449322,0.5049918932586992
TUR.10.4_1,2029,7,20.593732889960794,87.38492901437493,304.04258734984364,9425.320207845152,0.17309253012673229,36.240967896176294,0.10853990506280858,0.3,0.5293865355473099,0.9893555667851217,0.47613812477640544,0.3,0.6649600757029456,0.5737200567772092
TUR.10.4_1,2029,8,23.094706535339355,87.40546669178087,356.6199429611875,11055.218231796813,0.2233967134152379,36.52763740394362,0.1428672361817991,0.3,0.683236948936848,0.9971814635478592,0.6267237647593852,0.3,0.7690473924146976,0.6517855443110231
TUR.10.4_1,2029,9,20.609277304481058,82.10453446565472,688.0865653547968,20642.596960643903,0.17340741817664762,36.248274385661084,0.10874964913155204,0.3,0.5303495897802561,0.9895550293399339,0.47705822091539407,0.3,0.6656542800118613,0.574240710008896
TUR.10.4_1,2029,10,15.26201539881089,82.56282566825759,685.2464214982003,21242.63906644421,0.07089118981321313,29.65790700151647,0.04272435966356692,0.3,0.21681375475051604,0.8096421562251265,0.18742135881463853,0.3,0.40462575659676037,0.3784693174475703
TUR.10.4_1,2029,11,8.696533967466916,78.67714274995753,799.0068507611792,23970.205522835375,0,10.381670322637502,0,0.3,0,0.28341305220253216,0,0.3,0.09447101740084406,0.14585326305063304
TUR.10.4_1,2029,12,2.803877867758274,84.50752254152435,1027.6687855709083,31857.732352698156,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2030,1,2.0812694007147323,81.11514195321229,760.0683802530837,23562.119787845593,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2030,2,3.3394844632677954,79.3242183157169,396.8103094730415,11110.688665245163,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2030,3,6.097055930753841,81.20865598832313,497.1077192515247,15410.339296797267,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2030,4,9.553248559727388,75.92681369499705,516.2226076442226,15486.678229326679,0,13.596364264102343,0,0.3,0,0.3711721693323539,0,0.3,0.12372405644411798,0.16779304233308848
TUR.10.4_1,2030,5,14.085527307846966,82.1176286769556,579.0539314746704,17950.671875714783,0.05133012068482565,27.11037334519927,0.030535767266836603,0.3,0.1569881423460024,0.7400960941091695,0.1339529729331063,0.3,0.34367906979609275,0.3327593023470696
TUR.10.4_1,2030,6,16.334979618296902,87.55794130163869,408.2312942314924,12246.938826944774,0.08994944128934158,31.636130824563114,0.05471081947556554,0.3,0.2751015486556031,0.8636464189502574,0.24000303828349553,0.3,0.45958366862978534,0.419687751472339
TUR.10.4_1,2030,7,21.730730112861185,88.12659771554681,336.5673446019527,10433.587682660534,0.19611678771941568,36.59306386209506,0.12403035734805776,0.3,0.5998039703818191,0.9989675645916447,0.5440909657040708,0.3,0.7142875002258449,0.6107156251693836
TUR.10.4_1,2030,8,21.35123348236084,88.89104713611681,335.9450257661004,10414.295798749112,0.1884415434056765,36.516652516908444,0.1188300882564324,0.3,0.5763299880340271,0.9968815830598464,0.5212786519086386,0.3,0.6981634076675042,0.5986225557506281
TUR.10.4_1,2030,9,17.787962492774515,89.38860734163129,996.281462883223,29888.443886496687,0.11726097763310005,33.79016235726348,0.07209398235660208,0.3,0.35863120527862913,0.9224501212689432,0.3162587395582483,0.3,0.5324466887019402,0.4743350165264552
TUR.10.4_1,2030,10,15.952996310065773,89.45556401054274,739.8745033987088,22936.109605359976,0.08304367670493727,30.96961218291713,0.050354486299637666,0.3,0.2539809446297307,0.8454508803993103,0.22089286577977665,0.3,0.4401082302696058,0.4050811727022044
TUR.10.4_1,2030,11,8.339932252379025,80.52697337739893,395.1627926858746,11854.883780576238,0,8.981703578572144,0,0.3,0,0.24519484303320038,0,0.3,0.08173161434440013,0.13629871075830008
TUR.10.4_1,2030,12,7.568289913237095,68.54917903566498,277.716529995015,8609.212429845464,0,5.827851462163014,0,0.3,0,0.1590966693551286,0,0.3,0.053032223118376194,0.11477416733878215
TUR.10.4_1,2031,1,7.0872639292467605,75.07182988045838,550.5414204312267,17066.78403336803,0,3.7756378959422174,0,0.3,0,0.10307253330586173,0,0.3,0.03435751110195391,0.10076813332646543
TUR.10.4_1,2031,2,-0.005418528980739801,82.81417040311925,592.5957542998194,16592.681120394944,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2031,3,4.4884350487195395,71.35575834428016,242.02834906844143,7502.878821121684,0,0.25,0,0.3,0,0.006824842327745243,0,0.3,0.0022749474425817475,0.0767062105819363
TUR.10.4_1,2031,4,9.802941953434663,78.92804202751658,451.46654805275125,13543.996441582538,0,14.493795968923523,0,0.3,0,0.39567148887365056,0,0.3,0.13189049629121685,0.17391787221841265
TUR.10.4_1,2031,5,15.473847277024213,84.3760515285181,399.8844838499616,12396.41899934881,0.074568022247729,30.07454675970567,0.04502815344946943,0.3,0.2280589863204238,0.8210161588535712,0.19752754098290562,0.3,0.4155342287189669,0.38665067153922517
TUR.10.4_1,2031,6,18.34330996345071,82.86524568396291,567.3874662713741,17021.623988141226,0.12806278815405062,34.45396809979295,0.07904226825345462,0.3,0.3916674838813958,0.9405715993850051,0.3467391772868724,0.3,0.5596594201844244,0.4947445651383183
TUR.10.4_1,2031,7,19.880952891181497,89.76913769357415,423.7396087377652,13135.92787087072,0.1586839493539135,35.83169679622202,0.09899826837804322,0.3,0.4853193036922357,0.9781827238791586,0.43428128884354766,0.3,0.6325944388049807,0.5494458291037355
TUR.10.4_1,2031,8,22.842034339904785,86.93377174549181,525.4822385277597,16289.94939436055,0.21839612473336606,36.57991122456734,0.13936794146590886,0.3,0.66794313864905,0.998608505882362,0.6113732112178115,0.3,0.7593082852497411,0.6444812139373058
