district_id,date.x,year,month,era5_value,variable,date.y,hist_value,bias
TUR.39.3_1,2010-11-01,2010,11,10.288124084472656,tas,2010-11-16,7.648552894592285,2.639571189880371
TUR.39.3_1,2010-12-01,2010,12,5.312458515167236,tas,2010-12-16,3.850339412689209,1.4621191024780273
TUR.39.3_1,2011-01-01,2011,1,1.4234343767166138,tas,2011-01-16,-3.113675832748413,4.537110209465027
TUR.39.3_1,2011-02-01,2011,2,1.9741970300674438,tas,2011-02-15,-3.2246549129486084,5.198851943016052
TUR.39.3_1,2011-03-01,2011,3,4.3264312744140625,tas,2011-03-16,4.414214134216309,-0.0877828598022461
TUR.39.3_1,2011-04-01,2011,4,7.908223628997803,tas,2011-04-16,7.465638637542725,0.4425849914550781
TUR.39.3_1,2011-05-01,2011,5,12.14083480834961,tas,2011-05-16,10.485058784484863,1.655776023864746
TUR.39.3_1,2011-06-01,2011,6,17.51350975036621,tas,2011-06-16,14.805014610290527,2.7084951400756836
TUR.39.3_1,2011-07-01,2011,7,22.893022537231445,tas,2011-07-16,19.52149772644043,3.3715248107910156
TUR.39.3_1,2011-08-01,2011,8,22.19549560546875,tas,2011-08-16,20.02356719970703,2.1719284057617188
TUR.39.3_1,2011-09-01,2011,9,19.06766700744629,tas,2011-09-16,14.181086540222168,4.886580467224121
TUR.39.3_1,2011-10-01,2011,10,10.55948543548584,tas,2011-10-16,9.59203052520752,0.9674549102783203
TUR.39.3_1,2011-11-01,2011,11,3.491351366043091,tas,2011-11-16,2.935635805130005,0.5557155609130859
TUR.39.3_1,2011-12-01,2011,12,2.3396387100219727,tas,2011-12-16,0.7821153402328491,1.5575233697891235
TUR.39.3_1,2012-01-01,2012,1,-1.8881373405456543,tas,2012-01-16,-3.1896848678588867,1.3015475273132324
TUR.39.3_1,2012-02-01,2012,2,-1.4137340784072876,tas,2012-02-15,1.8685882091522217,-3.2823222875595093
TUR.39.3_1,2012-03-01,2012,3,2.567261219024658,tas,2012-03-16,5.708232402801514,-3.1409711837768555
TUR.39.3_1,2012-04-01,2012,4,10.033713340759277,tas,2012-04-16,5.096277713775635,4.937435626983643
TUR.39.3_1,2012-05-01,2012,5,13.217303276062012,tas,2012-05-16,10.998221397399902,2.2190818786621094
TUR.39.3_1,2012-06-01,2012,6,20.978052139282227,tas,2012-06-16,16.170103073120117,4.807949066162109
TUR.39.3_1,2012-07-01,2012,7,24.323537826538086,tas,2012-07-16,21.765274047851563,2.5582637786865234
TUR.39.3_1,2012-08-01,2012,8,21.922985076904297,tas,2012-08-16,20.669198989868164,1.2537860870361328
TUR.39.3_1,2012-09-01,2012,9,20.07200050354004,tas,2012-09-16,15.979070663452148,4.092929840087891
TUR.39.3_1,2012-10-01,2012,10,14.323125839233398,tas,2012-10-16,12.090815544128418,2.2323102951049805
TUR.39.3_1,2012-11-01,2012,11,8.50345230102539,tas,2012-11-16,2.759671211242676,5.743781089782715
TUR.39.3_1,2012-12-01,2012,12,3.455005168914795,tas,2012-12-16,0.5256858468055725,2.9293193221092224
TUR.39.3_1,2013-01-01,2013,1,1.2815145254135132,tas,2013-01-16,-4.67022705078125,5.951741576194763
TUR.39.3_1,2013-02-01,2013,2,3.5805492401123047,tas,2013-02-15,-1.0035514831542969,4.584100723266602
TUR.39.3_1,2013-03-01,2013,3,5.433775424957275,tas,2013-03-16,5.1631059646606445,0.27066946029663086
TUR.39.3_1,2013-04-01,2013,4,10.171964645385742,tas,2013-04-16,7.439146995544434,2.7328176498413086
TUR.39.3_1,2013-05-01,2013,5,16.159278869628906,tas,2013-05-16,10.281835556030273,5.877443313598633
TUR.39.3_1,2013-06-01,2013,6,19.533061981201172,tas,2013-06-16,15.575818061828613,3.9572439193725586
TUR.39.3_1,2013-07-01,2013,7,22.02191162109375,tas,2013-07-16,19.031164169311523,2.9907474517822266
TUR.39.3_1,2013-08-01,2013,8,22.691274642944336,tas,2013-08-16,21.277965545654297,1.413309097290039
TUR.39.3_1,2013-09-01,2013,9,17.705583572387695,tas,2013-09-16,16.82541275024414,0.8801708221435547
TUR.39.3_1,2013-10-01,2013,10,10.291862487792969,tas,2013-10-16,8.828559875488281,1.4633026123046875
TUR.39.3_1,2013-11-01,2013,11,8.52591323852539,tas,2013-11-16,6.047892093658447,2.4780211448669434
TUR.39.3_1,2013-12-01,2013,12,0.3083363473415375,tas,2013-12-16,0.015680305659770966,0.2926560416817665
TUR.39.3_1,2014-01-01,2014,1,3.103843927383423,tas,2014-01-16,1.3682292699813843,1.7356146574020386
TUR.39.3_1,2014-02-01,2014,2,4.210344314575195,tas,2014-02-15,0.668240487575531,3.5421038269996643
TUR.39.3_1,2014-03-01,2014,3,5.699130058288574,tas,2014-03-16,2.9601714611053467,2.7389585971832275
TUR.39.3_1,2014-04-01,2014,4,9.7952241897583,tas,2014-04-16,6.086190700531006,3.709033489227295
TUR.39.3_1,2014-05-01,2014,5,13.179162979125977,tas,2014-05-16,10.652359962463379,2.5268030166625977
TUR.39.3_1,2014-06-01,2014,6,17.80739402770996,tas,2014-06-16,15.656049728393555,2.1513442993164063
TUR.39.3_1,2014-07-01,2014,7,22.69153594970703,tas,2014-07-16,19.51776123046875,3.1737747192382813
TUR.39.3_1,2014-08-01,2014,8,23.70003890991211,tas,2014-08-16,22.231346130371094,1.4686927795410156
TUR.39.3_1,2014-09-01,2014,9,17.551794052124023,tas,2014-09-16,17.153221130371094,0.3985729217529297
TUR.39.3_1,2014-10-01,2014,10,11.877646446228027,tas,2014-10-16,8.920174598693848,2.9574718475341797
TUR.39.3_1,2014-11-01,2014,11,6.283365726470947,tas,2014-11-16,5.233835220336914,1.0495305061340332
TUR.39.3_1,2014-12-01,2014,12,5.201344013214111,tas,2014-12-16,-2.452958822250366,7.6543028354644775
TUR.40.25_1,1981-01-01,1981,1,5.385644912719727,tas,1981-01-16,5.564450263977051,-0.17880535125732422
TUR.40.25_1,1981-02-01,1981,2,5.066308498382568,tas,1981-02-15,7.805441856384277,-2.739133358001709
TUR.40.25_1,1981-03-01,1981,3,8.354394912719727,tas,1981-03-16,9.498212814331055,-1.1438179016113281
TUR.40.25_1,1981-04-01,1981,4,10.795557022094727,tas,1981-04-16,12.243377685546875,-1.4478206634521484
TUR.40.25_1,1981-05-01,1981,5,14.22939395904541,tas,1981-05-16,14.26269245147705,-0.033298492431640625
TUR.40.25_1,1981-06-01,1981,6,21.320459365844727,tas,1981-06-16,19.16838264465332,2.1520767211914063
TUR.40.25_1,1981-07-01,1981,7,21.825096130371094,tas,1981-07-16,22.634498596191406,-0.8094024658203125
TUR.40.25_1,1981-08-01,1981,8,22.004297256469727,tas,1981-08-16,23.665626525878906,-1.6613292694091797
TUR.40.25_1,1981-09-01,1981,9,19.368555068969727,tas,1981-09-16,19.099103927612305,0.2694511413574219
TUR.40.25_1,1981-10-01,1981,10,17.340967178344727,tas,1981-10-16,15.407064437866211,1.9339027404785156
TUR.40.25_1,1981-11-01,1981,11,9.342187881469727,tas,1981-11-16,10.839510917663574,-1.4973230361938477
TUR.40.25_1,1981-12-01,1981,12,9.830957412719727,tas,1981-12-16,8.581114768981934,1.249842643737793
TUR.40.25_1,1982-01-01,1982,1,5.304101467132568,tas,1982-01-16,9.76810073852539,-4.463999271392822
TUR.40.25_1,1982-02-01,1982,2,3.3214354515075684,tas,1982-02-15,9.0496063232421875,-5.728170871734619
TUR.40.25_1,1982-03-01,1982,3,6.208642959594727,tas,1982-03-16,12.240981101989746,-6.0323381423950195
TUR.40.25_1,1982-04-01,1982,4,10.36782169342041,tas,1982-04-16,13.695263862609863,-3.327442169189453
TUR.40.25_1,1982-05-01,1982,5,14.902978897094727,tas,1982-05-16,18.185741424560547,-3.2827625274658203
TUR.40.25_1,1982-06-01,1982,6,20.548242568969727,tas,1982-06-16,18.714696884155273,1.8335456848144531
TUR.40.25_1,1982-07-01,1982,7,21.022119522094727,tas,1982-07-16,21.481435775756836,-0.4593162536621094
TUR.40.25_1,1982-08-01,1982,8,21.998193740844727,tas,1982-08-16,22.37203025817871,-0.3738365173339844
TUR.40.25_1,1982-09-01,1982,9,21.186670303344727,tas,1982-09-16,20.64620018005371,0.5404701232910156
TUR.40.25_1,1982-10-01,1982,10,16.086084365844727,tas,1982-10-16,14.945903778076172,1.1401805877685547
TUR.40.25_1,1982-11-01,1982,11,10.79775333404541,tas,1982-11-16,11.71811580657959,-0.9203624725341797
TUR.40.25_1,1982-12-01,1982,12,8.812891006469727,tas,1982-12-16,6.002707004547119,2.8101840019226074
TUR.40.25_1,1983-01-01,1983,1,4.885644435882568,tas,1983-01-16,4.934328556060791,-0.048684120178222656
TUR.40.25_1,1983-02-01,1983,2,4.451074123382568,tas,1983-02-15,6.091254234313965,-1.6401801109313965
TUR.40.25_1,1983-03-01,1983,3,7.569238662719727,tas,1983-03-16,8.63437271118164,-1.065134048461914
TUR.40.25_1,1983-04-01,1983,4,12.659326553344727,tas,1983-04-16,12.297191619873047,0.3621349334716797
TUR.40.25_1,1983-05-01,1983,5,17.263086318969727,tas,1983-05-16,17.264738082885742,-0.001651763916015625
TUR.40.25_1,1983-06-01,1983,6,19.576074600219727,tas,1983-06-16,20.986948013305664,-1.4108734130859375
TUR.40.25_1,1983-07-01,1983,7,22.474266052246094,tas,1983-07-16,21.380481719970703,1.0937843322753906
TUR.40.25_1,1983-08-01,1983,8,21.172510147094727,tas,1983-08-16,20.98975944519043,0.18275070190429688
TUR.40.25_1,1983-09-01,1983,9,19.357568740844727,tas,1983-09-16,20.06884765625,-0.7112789154052734
TUR.40.25_1,1983-10-01,1983,10,14.325586318969727,tas,1983-10-16,18.541051864624023,-4.215465545654297
TUR.40.25_1,1983-11-01,1983,11,9.750635147094727,tas,1983-11-16,13.117268562316895,-3.366633415222168
TUR.40.25_1,1983-12-01,1983,12,8.091943740844727,tas,1983-12-16,7.369291305541992,0.7226524353027344
TUR.40.25_1,1984-01-01,1984,1,6.951562881469727,tas,1984-01-16,5.510578155517578,1.4409847259521484
TUR.40.25_1,1984-02-01,1984,2,5.976709365844727,tas,1984-02-15,6.843386650085449,-0.8666772842407227
TUR.40.25_1,1984-03-01,1984,3,6.926660537719727,tas,1984-03-16,7.976880073547363,-1.0502195358276367
TUR.40.25_1,1984-04-01,1984,4,9.413965225219727,tas,1984-04-16,12.357237815856934,-2.943272590637207
TUR.40.25_1,1984-05-01,1984,5,17.261377334594727,tas,1984-05-16,16.303682327270508,0.95769500732421875
TUR.40.25_1,1984-06-01,1984,6,19.855127334594727,tas,1984-06-16,20.14134979248047,-0.2862224578857422
TUR.40.25_1,1984-07-01,1984,7,21.589258193969727,tas,1984-07-16,22.45469856262207,-0.86544036865234375
TUR.40.25_1,1984-08-01,1984,8,20.845117568969727,tas,1984-08-16,21.50923728942871,-0.6641197204589844
TUR.40.25_1,1984-09-01,1984,9,21.346092224121094,tas,1984-09-16,18.832462310791016,2.513629913330078
TUR.40.25_1,1984-10-01,1984,10,17.172510147094727,tas,1984-10-16,15.619348526000977,1.55316162109375
TUR.40.25_1,1984-11-01,1984,11,11.56337833404541,tas,1984-11-16,11.113490104675293,0.4498882293701172
TUR.40.25_1,1984-12-01,1984,12,6.920556545257568,tas,1984-12-16,7.233005046844482,-0.31244850158691406
TUR.40.25_1,1985-01-01,1985,1,6.409081935882568,tas,1985-01-16,2.9637293815612793,3.445352554321289
TUR.40.25_1,1985-02-01,1985,2,1.413476586341858,tas,1985-02-15,5.602628707885742,-4.189152121543884
TUR.40.25_1,1985-03-01,1985,3,5.787744522094727,tas,1985-03-16,6.073966026306152,-0.2862215042114258
TUR.40.25_1,1985-04-01,1985,4,11.854883193969727,tas,1985-04-16,10.69066333770752,1.164219856262207
TUR.40.25_1,1985-05-01,1985,5,17.630029678344727,tas,1985-05-16,15.307907104492188,2.322122573852539
TUR.40.25_1,1985-06-01,1985,6,20.473047256469727,tas,1985-06-16,19.572124481201172,0.9009227752685547
TUR.40.25_1,1985-07-01,1985,7,21.624414443969727,tas,1985-07-16,23.330062866210938,-1.705648422241211
