district_id,month,variable,era5_mean,era5_sd,n_era5,hist_mean,hist_sd,n_hist,method,delta_add,ratio_mult,correction
TUR.10.4_1,12,tas,3.9889522457824036,2.071041671191944,34,2.5371612796888634,1.8821463479473304,34,additive,1.4517909660935402,1.572210752905537,1.4517909660935402
TUR.39.3_1,1,hurs,81.34800088478352,5.071470040689211,34,83.70460196102367,3.8421865698558415,34,additive,-2.3566010762401532,0.9718462184750907,-2.3566010762401532
TUR.39.3_1,1,pr,3.389316623701769,1.7933890873992775,34,0.06939112742924515,0.03170037664733532,34,multiplicative,3.3199254962725235,48.84365983472015,48.84365983472015
TUR.39.3_1,1,tas,0.19465413514305563,2.283557436590094,34,-1.8277918193489313,2.663288542347282,34,additive,2.022445954491987,1,2.022445954491987
TUR.39.3_1,2,hurs,76.96683202567031,4.917654534906435,34,81.02914967256434,4.596560206836216,34,additive,-4.06231764689403,0.9498659721432386,-4.06231764689403
TUR.39.3_1,2,pr,3.0552637296564438,1.3981410320088523,34,0.06293818557306248,0.029322326287183606,34,multiplicative,2.992325544083381,48.5438800282812,48.5438800282812
TUR.39.3_1,2,tas,0.6430728590554174,2.1434116336981246,34,-0.2583551449043786,2.3605809370386868,34,additive,0.901428003959796,1,0.901428003959796
TUR.39.3_1,3,hurs,71.79994855487807,4.6837738612992785,34,75.92167843089385,4.941111134906666,34,additive,-4.1217298760157774,0.9457107645510301,-4.1217298760157774
TUR.39.3_1,3,pr,2.4751882745939144,1.1129833958349524,34,0.04390293954159407,0.02175584791431339,34,multiplicative,2.4312853350523205,56.3786457225466,56.3786457225466
TUR.39.3_1,3,tas,3.981262105352738,2.0642495969230636,34,3.0502588667852035,1.994497730809994,34,additive,0.9310032385675346,1.3052210580240877,0.9310032385675346
TUR.39.3_1,4,hurs,66.13404012436382,5.02601055536867,34,70.84075041378246,8.144595087461788,34,additive,-4.706710289418638,0.9335592824479324,-4.706710289418638
TUR.39.3_1,4,pr,2.4026729394407833,0.9396656081161092,34,0.03853173685424468,0.022555839012688945,34,multiplicative,2.3641412025865387,62.35568743058369,62.35568743058369
TUR.39.3_1,4,tas,8.88997195748722,1.6082753682852797,34,7.348586923935834,1.636455867304767,34,additive,1.5413850335513857,1.2097525754959477,1.5413850335513857
TUR.39.3_1,5,hurs,60.00959270018623,5.527197453774827,34,67.09106535070083,9.125187381927828,34,additive,-7.081472650514598,0.8944498404743155,-7.081472650514598
TUR.39.3_1,5,pr,1.73555227412897,0.7866796759354091,34,0.034571453983731126,0.01930425774516928,34,multiplicative,1.7009808201452388,50.201888382990724,50.201888382990724
TUR.39.3_1,5,tas,13.817664735457477,1.2647161031614254,34,11.298020054312314,1.5175302043683856,34,additive,2.519644681145163,1.2230164815633733,2.519644681145163
TUR.39.3_1,6,hurs,50.782164792386844,5.41233074614755,34,67.23197129193474,9.499904255281178,34,additive,-16.449806499547897,0.7553276189371344,-16.449806499547897
TUR.39.3_1,6,pr,0.8940955089295611,0.6544562992147787,34,0.032026343657087314,0.01813547947725598,34,multiplicative,0.8620691652724738,27.917501869799022,27.917501869799022
TUR.39.3_1,6,tas,18.533199085908777,0.9741669328921548,34,14.430200071895824,1.1145436445253123,34,additive,4.102999014012953,1.2843341737169627,4.102999014012953
TUR.39.3_1,7,hurs,43.18799841732436,4.2591128403156615,34,49.29246083427878,8.586955553627414,34,additive,-6.104462416954419,0.8761582945213952,-6.104462416954419
TUR.39.3_1,7,pr,0.31478979442652094,0.30671996956185,34,0.010419163244531612,0.009558685382504855,34,multiplicative,0.3043706311819893,30.212579171531363,30.212579171531363
TUR.39.3_1,7,tas,22.027135792900534,1.294274743686797,34,18.63220231673297,1.5417233019521093,34,additive,3.394933476167566,1.1822078473846696,3.394933476167566
TUR.39.3_1,8,hurs,43.04373293347806,4.091671983317523,34,39.798099012935864,6.485623516793121,34,additive,3.245633920542197,1.0815524862000883,3.245633920542197
TUR.39.3_1,8,pr,0.21928169581053011,0.24690932441521787,34,0.003849020375545987,0.004726689986546253,34,multiplicative,0.21543267543498412,56.97078072220514,56.97078072220514
TUR.39.3_1,8,tas,22.0891814512365,1.3408107274598906,34,19.351126222049487,1.3827349099541957,34,additive,2.7380552291870117,1.1414933269396568,2.7380552291870117
TUR.39.3_1,9,hurs,48.69534072340411,5.848046383365664,34,51.216441322775445,8.211264641890072,34,additive,-2.521100599371337,0.9507755608500228,-2.521100599371337
TUR.39.3_1,9,pr,0.6457917843671406,0.7014881599929582,34,0.01768181612725825,0.014812543716974408,34,multiplicative,0.6281099682398823,36.52293292268713,36.52293292268713
TUR.39.3_1,9,tas,18.04904343100155,1.125856199516962,34,15.583775464226218,1.4143737807254635,34,additive,2.4652679667753326,1.1581945256099557,2.4652679667753326
TUR.39.3_1,10,hurs,62.23803763016812,6.411441328360097,34,72.4569111992331,10.95455484184774,34,additive,-10.218873569064982,0.8589661993599702,-10.218873569064982
TUR.39.3_1,10,pr,1.7955724827068693,1.2238683614010657,34,0.05776062357814654,0.038621666908797495,34,multiplicative,1.7378118591287228,31.086445600393684,31.086445600393684
TUR.39.3_1,10,tas,12.322465503917021,1.5571008291564534,34,9.910324335098267,1.615747193261656,34,additive,2.4121411688187546,1.2433967938138966,2.4121411688187546
TUR.39.3_1,11,hurs,74.22094972406107,5.103589197968166,34,80.49934454525219,5.038081328933771,34,additive,-6.278394821191114,0.9220068827062095,-6.278394821191114
TUR.39.3_1,11,pr,2.657033126143848,1.5456760539051844,34,0.064987523104612,0.03191368556833962,34,multiplicative,2.592045603039236,40.88528073099135,40.88528073099135
TUR.39.3_1,11,tas,6.355240267865798,1.8727402283881514,34,4.355095531572314,1.7643864707292156,34,additive,2.0001447362934845,1.459265410320718,2.0001447362934845
TUR.39.3_1,12,hurs,81.53388352130585,5.191468207362364,34,84.87037815767177,3.0612271115988214,34,additive,-3.336494636365913,0.960687171321808,-3.336494636365913
TUR.39.3_1,12,pr,3.1979319330523994,1.6677181961773093,34,0.07994482512859737,0.03365562475189554,34,multiplicative,3.117987107923802,40.00173779739065,40.00173779739065
TUR.39.3_1,12,tas,2.2649909582208183,1.8010315219928896,34,0.8261541629977086,1.7570602439212764,34,additive,1.4388367952231098,2.741608115853676,1.4388367952231098
TUR.40.25_1,1,hurs,79.69959460171488,1.8718046131649948,34,74.47885468426873,2.7688782307860347,34,additive,5.220739917446153,1.0700969414685275,5.220739917446153
TUR.40.25_1,1,pr,2.8723075284677395,1.3125157267365692,34,0.03571365255972042,0.01604408163199984,34,multiplicative,2.836593875908019,80.42603661623976,80.42603661623976
TUR.40.25_1,1,tas,5.572880632737103,1.3934794943203286,34,6.350455291130963,1.8732566699401088,34,additive,-0.7775746583938599,0.8775560770454018,-0.7775746583938599
TUR.40.25_1,2,hurs,77.9319765654722,2.2016265512185615,34,74.38144661398495,2.88348202271895,34,additive,3.550529951487249,1.0477340803804653,3.550529951487249
TUR.40.25_1,2,pr,2.6457891359048733,1.162840324462653,34,0.03443641749703709,0.014658436538288945,34,multiplicative,2.611352718407836,76.83113773761504,76.83113773761504
TUR.40.25_1,2,tas,5.3388126492500305,1.6547011198594823,34,6.709144255694221,1.602460320866538,34,additive,-1.3703316064441902,0.7957516556182027,-1.3703316064441902
TUR.40.25_1,3,hurs,75.88537214147816,2.523465384351559,34,73.73085291245404,3.203712272178204,34,additive,2.1545192290241175,1.0292214065607288,2.1545192290241175
TUR.40.25_1,3,pr,2.3654596682857063,1.0010148347801746,34,0.022211662486798185,0.012933942065742573,34,multiplicative,2.343248005798908,106.49629084232892,106.49629084232892
TUR.40.25_1,3,tas,7.371814797906315,1.7030831172247456,34,8.702649340910071,1.7303113544071997,34,additive,-1.330834543003756,0.8470770806830434,-1.330834543003756
TUR.40.25_1,4,hurs,75.13076299399937,3.325458908771486,34,72.86631662705365,4.56531215531974,34,additive,2.2644463669457195,1.0310767233993132,2.2644463669457195
TUR.40.25_1,4,pr,1.7326920821386225,0.98715490991693,34,0.019276004277772325,0.013950059397728051,34,multiplicative,1.71341607786085,89.88855040547153,89.88855040547153
TUR.40.25_1,4,tas,11.492973075193518,1.5735484248200478,34,12.247607651878806,1.424699194610368,34,additive,-0.7546345766852873,0.9383851444188347,-0.7546345766852873
TUR.40.25_1,5,hurs,74.04889239114048,3.762145020555391,34,72.04334438548369,4.222375540470279,34,additive,2.0055480056567916,1.0278380747418618,2.0055480056567916
TUR.40.25_1,5,pr,1.164249359684832,0.8687607797317137,34,0.015679233039811474,0.009057815818626075,34,multiplicative,1.1485701266450206,74.25422893636836,74.25422893636836
TUR.40.25_1,5,tas,16.169156551361084,1.1412453443649058,34,16.114473988028134,1.0070903212286402,34,additive,0.05468256333294974,1.0033933818363276,0.05468256333294974
TUR.40.25_1,6,hurs,70.84856409654115,4.255254063522742,34,69.46378292756923,4.663183620936631,34,additive,1.3847811689719265,1.0199352973680667,1.3847811689719265
TUR.40.25_1,6,pr,1.316244567580083,0.9779586904403669,34,0.019807603003060007,0.014369518841374664,34,multiplicative,1.2964369645770228,66.45148165463236,66.45148165463236
TUR.40.25_1,6,tas,20.828889285816867,0.8566954591377585,34,20.42116658827838,0.9704301002437274,34,additive,0.4077226975384889,1.0199656907834305,0.4077226975384889
TUR.40.25_1,7,hurs,69.68369269780054,4.442255101770636,34,63.542823006125055,3.6084332224701625,34,additive,6.1408696916754835,1.0966414364543349,6.1408696916754835
TUR.40.25_1,7,pr,0.9834311766659513,0.8166541869977015,34,0.01356789670920561,0.011960654533096112,34,multiplicative,0.9698632799567456,72.48221281038411,72.48221281038411
TUR.40.25_1,7,tas,23.183280608233282,1.0964780559611522,34,23.410980785594266,0.9989643774797075,34,additive,-0.22770017736098325,0.9902737873544752,-0.22770017736098325
TUR.40.25_1,8,hurs,70.08052440445934,3.3394809623400357,34,60.68380131441004,4.3033959298033935,34,additive,9.3967230900493,1.1548473049894115,9.3967230900493
TUR.40.25_1,8,pr,0.95695488571244125,0.9773202006874766,34,0.012115546301442116,0.01164841528035043,34,multiplicative,0.9448393394109992,78.98569836661305,78.98569836661305
TUR.40.25_1,8,tas,23.394024287953098,1.254446424905233,34,23.137351092170267,1.1931563052881613,34,additive,0.256673195782831,1.0110934564099556,0.256673195782831
TUR.40.25_1,9,hurs,70.65801729253626,3.420275834639318,34,65.44820213317871,4.017724261607326,34,additive,5.209815159357547,1.0796021126562994,5.209815159357547
TUR.40.25_1,9,pr,1.5561063313747154,1.1509262880417355,34,0.01289381292222328,0.009910761235715007,34,multiplicative,1.543212518452492,120.68628114594951,120.68628114594951
TUR.40.25_1,9,tas,20.092898593229407,1.0684641993249449,34,20.169055377735813,1.0009205019865548,34,additive,-0.07615678450640573,0.9962240777726024,-0.07615678450640573
TUR.40.25_1,10,hurs,76.38349403290394,2.868536304748747,34,71.64181630751666,3.4133689050069833,34,additive,4.741677725387277,1.0661858949113463,4.741677725387277
TUR.40.25_1,10,pr,2.6475614822086166,1.4782118919078897,34,0.029138099648715818,0.021542672131841512,34,multiplicative,2.618423382559901,90.86253098613795,90.86253098613795
TUR.40.25_1,10,tas,15.742606976452995,1.420340760707659,34,16.503221652087042,1.4750194127432599,34,additive,-0.7606146756340468,0.9539111397962798,-0.7606146756340468
TUR.40.25_1,11,hurs,78.32382364579163,2.6983854231565134,34,74.13723822201,2.6336563822152836,34,additive,4.1865854237816365,1.0564707497094046,4.1865854237816365
TUR.40.25_1,11,pr,2.862311007345424,1.4340958384812408,34,0.030304431833107683,0.017691933546405,34,multiplicative,2.8320065755123163,94.45189479574206,94.45189479574206
TUR.40.25_1,11,tas,10.97481333508211,1.5836563821437937,34,11.938223137575037,1.8287979989012875,34,additive,-0.9634098024929258,0.9193004024643637,-0.9634098024929258
TUR.40.25_1,12,hurs,79.17612802973173,2.1162455464416907,34,74.99654814776252,2.266021144346108,34,additive,4.179579881969204,1.0557302967295823,4.179579881969204
TUR.40.25_1,12,pr,3.4718635783475986,1.408768421134086,34,0.037814224111464095,0.0181678178621383,34,multiplicative,3.4340493542361346,91.81369338991773,91.81369338991773
TUR.40.25_1,12,tas,7.519613111720366,1.4172860669621532,34,8.64500911095563,1.7798651134574686,34,additive,-1.1253959992352645,0.8698213055890162,-1.1253959992352645
TUR.59.4_1,1,hurs,73.96523776829049,5.557784502755986,34,79.66709967220531,3.7940633271607114,34,additive,-5.701861903914818,0.928428900670723,-5.701861903914818
TUR.59.4_1,1,pr,3.907464127549354,2.4734660088350457,34,0.08839699516401571,0.038921530704318315,34,multiplicative,3.8190671323853382,44.2035854306956,44.2035854306956
TUR.59.4_1,1,tas,4.08517410474665,1.4318697476215756,34,2.582896698047133,1.8435847695641423,34,additive,1.502277406699517,1.5816250444066746,1.502277406699517
TUR.59.4_1,2,hurs,71.82431769939517,4.678548219118997,34,78.54341372321633,4.01091928651937,34,additive,-6.719096023821166,0.9144537306781829,-6.719096023821166
TUR.59.4_1,2,pr,3.6109473407268524,1.800730489317433,34,0.07157030356500078,0.03424152311819649,34,multiplicative,3.539377037161852,50.45315110962689,50.45315110962689
TUR.59.4_1,2,tas,4.29645570937325,1.5051783061027084,34,3.786596606759464,1.4985700627975223,34,additive,0.509859102613786,1.1346483810035732,0.509859102613786
TUR.59.4_1,3,hurs,69.24166071653569,3.946487453409802,34,74.59284232644474,5.026983496310079,34,additive,-5.351181609909048,0.9282614599066975,-5.351181609909048
TUR.59.4_1,3,pr,2.4830394825514626,1.3111094402809162,34,0.049830972189631534,0.030056980373256402,34,multiplicative,2.433208510361831,49.82924019829008,49.82924019829008
TUR.59.4_1,3,tas,7.005456019850338,1.7756941037430993,34,5.831120161449208,1.6872428840628386,34,additive,1.1743358584011299,1.2013911265565949,1.1743358584011299
TUR.59.4_1,4,hurs,65.30930711908773,5.30489377075454,34,70.14076793895049,6.8449752308021,34,additive,-4.831460819862755,0.9311176515194702,-4.831460819862755
TUR.59.4_1,4,pr,1.95119280894013,0.8469102839524361,34,0.03609729800647234,0.022891673806123343,34,multiplicative,1.9150955109336576,54.05370808059583,54.05370808059583
TUR.59.4_1,4,tas,11.189932107925415,1.390644059365943,34,9.983855640186983,1.6503741320941017,34,additive,1.2060764677384324,1.1208026749589344,1.2060764677384324
TUR.59.4_1,5,hurs,60.016833627480366,5.753670215451482,34,64.4346840802361,8.848003230562371,34,additive,-4.417850452755729,0.9314367639755247,-4.417850452755729
TUR.59.4_1,5,pr,1.5062294909182716,0.8051969316836269,34,0.02765696295126177,0.018747767283253673,34,multiplicative,1.4785725279670099,54.461131309775794,54.461131309775794
TUR.59.4_1,5,tas,15.864034484414493,1.1962771336755245,34,14.217285801382626,1.5799607104268132,34,additive,1.6467486830318663,1.1158272194874017,1.6467486830318663
TUR.59.4_1,6,hurs,49.1506001640188,5.107288214887841,34,63.00373761794146,7.99438904685936,34,additive,-13.853137453922663,0.7801219740655874,-13.853137453922663
TUR.59.4_1,6,pr,0.5695143910672735,0.5730271045455221,34,0.026945041400133905,0.018030127874149295,34,multiplicative,0.5425693496671397,21.136148303132437,21.136148303132437
TUR.59.4_1,6,tas,20.857896524317123,0.9084068377750188,34,17.619786851546344,1.1709212543636174,34,additive,3.238109672770779,1.1837768924251542,3.238109672770779
TUR.59.4_1,7,hurs,42.917998823711706,4.956275961188309,34,49.85714239232681,7.187990620304506,34,additive,-6.939143568615101,0.8608194686728965,-6.939143568615101
TUR.59.4_1,7,pr,0.2367625810096369,0.2447984981285554,34,0.00873079751953382,0.009124004048399104,34,multiplicative,0.22803178349010308,27.118093218851648,27.118093218851648
TUR.59.4_1,7,tas,24.286993419422824,1.00028691087599,34,21.485249407151166,1.353128136824917,34,additive,2.8017440122716586,1.1304031412052924,2.8017440122716586
TUR.59.4_1,8,hurs,45.13085051472839,3.962158951709851,34,42.85028558618882,5.315438635463191,34,additive,2.280564928539569,1.0532216972965665,2.280564928539569
TUR.59.4_1,8,pr,0.22406202272566803,0.20790511684208637,34,0.002912845328222936,0.0036132765257991593,34,multiplicative,0.22114917739744508,76.92204613636777,76.92204613636777
TUR.59.4_1,8,tas,24.116240108714383,1.0103634411335802,34,22.193850236780502,1.2081723675753195,34,additive,1.9223898719338806,1.0866181330154252,1.9223898719338806
TUR.59.4_1,9,hurs,50.258347520278306,5.634004770473076,34,54.704599268296185,6.548324677039658,34,additive,-4.446251748017879,0.9187225241115204,-4.446251748017879
TUR.59.4_1,9,pr,0.423033140709295,0.48422881554428493,34,0.018706228027654374,0.01866258908689943,34,multiplicative,0.4043269126816406,22.614561315295816,22.614561315295816
TUR.59.4_1,9,tas,20.241812369402716,0.8306991122400653,34,18.460451630985034,1.1620800325575709,34,additive,1.781360738417682,1.096496054052532,1.781360738417682
TUR.59.4_1,10,hurs,59.07876095993094,6.0372082488651575,34,72.58478658339557,7.971015659461532,34,additive,-13.50602562346463,0.8139275975145699,-13.50602562346463
TUR.59.4_1,10,pr,1.3504285626113415,1.0637233755037645,34,0.0615301230812774,0.03693096459395819,34,multiplicative,1.288898439530064,21.947438018732885,21.947438018732885
TUR.59.4_1,10,tas,15.030350657070384,1.311906371162512,34,13.319633848526898,1.7035245615312966,34,additive,1.710716808543486,1.128435723383844,1.710716808543486
TUR.59.4_1,11,hurs,68.3005125646211,5.15420446655561,34,78.18188925350414,5.582227774369054,34,additive,-9.881376688883037,0.8736104130607185,-9.881376688883037
TUR.59.4_1,11,pr,2.767258230377646,1.818878062800634,34,0.07031601511270684,0.03864641420395845,34,multiplicative,2.696942215264939,39.354594055737,39.354594055737
TUR.59.4_1,11,tas,9.545430141336778,1.4567927801804903,34,8.254818944370045,1.55549918442502,34,additive,1.2906111969667329,1.156346396651977,1.2906111969667329
TUR.59.4_1,12,hurs,74.69800445544051,4.963174137398313,34,81.95680483649758,3.0878028785026337,34,additive,-7.258800381057071,0.9114313888207544,-7.258800381057071
TUR.59.4_1,12,pr,3.767324374002569,2.160227746658533,34,0.09650470798506457,0.03927792473587795,34,multiplicative,3.670819666017504,39.037726269122686,39.037726269122686
TUR.59.4_1,12,tas,5.645751048536861,1.2700298431366084,34,4.677520099808188,1.4587163910885312,34,additive,0.9682309487286735,1.2069966409697261,0.9682309487286735
TUR.81.6_1,1,hurs,80.73816743894703,1.9707883328451623,34,75.33031777774586,4.049731999128238,34,additive,5.407849661201169,1.071788488628927,5.407849661201169
TUR.81.6_1,1,pr,3.326718633665758,1.2560430413793215,34,0.05385315237457261,0.019548784390942688,34,multiplicative,3.2728654812911855,61.773888565091816,61.773888565091816
TUR.81.6_1,1,tas,3.288015205193968,1.7623132742488858,34,3.1891246201360928,2.0173294759651825,34,additive,0.0988905850578754,1.0310086926153597,0.0988905850578754
TUR.81.6_1,2,hurs,79.16830130074534,2.483387233296895,34,73.69075236600987,3.3497319990702024,34,additive,5.4775489347354664,1.0743315648010945,5.4775489347354664
TUR.81.6_1,2,pr,3.1963537089964924,1.4053032641003376,34,0.04778036182088887,0.017545212120175055,34,multiplicative,3.1485733471756037,66.8968083786903,66.8968083786903
TUR.81.6_1,2,tas,3.254984100951868,2.0337708540849895,34,4.07479800897486,1.8199791175916713,34,additive,-0.8198139080229923,0.7988087001570806,-0.8198139080229923
TUR.81.6_1,3,hurs,77.70265187694758,3.1306405399077257,34,72.64340669968549,3.7558361420796484,34,additive,5.059245177262099,1.069644932790356,5.059245177262099
TUR.81.6_1,3,pr,2.8701437957146587,1.1190848341079789,34,0.037562410264988154,0.0132848641017805,34,multiplicative,2.8325813854496706,76.41000072857183,76.41000072857183
TUR.81.6_1,3,tas,5.75639481754864,1.9666765377175144,34,6.576455880613888,2.0237578261523823,34,additive,-0.8200610630652481,0.8753034950811989,-0.8200610630652481
TUR.81.6_1,4,hurs,78.06034523508791,3.3166153725739558,34,73.25407880895278,4.596448961345499,34,additive,4.8062664261351244,1.0656109052803722,4.8062664261351244
TUR.81.6_1,4,pr,2.2771167237969006,1.007238307669901,34,0.03740073074860608,0.0173188277830222,34,multiplicative,2.2397159930482946,60.8842842965513,60.8842842965513
TUR.81.6_1,4,tas,10.196176486856798,1.6431833460514464,34,10.167871391071992,1.5107533385062282,34,additive,0.028305095784805445,1.0027837779114377,0.028305095784805445
TUR.81.6_1,5,hurs,79.45793331302733,3.0918695234210993,34,75.41768735997817,4.48459909417101,34,additive,4.040245953049151,1.0535715969884432,4.040245953049151
TUR.81.6_1,5,pr,1.8676502099808525,1.1272591068015574,34,0.03861409966724322,0.015379194336744631,34,multiplicative,1.8290361103136092,48.3670531250325,48.3670531250325
TUR.81.6_1,5,tas,14.500337740954231,1.134100533916982,34,13.807048853705911,0.9714557364486766,34,additive,0.69328888724832,1.050212677205255,0.69328888724832
TUR.81.6_1,6,hurs,78.35522413446051,3.307744071515033,34,76.53575942095588,4.522085952223288,34,additive,1.8194647135046296,1.023772740053409,1.8194647135046296
TUR.81.6_1,6,pr,2.1130342952468815,1.0927075078341453,34,0.04714441321351949,0.01975490975614606,34,multiplicative,2.0658898820333618,44.8204601821395,44.8204601821395
TUR.81.6_1,6,tas,18.48125670937931,0.8282896441364135,34,17.234752851374008,0.9308610164213064,34,additive,1.2465038580053012,1.0723250207737052,1.2465038580053012
TUR.81.6_1,7,hurs,78.18828618446331,3.8561204645571605,34,71.0212469661937,5.3835564328996846,34,additive,7.167039218269608,1.1009140155154011,7.167039218269608
TUR.81.6_1,7,pr,2.057269812506788,1.5205045706211784,34,0.03606336685719297,0.024036146179084485,34,multiplicative,2.021206445649595,57.04597190421387,57.04597190421387
TUR.81.6_1,7,tas,20.930983038509595,1.126282740445559,34,19.722290319554947,1.0949875619002893,34,additive,1.208692718954648,1.0612856163949789,1.208692718954648
TUR.81.6_1,8,hurs,77.19838851607918,3.707259623441131,34,68.1868699017693,6.638624219214299,34,additive,9.011518614309878,1.1321591477551611,9.011518614309878
TUR.81.6_1,8,pr,1.882356300511781,1.6295620279735075,34,0.026965626042938846,0.018885217322704827,34,multiplicative,1.855390674468842,69.80577040986928,69.80577040986928
