district_id,species,year_min,year_max,Lambda_import,p_ge1_major_mean,p_ge1_major_p2_5,p_ge1_major_p97_5,mean_q_import_mean,mean_q_import_p2_5,mean_q_import_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_mean,mean_p_est_p2_5,mean_p_est_p97_5
TUR.10.4_1,aegypti,2025,2075,1.1397090351891614,0.006866022089068443,0.006859844473914384,0.0068721993323999945,1.8296796198330993e-4,1.8296796198330993e-4,1.8296796198330993e-4,1.12568910587324e-5,1.124672813985759e-5,1.1267053694802554e-5,0.03731444824786278,0.037278816753453646,0.037350115318372006
TUR.39.3_1,albopictus,2025,2075,0.08930304385722287,2.549674051372879e-4,2.5411390438091205e-4,2.5586664216146473e-4,1.4338026506301598e-5,1.4338026506301598e-5,1.4338026506301598e-5,4.166657146521169e-7,4.1527075447806626e-7,4.1813542515514143e-7,0.01837924979802065,0.018316007302475346,0.01844558709076957
TUR.40.25_1,albopictus,2025,2075,239.1124383502067,0.9906192206377626,0.9906052497474276,0.9906333131356443,0.037558238947917745,0.037558238947917745,0.037558238947917745,0.007526848627372318,0.007524463573235115,0.007529263784537737,0.13761034005872158,0.1375643324365227,0.13765674133144928
TUR.59.4_1,albopictus,2025,2075,73.93375411456199,0.39949193212568673,0.39896089362084164,0.4000668576590697,0.011790003984745676,0.011790003984745676,0.011790003984745676,8.315461638029319e-4,8.301052676881574e-4,8.331067086187509e-4,0.04716793561320735,0.04708473932951913,0.047255614106187296
TUR.81.6_1,aegypti,2025,2075,0.15407302510008414,0.0013452978240105621,0.0013440738859198415,0.00134653439915986,2.47370059369938e-5,2.47370059369938e-5,2.47370059369938e-5,2.199660478326071e-6,2.1976579056346003e-6,2.2016837152800582e-6,0.05577939419805243,0.055725836079950956,0.05583239761677943
