district_id,province_name,district_name,pi_scenario,year,month,V_TR,rate_pp_year,pi_weighted,seasonal_multiplier,M_climate,eta,days_in_month,d_days,lambda_import_per_day,lambda_import_window,lambda_import,expected_imported_cases_per_month,q_import_month,eta_sens,scale_factor
TUR.59.4_1,Mugla,Fethiye,main,2046,11,0.3169429862769339,2.781819323442242e-4,2.2636392160824137e-5,0.7251823004971923,1.1376963717529034,0.25,30,3,1.0761668594981067e-6,3.22850057849432e-6,3.22850057849432e-5,3.22850057849432e-5,3.228495366935924e-6,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,main,2046,12,0.3169429862769339,2.781819323442242e-4,2.041906373539959e-5,0.6541469635058071,1.1376963717529034,0.25,31,3,9.707518555914884e-7,2.912255566774466e-6,3.0093307523336143e-5,3.0093307523336143e-5,2.912251326203652e-6,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,main,2047,1,0.3169429862769339,2.781819323442242e-4,1.964371061158321e-5,0.6281034622015411,1.1398771555432696,0.25,31,3,9.338904454192616e-7,2.801671336257785e-6,2.895060380799711e-5,2.895060380799711e-5,2.801667411622688e-6,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,main,2047,2,0.3169429862769339,2.781819323442242e-4,2.0471890786577518e-5,0.6545846179366359,1.1398771555432696,0.25,28,3,9.732633300949692e-7,2.9197899902849075e-6,2.7251373242659138e-5,2.7251373242659138e-5,2.9197857277507566e-6,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,main,2047,3,0.3169429862769339,2.781819323442242e-4,2.03819821210649e-5,0.6517097770197132,1.1398771555432696,0.25,31,3,9.689889419540077e-7,2.906966825862023e-6,3.003865720057424e-5,3.003865720057424e-5,2.9069626006350546e-6,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,main,2047,4,0.3169429862769339,2.781819323442242e-4,2.5061749909571773e-5,0.8013462854757657,1.1398771555432696,0.25,30,3,1.1914718786498032e-6,3.5744156359494097e-6,3.57441563594941e-5,3.57441563594941e-5,3.5744092476974743e-6,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,main,2047,5,0.3169429862769339,2.781819323442242e-4,3.4502175719430817e-5,1.103207914941687,1.1398771555432696,0.25,31,3,1.6402833908351886e-6,4.920850172505566e-6,5.0848785115890844e-5,5.0848785115890844e-5,4.920838065136657e-6,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,main,2047,6,0.3169429862769339,2.781819323442242e-4,3.9074262383254066e-5,1.2494033544433176,1.1398771555432696,0.25,30,3,1.8576470109475513e-6,5.572941032842654e-6,5.572941032842654e-5,5.572941032842654e-5,5.572925504071513e-6,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,main,2047,7,0.3169429862769339,2.781819323442242e-4,4.4838639527200463e-5,1.4337240087847871,1.1398771555432696,0.25,31,3,2.1316938468518824e-6,6.395081540555647e-6,6.608250925240834e-5,6.608250925240834e-5,6.3950610920127104e-6,0.15,0.6
TUR.59.4_1,Mugla,Fethiye,main,2047,8,0.3169429862769339,2.781819323442242e-4,4.7982608288088535e-5,1.5342554185233497,1.1398771555432696,0.25,31,3,2.2811626740274707e-6,6.843488022082413e-6,7.071604289485159e-5,7.071604289485159e-5,6.8434646054438275e-6,0.15,0.6
