district_id,year,species,Lambda_import_year,p_ge1_major_year_mean,p_ge1_major_year_p2_5,p_ge1_major_year_p97_5,mean_q_import_year_mean,mean_q_import_year_p2_5,mean_q_import_year_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_year_mean,mean_p_est_year_p2_5,mean_p_est_year_p97_5,mean_temp_c_year,mean_rh_year
TUR.10.4_1,2025,aegypti,0.023339772865035243,2.549681401564641e-7,2.549681401564641e-7,2.549681401564641e-7,1.9115857818375695e-4,1.9115857818375695e-4,1.9115857818375695e-4,2.124734507976325e-8,2.124734507976325e-8,2.124734507976325e-8,6.664972876792759e-5,6.664972876792759e-5,6.664972876792759e-5,11.987555373027492,82.00079144941334
TUR.10.4_1,2026,aegypti,0.022567114876814898,1.707005040652021e-7,1.707005040652021e-7,1.707005040652021e-7,1.8483098352996738e-4,1.8483098352996738e-4,1.8483098352996738e-4,1.4225042005844142e-8,1.4225042005844142e-8,1.4225042005844142e-8,4.604166740494279e-5,4.604166740494279e-5,4.604166740494279e-5,12.571779522612262,79.88245572553639
TUR.10.4_1,2027,aegypti,0.023083389962273798,1.686578828818952e-7,1.686578828818952e-7,1.686578828818952e-7,1.890589646490933e-4,1.890589646490933e-4,1.890589646490933e-4,1.4054823579940439e-8,1.4054823579940439e-8,1.4054823579940439e-8,4.447348195817565e-5,4.447348195817565e-5,4.447348195817565e-5,12.158861481462486,81.48944526817962
TUR.10.4_1,2028,aegypti,0.022390774658325518,0,0,0,1.831268400967756e-4,1.831268400967756e-4,1.831268400967756e-4,3.2886646662011626e-18,3.2886646662011626e-18,3.2886646662011626e-18,1.1907141939104804e-14,1.1907141939104804e-14,1.1907141939104804e-14,11.52963851721542,83.77635818627044
TUR.10.4_1,2029,aegypti,0.02539449660329965,1.270506358937995e-4,1.270506358937995e-4,1.270506358937995e-4,2.0798528198567867e-4,2.0798528198567867e-4,2.0798528198567867e-4,1.0587854796660528e-5,1.0587854796660528e-5,1.0587854796660528e-5,0.0342220853300359,0.0342220853300359,0.0342220853300359,13.321432067269651,80.11147806948983
TUR.10.4_1,2030,aegypti,0.02466717953822914,8.706146914505553e-11,8.706146914505553e-11,8.706146914505553e-11,2.0202911734032436e-4,2.0202911734032436e-4,2.0202911734032436e-4,7.255119917099189e-12,7.255119917099189e-12,7.255119917099189e-12,2.548718922024129e-8,2.548718922024129e-8,2.548718922024129e-8,13.04720964363671,79.66073216901783
TUR.10.4_1,2031,aegypti,0.024058109373840945,2.3543928712510542e-5,2.3543928712510542e-5,2.3543928712510542e-5,1.970412722641183e-4,1.970412722641183e-4,1.970412722641183e-4,1.9619940593773593e-6,1.9619940593773593e-6,1.9619940593773593e-6,0.005956815536435502,0.005956815536435502,0.005956815536435502,12.51264945995268,81.87432533409759
TUR.10.4_1,2032,aegypti,0.025439061236297217,3.8999542317674774e-5,3.8999542317674774e-5,3.8999542317674774e-5,2.0805482105989057e-4,2.0805482105989057e-4,2.0805482105989057e-4,3.2499618598028547e-6,3.2499618598028547e-6,3.2499618598028547e-6,0.009344916279457235,0.009344916279457235,0.009344916279457235,13.1178748938586,78.91104306684498
TUR.10.4_1,2033,aegypti,0.024526308677413053,3.437022266794543e-8,3.437022266794543e-8,3.437022266794543e-8,2.008754891825356e-4,2.008754891825356e-4,2.008754891825356e-4,2.864185241505785e-9,2.864185241505785e-9,2.864185241505785e-9,1.0306113605372072e-5,1.0306113605372072e-5,1.0306113605372072e-5,12.991372260763812,83.02621958560312
TUR.10.4_1,2034,aegypti,0.023590985362700986,1.0270615625085355e-4,1.0270615625085355e-4,1.0270615625085355e-4,1.9321584449516482e-4,1.9321584449516482e-4,1.9321584449516482e-4,8.558846354242286e-6,8.558846354242286e-6,8.558846354242286e-6,0.026499990485015074,0.026499990485015074,0.026499990485015074,12.21449005188005,80.53120984540944
