year,month,M_climate,deltaT_centered
2024,1,1,0
2024,2,1,0
2024,3,1,0
2024,4,1,0
2024,5,1,0
2024,6,1,0
2024,7,1,0
2024,8,1,0
2024,9,1,0
2024,10,1,0
2024,11,1,0
2024,12,1,0
2025,1,1.0920669637443554,0.7082074134181191
2025,2,1.0920669637443554,0.7082074134181191
2025,3,1.0920669637443554,0.7082074134181191
2025,4,1.0920669637443554,0.7082074134181191
2025,5,1.0920669637443554,0.7082074134181191
2025,6,1.0920669637443554,0.7082074134181191
2025,7,1.0920669637443554,0.7082074134181191
2025,8,1.0920669637443554,0.7082074134181191
2025,9,1.0920669637443554,0.7082074134181191
2025,10,1.0920669637443554,0.7082074134181191
2025,11,1.0920669637443554,0.7082074134181191
2025,12,1.0920669637443554,0.7082074134181191
2026,1,1.0346927801457857,0.2668675395829663
2026,2,1.0346927801457857,0.2668675395829663
2026,3,1.0346927801457857,0.2668675395829663
2026,4,1.0346927801457857,0.2668675395829663
2026,5,1.0346927801457857,0.2668675395829663
2026,6,1.0346927801457857,0.2668675395829663
2026,7,1.0346927801457857,0.2668675395829663
2026,8,1.0346927801457857,0.2668675395829663
2026,9,1.0346927801457857,0.2668675395829663
2026,10,1.0346927801457857,0.2668675395829663
2026,11,1.0346927801457857,0.2668675395829663
2026,12,1.0346927801457857,0.2668675395829663
2027,1,1.022910682808236,0.17623602160181484
2027,2,1.022910682808236,0.17623602160181484
2027,3,1.022910682808236,0.17623602160181484
2027,4,1.022910682808236,0.17623602160181484
2027,5,1.022910682808236,0.17623602160181484
2027,6,1.022910682808236,0.17623602160181484
2027,7,1.022910682808236,0.17623602160181484
2027,8,1.022910682808236,0.17623602160181484
2027,9,1.022910682808236,0.17623602160181484
2027,10,1.022910682808236,0.17623602160181484
2027,11,1.022910682808236,0.17623602160181484
2027,12,1.022910682808236,0.17623602160181484
2028,1,1.0124754719962425,0.09596516920186637
2028,2,1.0124754719962425,0.09596516920186637
2028,3,1.0124754719962425,0.09596516920186637
2028,4,1.0124754719962425,0.09596516920186637
2028,5,1.0124754719962425,0.09596516920186637
2028,6,1.0124754719962425,0.09596516920186637
2028,7,1.0124754719962425,0.09596516920186637
2028,8,1.0124754719962425,0.09596516920186637
2028,9,1.0124754719962425,0.09596516920186637
2028,10,1.0124754719962425,0.09596516920186637
2028,11,1.0124754719962425,0.09596516920186637
2028,12,1.0124754719962425,0.09596516920186637
2029,1,1.013066966468568,0.1005151266812927
2029,2,1.013066966468568,0.1005151266812927
2029,3,1.013066966468568,0.1005151266812927
2029,4,1.013066966468568,0.1005151266812927
2029,5,1.013066966468568,0.1005151266812927
2029,6,1.013066966468568,0.1005151266812927
2029,7,1.013066966468568,0.1005151266812927
2029,8,1.013066966468568,0.1005151266812927
2029,9,1.013066966468568,0.1005151266812927
2029,10,1.013066966468568,0.1005151266812927
2029,11,1.013066966468568,0.1005151266812927
2029,12,1.013066966468568,0.1005151266812927
2030,1,0.9974564586022555,-0.01956570305957328
2030,2,0.9974564586022555,-0.01956570305957328
2030,3,0.9974564586022555,-0.01956570305957328
2030,4,0.9974564586022555,-0.01956570305957328
2030,5,0.9974564586022555,-0.01956570305957328
2030,6,0.9974564586022555,-0.01956570305957328
2030,7,0.9974564586022555,-0.01956570305957328
2030,8,0.9974564586022555,-0.01956570305957328
2030,9,0.9974564586022555,-0.01956570305957328
2030,10,0.9974564586022555,-0.01956570305957328
2030,11,0.9974564586022555,-0.01956570305957328
2030,12,0.9974564586022555,-0.01956570305957328
2031,1,1.1308156788507484,1.0062744526980651
2031,2,1.1308156788507484,1.0062744526980651
2031,3,1.1308156788507484,1.0062744526980651
2031,4,1.1308156788507484,1.0062744526980651
2031,5,1.1308156788507484,1.0062744526980651
2031,6,1.1308156788507484,1.0062744526980651
2031,7,1.1308156788507484,1.0062744526980651
2031,8,1.1308156788507484,1.0062744526980651
2031,9,1.1308156788507484,1.0062744526980651
2031,10,1.1308156788507484,1.0062744526980651
2031,11,1.1308156788507484,1.0062744526980651
2031,12,1.1308156788507484,1.0062744526980651
2032,1,1.090541498025257,0.6964730617327461
2032,2,1.090541498025257,0.6964730617327461
2032,3,1.090541498025257,0.6964730617327461
2032,4,1.090541498025257,0.6964730617327461
2032,5,1.090541498025257,0.6964730617327461
2032,6,1.090541498025257,0.6964730617327461
2032,7,1.090541498025257,0.6964730617327461
2032,8,1.090541498025257,0.6964730617327461
2032,9,1.090541498025257,0.6964730617327461
2032,10,1.090541498025257,0.6964730617327461
2032,11,1.090541498025257,0.6964730617327461
2032,12,1.090541498025257,0.6964730617327461
2033,1,1.0710057886806905,0.5461983744668508
2033,2,1.0710057886806905,0.5461983744668508
2033,3,1.0710057886806905,0.5461983744668508
2033,4,1.0710057886806905,0.5461983744668508
2033,5,1.0710057886806905,0.5461983744668508
2033,6,1.0710057886806905,0.5461983744668508
2033,7,1.0710057886806905,0.5461983744668508
2033,8,1.0710057886806905,0.5461983744668508
2033,9,1.0710057886806905,0.5461983744668508
2033,10,1.0710057886806905,0.5461983744668508
2033,11,1.0710057886806905,0.5461983744668508
2033,12,1.0710057886806905,0.5461983744668508
2034,1,1.088238423588898,0.6787571045299838
2034,2,1.088238423588898,0.6787571045299838
2034,3,1.088238423588898,0.6787571045299838
2034,4,1.088238423588898,0.6787571045299838
2034,5,1.088238423588898,0.6787571045299838
2034,6,1.088238423588898,0.6787571045299838
2034,7,1.088238423588898,0.6787571045299838
2034,8,1.088238423588898,0.6787571045299838
2034,9,1.088238423588898,0.6787571045299838
2034,10,1.088238423588898,0.6787571045299838
2034,11,1.088238423588898,0.6787571045299838
2034,12,1.088238423588898,0.6787571045299838
2035,1,0.9642768860672727,-0.2747931840979021
2035,2,0.9642768860672727,-0.2747931840979021
