district_id,year,month,temp_c,rh,province_name.x,district_name.x,lambda_import,q_import_month,days_in_month,province_name.y,district_name.y,species,p_local_major,p_establishment,q_extinction,lambda_local_i1,p_month_major
TUR.10.4_1,2025,1,2.7727157944429885,76.6627035987201,Artvin,Hopa,0.07029823060762952,0.006779966186016062,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,2,3.4530387025408666,78.01872972929112,Artvin,Hopa,0.052585203901356264,0.005618287050502269,28,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,3,3.8387143799268144,80.33849302445594,Artvin,Hopa,0.06455272257117002,0.006227565497258891,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,4,8.20473734070273,78.41148624138377,Artvin,Hopa,0.08535910266671234,0.008499582820719831,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,5,13.103286630967084,84.1166521144556,Artvin,Hopa,0.11930945515404096,0.011479676165597086,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,6,17.328715885386746,85.52858339148244,Artvin,Hopa,0.13419579611452626,0.013329938483080728,30,Artvin,Hopa,aegypti,0,0,1,0.007363873306534253,0
TUR.10.4_1,2025,7,20.174097117255716,89.0994218122265,Artvin,Hopa,0.15759072160776877,0.015135011772759999,31,Artvin,Hopa,aegypti,1.5289436383625343e-15,1.5289436383625343e-15,0.9999999999999984,0.05698867139326101,2.314057996650346e-17
TUR.10.4_1,2025,8,21.26083469390869,91.83991493396837,Artvin,Hopa,0.18712904820236093,0.017946275374193688,31,Artvin,Hopa,aegypti,2.587243267515582e-9,2.587243267515582e-9,0.9999999974127567,0.09694983395205078,4.6431380138863304e-11
TUR.10.4_1,2025,9,16.832815703223734,89.47135575471722,Artvin,Hopa,0.14915088782599434,0.014804409791482676,30,Artvin,Hopa,aegypti,0,0,1,0.004403054681276422,0
TUR.10.4_1,2025,10,14.24745183832505,84.5692496184529,Artvin,Hopa,0.1469819752371685,0.014123378092072425,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,11,8.906155396910275,82.83230937593409,Artvin,Hopa,0.08525683597615041,0.008489443022236198,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2025,12,4.970334209501743,70.2164687695517,Artvin,Hopa,0.07012508621677693,0.006763323742289606,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,1,1.8115797676693868,80.1125327002826,Artvin,Hopa,0.08000408236867537,0.007712435911767512,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,2,3.0632181268267553,77.09554247343175,Artvin,Hopa,0.059845474742875014,0.006391502048731845,28,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,3,6.078476447721615,72.78224149857704,Artvin,Hopa,0.073465310421989935,0.00708433313296597,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,4,11.10763279129477,72.5617624254658,Artvin,Hopa,0.097144360841462,0.009667403371900196,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,5,17.62525261149687,75.90224323994389,Artvin,Hopa,0.1357821298630199,0.013054250510752263,31,Artvin,Hopa,aegypti,0,0,1,0.008506474890853146,0
TUR.10.4_1,2026,6,16.925881946788113,87.71531282263479,Artvin,Hopa,0.152723780286887,0.01515634670577748,30,Artvin,Hopa,aegypti,0,0,1,0.004759610887651774,0
TUR.10.4_1,2026,7,21.25227170832017,81.73313458078118,Artvin,Hopa,0.17934876828434107,0.01720657891931332,31,Artvin,Hopa,aegypti,4.025330319068488e-11,4.025330319068488e-11,0.9999999999597466,0.08233305955640435,6.92621638113566e-13
TUR.10.4_1,2026,8,19.769139289855957,83.774881974984,Artvin,Hopa,0.21296535711566944,0.020398625409120852,31,Artvin,Hopa,aegypti,0,0,1,0.042986540877991426,0
TUR.10.4_1,2026,9,22.450978812049417,74.76035721956097,Artvin,Hopa,0.16974367365793766,0.016831114479668785,30,Artvin,Hopa,aegypti,1.6022998928433285e-7,1.6022998928433285e-7,0.9999998397700107,0.11081375922146096,2.696849292720709e-9
TUR.10.4_1,2026,10,13.548200663398292,83.82819126884353,Artvin,Hopa,0.16727530624801812,0.016057612431255253,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,11,11.63870077273425,75.7367817270083,Artvin,Hopa,0.09702797451616521,0.009655877187651485,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2026,12,6.568831123411655,70.75977321291107,Artvin,Hopa,0.0798070324858019,0.007693513458934431,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,1,2.6312952512491714,82.39309605477479,Artvin,Hopa,0.0761625790927643,0.007343476115220904,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,2,4.10417414718198,76.04988817655675,Artvin,Hopa,0.056971914038637494,0.006085541272555006,28,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,3,5.848443526884212,74.95265165482704,Artvin,Hopa,0.06993777504759013,0.006745319289774621,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,4,10.344501649632173,68.8018976183369,Artvin,Hopa,0.09247984411481461,0.009205353322076948,30,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,5,14.772794611313763,81.68725453144779,Artvin,Hopa,0.1292623688553841,0.012431345917670478,31,Artvin,Hopa,aegypti,0,0,1,2.8077521692897637e-6,0
TUR.10.4_1,2027,6,16.155334079966824,90.16433320837697,Artvin,Hopa,0.14539054322058315,0.014433872636187672,30,Artvin,Hopa,aegypti,0,0,1,0.0016389335144934589,0
TUR.10.4_1,2027,7,20.839901026557474,91.30192883126946,Artvin,Hopa,0.1707370967233825,0.016387189710932448,31,Artvin,Hopa,aegypti,1.6273837832869732e-11,1.6273837832869732e-11,0.9999999999837261,0.08047148540244019,2.666824678921861e-13
TUR.10.4_1,2027,8,21.258151054382324,90.72874702625353,Artvin,Hopa,0.2027395399724216,0.01942873676422585,31,Artvin,Hopa,aegypti,1.5500416901126358e-9,1.5500416901126358e-9,0.9999999984499583,0.09488097260362974,3.011535197077414e-11
TUR.10.4_1,2027,9,20.6839461887584,89.09328110872113,Artvin,Hopa,0.16159320359295687,0.01602945897356156,30,Artvin,Hopa,aegypti,1.144591366131209e-12,1.144591366131209e-12,0.9999999999988554,0.07275185077081896,1.8347180344892997e-14
TUR.10.4_1,2027,10,13.879729327033546,86.98307560722243,Artvin,Hopa,0.1592433581535496,0.015292511165415745,31,Artvin,Hopa,aegypti,0,0,1,0,0
TUR.10.4_1,2027,11,8.96229581973132,80.0199848520083,Artvin,Hopa,0.09236904623496536,0.009194375466639038,30,Artvin,Hopa,aegypti,0,0,1,0,0
