district_id,species,year_min,year_max,Lambda_import,p_ge1_major,mean_p_est,mean_p_local_major,mean_q_import,mean_p_month_major
TUR.10.4_1,aegypti,2025,2075,78.6579922444407,0.012444112395065599,9.345941070329095e-4,9.345941070329095e-4,0.012538208920910739,2.043541910081037e-5
TUR.39.3_1,albopictus,2025,2075,1.1616032216066305,4.827811672658555e-8,2.561600671729558e-7,2.561600671729558e-7,1.8648396701689647e-4,7.888581270018402e-11
TUR.40.25_1,albopictus,2025,2075,203.56945991917652,0.2939266810782051,0.011235150484591524,0.011235150484591524,0.032080792479591946,5.673202643119554e-4
TUR.59.4_1,albopictus,2025,2075,1033.8569605776113,0.0011521476972344846,8.050093400080184e-6,8.050093400080184e-6,0.15125359239423508,1.8836333244098227e-6
TUR.81.6_1,aegypti,2025,2075,0.7764083709184215,1.6917068565003301e-4,0.0013043268947436062,0.0013043268947436062,1.2464914123274455e-4,2.764445406674983e-7
