district_id,species,year_min,year_max,Lambda_import,p_ge1_major_mean,p_ge1_major_p2_5,p_ge1_major_p97_5,mean_q_import_mean,mean_q_import_p2_5,mean_q_import_p97_5,mean_p_month_major_mean,mean_p_month_major_p2_5,mean_p_month_major_p97_5,mean_p_est_mean,mean_p_est_p2_5,mean_p_est_p97_5
TUR.10.4_1,aegypti,2025,2075,78.6579922444407,0.26308266207078074,0.2627879023108061,0.26340329891456066,0.012538208920910739,0.012538208920910739,0.012538208920910739,4.969352350142385e-4,4.962843640339159e-4,4.976437876513043e-4,0.024390695582905447,0.024356545531071323,0.024425593494096794
TUR.39.3_1,albopictus,2025,2075,1.1616032216066305,0.0029808790801549964,0.002969151384531066,0.002992926062806631,1.8648396701689647e-4,1.8648396701689647e-4,1.8648396701689647e-4,4.877893043822057e-6,4.85867368972991e-6,4.8976358803151336e-06,0.016698386850308302,0.0166330223022005,0.016763816587315752
TUR.40.25_1,albopictus,2025,2075,203.56945991917652,0.9797825107538299,0.9797560925034035,0.9798092001259215,0.032080792479591946,0.032080792479591946,0.032080792479591946,0.006304008989765105,0.0063019112573338,0.006306139993924931,0.13552597135885958,0.13547947406682057,0.13557492682256747
TUR.59.4_1,albopictus,2025,2075,1033.8569605776113,0.998038504337784,0.9980153749380801,0.9980624644871307,0.15125359239423508,0.15125359239423508,0.15125359239423508,0.009941026684591403,0.009922473941009279,0.009960343273756148,0.04545842521734536,0.04537226409814031,0.04554768499559266
TUR.81.6_1,aegypti,2025,2075,0.7764083709184215,0.005774096441648042,0.005767918247952631,0.005780128181324389,1.2464914123274455e-4,1.2464914123274455e-4,1.2464914123274455e-4,9.46178969254482e-6,9.451636536350068e-6,9.471702025283859e-6,0.04800640427669724,0.04795293101206093,0.04805773052045041
